"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene"
"FO538757.2",5.04393573444514,0.543565969655797,0.736896107090403,0.737642612609312,0.460731653525943,0.999978445849012,"FO538757.2"
"AP006222.2",1.32470634913468,-0.235502802859557,1.08974721194085,-0.216107736068556,0.828903769684418,0.999978445849012,"AP006222.2"
"NOC2L",5.81457286138179,0.346232474016138,0.679212419438913,0.509755805558084,0.610222551106377,0.999978445849012,"NOC2L"
"HES4",2.32706099844616,-0.276175097662296,0.962473784978393,-0.286942981692219,0.774155979028236,0.999978445849012,"HES4"
"ISG15",9.49542995148468,0.0792400708455216,0.602329403384241,0.131556039602756,0.895335458532945,0.999978445849012,"ISG15"
"TNFRSF18",1.67052204777519,1.13083298810289,1.12590570916275,1.00437628026934,0.315197278615133,0.999978445849012,"TNFRSF18"
"TNFRSF4",3.84013281002475,0.742416947988592,0.817819751645055,0.907800216973496,0.363983783738951,0.999978445849012,"TNFRSF4"
"SDF4",8.23149846880097,0.132609480372326,0.575514987819979,0.230418813026301,0.817766343734166,0.999978445849012,"SDF4"
"UBE2J2",3.06450870467385,-0.481060393621309,0.82474518590122,-0.583283663663514,0.55970235803605,0.999978445849012,"UBE2J2"
"CPSF3L",2.9467561902781,-0.312499963631639,0.811854214235867,-0.384921280387477,0.700295738944861,0.999978445849012,"CPSF3L"
"AURKAIP1",9.13055098015638,0.0993535620218235,0.586391683624846,0.169432078926594,0.865456792916879,0.999978445849012,"AURKAIP1"
"CCNL2",2.20592190603049,-0.0269167308722261,0.8992662713447,-0.0299318808343347,0.976121380005271,0.999978445849012,"CCNL2"
"MRPL20",11.1503880683347,0.0882775381349492,0.521353082652233,0.169323901732513,0.865541876556114,0.999978445849012,"MRPL20"
"SSU72",20.0397194332686,-0.000348450037168839,0.418136830847116,-0.000833339738245263,0.999335091165909,0.999978445849012,"SSU72"
"MIB2",4.7240564569479,0.538868852946106,0.749997861033621,0.718493853040402,0.472452836684235,0.999978445849012,"MIB2"
"CDK11B",3.30261870450774,0.309274616727854,0.90189861127797,0.342915060363181,0.731662361446112,0.999978445849012,"CDK11B"
"SLC35E2B",4.32224262270192,1.02558854186719,0.799914327299963,1.28212298100594,0.199799508509057,0.999978445849012,"SLC35E2B"
"CDK11A",3.78751237950928,-0.294135057236594,0.831329690851283,-0.353812765829882,0.723479205808384,0.999978445849012,"CDK11A"
"GNB1",9.50007032320997,0.683897277082492,0.724636544823139,0.943779722356412,0.345282224819846,0.999978445849012,"GNB1"
"FAAP20",12.3740284441404,0.573100121245301,0.562853555425834,1.01820467459198,0.308580698409132,0.999978445849012,"FAAP20"
"RER1",8.51056166692103,0.215807187688133,0.604013855558393,0.357288472279541,0.720875859030584,0.999978445849012,"RER1"
"RP3-395M20.12",2.50947323147721,-0.0133937830894681,0.86560238104317,-0.0154733667360373,0.987654532215406,0.999978445849012,"RP3-395M20.12"
"TNFRSF14",17.6379384677383,-0.53804396254335,0.561136975484807,-0.958846032340846,0.33763631548198,0.999978445849012,"TNFRSF14"
"LRRC47",1.86837320356254,-0.0629725605432139,0.993504534860695,-0.0633842708649977,0.949460512095626,0.999978445849012,"LRRC47"
"C1orf174",2.82349280475287,0.507108431792312,0.987385907089713,0.513586864215023,0.607540865390686,0.999978445849012,"C1orf174"
"KCNAB2",3.22251439448828,0.101831799356575,0.788191396210318,0.129196791345592,0.897201935068098,0.999978445849012,"KCNAB2"
"RPL22",354.876876331717,-0.236759406503208,0.27459074481797,-0.862226462367325,0.388562910454513,0.999978445849012,"RPL22"
"TNFRSF25",7.91677198510108,-0.408113534672579,0.578330290213999,-0.705675531056076,0.480389941061554,0.999978445849012,"TNFRSF25"
"THAP3",0.900752426390958,0.585222717736048,1.32432479591584,0.441902711133138,0.65855960870408,0.999978445849012,"THAP3"
