"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene"
"FO538757.2",5.71565923565698,-0.01426115829542,0.755233894855292,-0.0188831015034786,0.984934360185309,0.999224310412636,"FO538757.2"
"NOC2L",2.08794668669818,-0.852183536631001,0.925826098772251,-0.920457457141348,0.357333754965457,0.999224310412636,"NOC2L"
"ISG15",12.9687466678639,-1.88427041295746,1.38671963259764,-1.35879695409504,0.174210938786856,0.999224310412636,"ISG15"
"SDF4",11.4579469939755,0.622404047651472,0.503721521284178,1.23561138715044,0.216603049923588,0.999224310412636,"SDF4"
"UBE2J2",4.25991834180855,-0.261578630694986,0.725198099678303,-0.360699553419985,0.718324058589333,0.999224310412636,"UBE2J2"
"CPSF3L",2.50860098356088,-0.250285506133677,0.807129365603491,-0.310093420955559,0.756489915165985,0.999224310412636,"CPSF3L"
"DVL1",1.6635185602329,0.163330046455127,0.976210292248349,0.167310309829816,0.8671258924109,0.999224310412636,"DVL1"
"AURKAIP1",19.6335187830652,-0.216880997784589,0.4489499055139,-0.483085072790764,0.629035332491597,0.999224310412636,"AURKAIP1"
"CCNL2",3.17709660757053,-0.221324076937803,0.709228907815313,-0.312062966552735,0.754992670492141,0.999224310412636,"CCNL2"
"MRPL20",11.1097947514998,0.27070036595018,0.493497431894007,0.548534497760712,0.583324948397182,0.999224310412636,"MRPL20"
"VWA1",2.7951226018296,0.815572169291597,0.79637186033921,1.02410972801602,0.305783450088174,0.999224310412636,"VWA1"
"SSU72",11.3093438311506,-0.18682921030503,0.580987157943289,-0.32157201368514,0.747776948379899,0.999224310412636,"SSU72"
"SLC35E2B",3.4641511985232,0.317583440253145,0.668810401658461,0.474848237206879,0.634895148350841,0.999224310412636,"SLC35E2B"
"GNB1",7.51388703409047,0.113012320588225,0.538097699502889,0.210021935965585,0.833650552409758,0.999224310412636,"GNB1"
"FAAP20",8.51229441477823,0.29571644163098,0.48784457157081,0.606169380298327,0.544402283296448,0.999224310412636,"FAAP20"
"RER1",7.91494299117391,0.0620067686628131,0.55703471871585,0.111315805962255,0.911365921955541,0.999224310412636,"RER1"
"TNFRSF14",8.07030063292296,0.894636829288736,0.525737750247104,1.70167888622844,0.0888155804919445,0.999224310412636,"TNFRSF14"
"LRRC47",2.01521308629313,0.659933446876294,0.80861528143509,0.816127844758359,0.414427019861616,0.999224310412636,"LRRC47"
"RPL22",178.799628394051,0.324167912282192,0.514235150438243,0.63038847501173,0.528440449363238,0.999224310412636,"RPL22"
"ACOT7",2.5593522760327,1.2320332053269,0.741779993288495,1.66091457908563,0.0967306037763817,0.999224310412636,"ACOT7"
"TNFRSF25",5.99016940763222,0.104531717580945,0.97451519004121,0.107265354762222,0.914578468821633,0.999224310412636,"TNFRSF25"
"CAMTA1",10.9631566320493,0.378534329943235,0.51082923217091,0.741019319381056,0.45868172649069,0.999224310412636,"CAMTA1"
"VAMP3",3.53402644151257,0.352840456416271,0.752892642285054,0.468646439876724,0.6393223768517,0.999224310412636,"VAMP3"
"PARK7",13.9982531365083,-0.110281555201969,0.54880385230734,-0.200948945125498,0.840738495538632,0.999224310412636,"PARK7"
"ERRFI1",5.58115177833472,-2.19275465941505,0.991354427112629,-2.21187760849726,0.0269751228006282,0.999224310412636,"ERRFI1"
"RERE",4.97483071241794,0.419895364068362,0.73126941620187,0.574200636270625,0.565832038815525,0.999224310412636,"RERE"
"ENO1",15.8539821996015,-0.36589261878033,0.519092567111176,-0.70486969369755,0.480891331862385,0.999224310412636,"ENO1"
"H6PD",2.27274302108852,-1.30000710540505,1.01203963138398,-1.2845416968773,0.198952483767013,0.999224310412636,"H6PD"
"CLSTN1",4.32907266972963,-0.26731779764967,0.726715250899779,-0.367843935184643,0.712989606749212,0.999224310412636,"CLSTN1"
"KIF1B",2.86006244966552,0.392329006520754,0.791075927896043,0.495943553186099,0.619934236687596,0.999224310412636,"KIF1B"
"CASZ1",2.26196362461867,-0.259606639106379,0.833003181608734,-0.311651437639187,0.755305438105411,0.999224310412636,"CASZ1"
"TARDBP",6.24820549898775,0.0787327458453037,0.613443789291627,0.128345493457877,0.89787556421056,0.999224310412636,"TARDBP"
"SRM",6.77675933908637,0.235557290950752,0.65423110789115,0.360052110193978,0.718808164821204,0.999224310412636,"SRM"
"MAD2L2",1.4643779015001,0.569752825809018,0.955720903552282,0.596149800314428,0.551075157796094,0.999224310412636,"MAD2L2"
"KIAA2013",3.74745412177667,0.928645840933286,0.665443798904112,1.39552858177149,0.162856502005442,0.999224310412636,"KIAA2013"
"TMEM51",3.8440383751994,0.612998672552016,0.674400992278661,0.908952803406799,0.363375039345778,0.999224310412636,"TMEM51"
"EFHD2",8.35278946180868,0.44851615670336,0.505974207049704,0.886440752224551,0.375380067430897,0.999224310412636,"EFHD2"
"FBLIM1",4.39480570534199,-0.116061507158691,0.711705376696193,-0.163075214771399,0.870459214295886,0.999224310412636,"FBLIM1"
"UQCRHL",6.08581277339521,1.03359577056475,0.638481740185701,1.61883371991834,0.105483044806331,0.999224310412636,"UQCRHL"
"SPEN",2.76400781104886,-0.0379549646888685,0.879834212952593,-0.043138768793154,0.965590915022539,0.999224310412636,"SPEN"
"SZRD1",2.51165522469877,0.0235995287909679,0.774473529099705,0.0304717048475517,0.975690859159008,0.999224310412636,"SZRD1"
"RP11-108M9.4",3.76556086598318,1.08172985361405,0.66217735159462,1.63359536687428,0.102343841311626,0.999224310412636,"RP11-108M9.4"
"SDHB",4.09760769719977,-0.705273682469191,0.73786554682056,-0.955829534944671,0.339158364028414,0.999224310412636,"SDHB"
"RCC2",3.7662607213165,0.402055417231104,0.668659591209369,0.601285650451716,0.547649745400215,0.999224310412636,"RCC2"
"ARHGEF10L",3.26388550995115,-0.0262088762015543,0.698032803290845,-0.0375467686876515,0.970049050395688,0.999224310412636,"ARHGEF10L"
"AKR7A3",2.79517304980153,0.0245649125274988,0.773639659460367,0.0317523956109404,0.974669510273406,0.999224310412636,"AKR7A3"
"AKR7A2",5.66247885384231,0.107155063369082,0.6097917510547,0.175724029037366,0.860510756604839,0.999224310412636,"AKR7A2"
"CAPZB",9.18534943522885,-0.0472374957669368,0.558004904240148,-0.0846542663119807,0.932536255585404,0.999224310412636,"CAPZB"
"MINOS1",24.1260722123221,0.206983773191529,0.380704124588607,0.543686710552972,0.586657078997154,0.999224310412636,"MINOS1"
"NBL1",14.6246327594157,0.026781537399542,0.467472628068073,0.0572900653247276,0.954314134078799,0.999224310412636,"NBL1"
"RNF186",5.62735276319603,-0.00285971306063077,0.642898302703378,-0.00444815773911008,0.99645089531978,0.999224310412636,"RNF186"
"PLA2G2A",5703.49284890144,-0.0642731003846171,0.501162323962971,-0.128248069161252,0.897952660430122,0.999224310412636,"PLA2G2A"
"CAMK2N1",25.3858984646266,0.646040736325794,0.423163065392378,1.52669452785713,0.126836988773735,0.999224310412636,"CAMK2N1"
"DDOST",11.0753189754591,-0.75518437624346,0.628932688571631,-1.20073958623229,0.229852233227233,0.999224310412636,"DDOST"
"HP1BP3",7.79694512765188,0.737282357387507,0.53680052847342,1.37347546859581,0.169604582382549,0.999224310412636,"HP1BP3"
"RAP1GAP",3.1359711645103,1.24862378880292,0.725995115656269,1.71987904859968,0.0854544296844536,0.999224310412636,"RAP1GAP"
"CDC42",16.3460383831178,-0.254826172889914,0.495974153842324,-0.51378921848199,0.607399366637965,0.999224310412636,"CDC42"
"EPHB2",18.6130551422217,0.346898520143579,0.467014012151197,0.742801096150559,0.457602111744232,0.999224310412636,"EPHB2"
"KDM1A",2.73476598579504,-0.124258723729828,0.900659018635928,-0.137964225260322,0.890268691222589,0.999224310412636,"KDM1A"
"LUZP1",3.3883689307818,-0.525908357390281,0.786389933553308,-0.668762829928355,0.503646781039919,0.999224310412636,"LUZP1"
"HNRNPR",8.51284948085132,0.128466206174362,0.515034096591531,0.249432429861526,0.803026302305169,0.999224310412636,"HNRNPR"
"TCEA3",10.8943263252767,-0.0232874783688005,0.458887892764546,-0.0507476417137666,0.959526612932944,0.999224310412636,"TCEA3"
"ID3",13.8891826005784,-1.45529975802769,0.648533853055436,-2.24398425952838,0.0248334141180828,0.999224310412636,"ID3"
"RPL11",528.295651682387,0.483902773191723,0.541783864477794,0.893165715922786,0.371768434936328,0.999224310412636,"RPL11"
"LYPLA2",3.12950406588164,0.433642318727573,0.73024233243989,0.59383344331557,0.552623518375287,0.999224310412636,"LYPLA2"
"HMGCL",2.16189109294961,-1.40817960556645,1.04606754476156,-1.34616508524546,0.178249282356855,0.999224310412636,"HMGCL"
"FUCA1",3.45050513061067,-0.0946836848384831,0.735197488315583,-0.128786736003973,0.89752640125596,0.999224310412636,"FUCA1"
"PNRC2",6.09206464955002,0.0884172590338548,0.577426782381828,0.153122892341679,0.87830136328124,0.999224310412636,"PNRC2"
"SRSF10",8.03692963908929,-0.696173401133502,0.577301213118894,-1.20591016494214,0.227852130812353,0.999224310412636,"SRSF10"
"IL22RA1",4.08216820364324,0.0336758334892922,0.89660397732021,0.0375593175372067,0.970039044919876,0.999224310412636,"IL22RA1"
"SRRM1",10.2307282803007,0.343259262236176,0.494925870172116,0.693556920184438,0.487960118078783,0.999224310412636,"SRRM1"
"SYF2",12.4337595319602,0.0776521216776149,0.555144235974462,0.1398773807699,0.888756873100142,0.999224310412636,"SYF2"
"RSRP1",13.3565317252699,0.159330630536877,0.641810718631585,0.248251744496553,0.803939632767536,0.999224310412636,"RSRP1"
"TMEM50A",7.93895562752874,-0.352251771025774,0.527513032926927,-0.66775937093211,0.504287205055688,0.999224310412636,"TMEM50A"
"STMN1",6.26970931967132,-0.133124260749385,0.705933596807658,-0.188579012744815,0.850422783068174,0.999224310412636,"STMN1"
"ZNF593",3.66901921752495,0.338579496103142,0.807046681658067,0.41952901089629,0.674829557194739,0.999224310412636,"ZNF593"
"SH3BGRL3",40.3955858570006,0.67692129956567,0.383178711272107,1.76659422784312,0.0772962083633525,0.999224310412636,"SH3BGRL3"
"CD52",4.97956947514229,0.322508249960333,0.939318581282077,0.343342776760724,0.731340603267069,0.999224310412636,"CD52"
"HMGN2",37.6868829248936,-0.31126561389806,0.409524149480413,-0.760066565776355,0.447214796534239,0.999224310412636,"HMGN2"
"ARID1A",6.92219587668903,-0.111188086064682,0.569096325920842,-0.195376566321653,0.845098160464502,0.999224310412636,"ARID1A"
