"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene"
"FO538757.2",5.38917405600146,0.00189420317791044,1.61624347293093,0.00117197885692027,0.999064896378542,0.999680658774859,"FO538757.2"
"AP006222.2",4.18037708153057,1.88573058922756,1.33828619304833,1.40906377053197,0.158816312449505,0.950219141300084,"AP006222.2"
"NOC2L",4.6398202859013,0.209009872042517,1.6255124400536,0.12858091202035,0.897689270914074,0.983064551278144,"NOC2L"
"ISG15",10.6430199033287,-1.16943416331554,1.60238276777106,-0.729809497977968,0.465506637977482,0.950219141300084,"ISG15"
"SDF4",10.5210476386131,0.391286243938044,1.18485911482659,0.330238624188928,0.741219664459328,0.967218285341715,"SDF4"
"UBE2J2",8.11917405108654,-2.88848868000444,2.14323746638694,-1.34772218445483,0.177747754055122,0.950219141300084,"UBE2J2"
"CPSF3L",7.90877760286832,-0.650842999730945,1.5742582562692,-0.413428354044885,0.679292804359876,0.955261183558231,"CPSF3L"
"CPTP",5.69219129633704,-2.73278523657577,2.16090784111297,-1.26464682323901,0.205997960242485,0.950219141300084,"CPTP"
"AURKAIP1",28.678469134549,-1.48675346427824,1.11026652560108,-1.33909600082137,0.1805394222423,0.950219141300084,"AURKAIP1"
"CCNL2",4.53037510484387,0.284484540417898,1.61735154048166,0.175895303709406,0.860376194927185,0.981114791089616,"CCNL2"
"MRPL20",32.426313692696,0.770989012776193,0.654157249539445,1.1785988970068,0.238557931061067,0.950219141300084,"MRPL20"
"SSU72",24.776280872307,0.285818783344034,0.77638122205484,0.368142318779375,0.712767117437595,0.962007792398252,"SSU72"
"MIB2",3.57931493929854,-2.09743885266334,2.18931743108981,-0.958033231215479,0.338046001822015,0.950219141300084,"MIB2"
"SLC35E2B",3.21972526877757,0.815551546396127,1.70685737012564,0.477808843709124,0.632786266090847,0.953370822995999,"SLC35E2B"
"NADK",5.80770051192869,-2.605013489403,2.15858437769909,-1.20681568731623,0.227503133265096,0.950219141300084,"NADK"
"GNB1",15.9745269993777,0.125908964770346,0.966907025411283,0.130218274830292,0.896393736461168,0.983064551278144,"GNB1"
"FAAP20",15.5141381880854,-1.46383619084838,1.52242535034435,-0.961515906521968,0.336292831501514,0.950219141300084,"FAAP20"
"RER1",13.7385694856443,1.01112615016149,0.892412580231693,1.13302543303343,0.257203573038704,0.950219141300084,"RER1"
"PEX10",2.12644087449295,-1.42249766109565,2.29309683200222,-0.620339115750989,0.535034547479172,0.950219141300084,"PEX10"
"TNFRSF14",8.44874454658803,0.357371879975237,1.23419865145803,0.289557827301993,0.772154534280138,0.972924891436704,"TNFRSF14"
"LRRC47",4.659947919984,0.269901038608868,1.63082047374157,0.165500153422552,0.868550329084014,0.98212524138511,"LRRC47"
"CEP104",5.53416112903015,1.22995191757456,1.23237241848497,0.998035901425487,0.318261950018919,0.950219141300084,"CEP104"
"C1orf174",4.62927524264311,-2.01643027791636,2.18791236577053,-0.921622963269933,0.356725276318122,0.950219141300084,"C1orf174"
"KCNAB2",3.70115029987462,-2.20891021790599,2.19354791679782,-1.00700340347732,0.313933138636908,0.950219141300084,"KCNAB2"
"RPL22",461.902511068426,0.310855697841589,0.407451455949433,0.762926953144005,0.445506960818302,0.950219141300084,"RPL22"
"NOL9",4.93187552291638,-2.58467113773102,2.19022180287668,-1.18009561147472,0.237962189863299,0.950219141300084,"NOL9"
"THAP3",4.40599369476964,-1.46764361735538,2.24455896075969,-0.653867259899753,0.51319732876732,0.950219141300084,"THAP3"
"CAMTA1",19.9401134998152,-0.721617332921846,1.12766661530429,-0.63992080915433,0.522224084601525,0.950219141300084,"CAMTA1"
"PARK7",42.9218671781893,-1.41888337900464,0.927346444744592,-1.53004671236479,0.126005166835993,0.950219141300084,"PARK7"
"RERE",5.62194967619736,-2.49408817920894,2.14633496506639,-1.1620218744057,0.24522657969504,0.950219141300084,"RERE"
"ENO1",51.7446812112065,-0.860501175482143,0.772078447939935,-1.11452557415395,0.265053779313123,0.950219141300084,"ENO1"
"SLC2A5",5.8286980044652,-2.81868838947846,2.14893211141147,-1.31166935172609,0.189631722018989,0.950219141300084,"SLC2A5"
"SLC25A33",2.98612098986387,-1.87541118756876,2.21043815827128,-0.848434135355075,0.396196238916475,0.950219141300084,"SLC25A33"
"PIK3CD",4.64802152658745,0.219104729688929,1.66989472725171,0.131208708018097,0.895610207512009,0.983064551278144,"PIK3CD"
