"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment","direction","cell_type","cell_group","tissue","comparison","dataset"
"hsa04650","Natural killer cell mediated cytotoxicity",82,0.535316284726914,2.14855652885163,1.3722379548087e-07,4.36371669629166e-05,4.08782464432486e-05,880,"tags=32%, list=11%, signal=29%","3002/356/3822/7535/2207/9436/5551/51744/3458/259197/3937/5295/919/7305/8743/10870/5594/3824/5058/5595/27040/4773/5578/2214/5605/6452","Up","Cycling_cells","IMM","Ileum","InactiveCD_vs_Control","dataset_02"
