"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene"
"FO538757.2",7.29403080687815,0.49500695962843,0.518628643276102,0.954453569130973,0.339854101311127,0.940749835220504,"FO538757.2"
"AP006222.2",3.072525661728,-0.598746647133452,0.787623095784091,-0.760194375124806,0.447138406735007,0.962566762614912,"AP006222.2"
"FAM41C",1.20335134207516,0.383309060008437,1.06957823868812,0.358374026456055,0.720063426476522,0.993048047179643,"FAM41C"
"NOC2L",6.19759423995235,0.643322454662744,0.526092821987167,1.2228307016864,0.221393646837164,0.886262047231451,"NOC2L"
"ISG15",14.0364219530792,-0.483188228198584,0.434931646168037,-1.11095210582102,0.266588965329611,0.909053795132568,"ISG15"
"SDF4",14.703884084086,0.717803514643471,0.378673076646228,1.89557578532068,0.0580161617308541,0.674496839635133,"SDF4"
"UBE2J2",10.7932860080567,-0.106430560164525,0.420727267697413,-0.252968058730793,0.80029289600761,0.993048047179643,"UBE2J2"
"PUSL1",4.89413773361905,0.728179076232209,0.575962069380232,1.2642830404019,0.206128454595903,0.873632750658393,"PUSL1"
"CPSF3L",14.0912173955955,0.0532206550516086,0.436786800615033,0.121845840983907,0.903021108540932,0.993048047179643,"CPSF3L"
"CPTP",7.21668050026078,-0.793594242614261,0.562800534774801,-1.41008082540613,0.158515818382581,0.848501912613436,"CPTP"
"AURKAIP1",53.7470105108697,-0.052975468494148,0.257493857291253,-0.205734882577129,0.836998009028675,0.993048047179643,"AURKAIP1"
"CCNL2",8.03355266680315,-0.0657560939522423,0.558048886555206,-0.117832138969311,0.906200663716433,0.993048047179643,"CCNL2"
"MRPL20",31.1358521333484,-0.113107682856623,0.323424630919134,-0.349718827954397,0.726549722221169,0.993048047179643,"MRPL20"
"ATAD3B",2.8860963183895,-0.284846820843063,0.802111137481814,-0.35512138846161,0.72249865391715,0.993048047179643,"ATAD3B"
"ATAD3A",4.5775775248267,0.661856336419456,0.604782991079436,1.09436995778958,0.273792754359296,0.915176289009944,"ATAD3A"
"SSU72",37.921561288463,0.163845864242903,0.27653627380919,0.592493208887153,0.553520366970245,0.981319790067682,"SSU72"
"MIB2",3.59649230265453,-0.656617528130338,0.691755226417883,-0.949205012198465,0.342516352852733,0.941909199766943,"MIB2"
"CDK11B",7.67479971376078,0.213267204896306,0.50103417671691,0.425654006865892,0.670359980655992,0.993048047179643,"CDK11B"
"SLC35E2B",4.30486367241623,0.782270920314024,0.605974564458914,1.29093029013937,0.196727850963942,0.87160541379878,"SLC35E2B"
"CDK11A",7.49764032955177,0.666627512072306,0.494241893717062,1.34878795291669,0.177405085318067,0.858820606031755,"CDK11A"
"NADK",11.4126417850008,-0.589960597848185,0.4809886977191,-1.22655813046303,0.219988714152616,0.885154364767138,"NADK"
"GNB1",36.7192328969635,0.210665355222061,0.273852203965982,0.769266605019656,0.441735057715669,0.962436700363216,"GNB1"
"FAAP20",25.3951978763986,0.81583313319858,0.29938889851385,2.72499460483783,0.00643025378042721,0.333161699493149,"FAAP20"
"RER1",22.3992265483256,-0.0540257721447904,0.400639565816712,-0.134848818624935,0.892731406630752,0.993048047179643,"RER1"
"PEX10",3.72931933720305,0.952575532737224,0.684669613900588,1.39129225745884,0.164136820714729,0.852403464110382,"PEX10"
"PANK4",1.33120403737176,-1.08684085185374,1.23371848337993,-0.880947206753515,0.378346395060964,0.956659678007613,"PANK4"
"TNFRSF14",6.36018221288543,-0.616400204149181,0.537276208720632,-1.14726874956358,0.251270565434197,0.903784492618779,"TNFRSF14"
"WRAP73",3.18548215504364,-0.283247076522909,0.779259842280883,-0.363482193171726,0.716244712436044,0.993048047179643,"WRAP73"
"LRRC47",5.94299956831438,0.311667748374133,0.53660640032211,0.580812581040866,0.561366774906501,0.981930164375174,"LRRC47"
"CEP104",5.06697796899444,-0.353279216797418,0.587887808360353,-0.600929653198168,0.547886841716288,0.981319790067682,"CEP104"
"C1orf174",7.09642102681818,-0.233429736232478,0.525954503397409,-0.443821157010038,0.657171890807473,0.989633323351607,"C1orf174"
"KCNAB2",5.35903381285015,-0.123394209933112,0.556632339415842,-0.221679915440429,0.824563066282301,0.993048047179643,"KCNAB2"
"RPL22",560.001857567645,-0.13332005587711,0.221113618912471,-0.602948188052973,0.546543157527573,0.981319790067682,"RPL22"
"ICMT",5.5538666604437,0.695466734458483,0.553696371436575,1.2560435110927,0.209100195040697,0.876139910462523,"ICMT"
"ACOT7",7.993937964851,-0.184785392764404,0.478562918223787,-0.386125597549942,0.699403653025531,0.993048047179643,"ACOT7"
"NOL9",3.63708748345329,-1.38324761766494,0.809446356485825,-1.70888114645453,0.087472967510788,0.756265680413705,"NOL9"
"ZBTB48",4.26427499701479,0.00683552659541015,0.709891716513859,0.00962897078018899,0.992317311597652,0.9996591945069,"ZBTB48"
"THAP3",3.99586025849226,0.656996040763989,0.609524407973505,1.07788307107883,0.281085941176242,0.917461633186409,"THAP3"
"CAMTA1",43.4916893827552,-0.110798581932647,0.301550985954941,-0.367429015633207,0.713299031521839,0.993048047179643,"CAMTA1"
"PARK7",60.909708537922,-0.406535194915429,0.230453470321457,-1.76406627484654,0.0777208216855715,0.7302284823283,"PARK7"
"RERE",10.521650375162,-0.127731697894604,0.510000403226476,-0.250454111578187,0.802236187642371,0.993048047179643,"RERE"
"ENO1",75.6586364015971,-0.760880592362602,0.29253826959981,-2.60096087053321,0.00929630568055233,0.378180893678729,"ENO1"
"SLC2A5",7.32264554345935,-2.34713552250713,0.65674714238796,-3.5738800689301,0.000351730081399993,0.0811248413551596,"SLC2A5"
"SPSB1",4.90132535691815,0.313953334485143,0.704702818510039,0.445511677034211,0.655950023059729,0.989251774916065,"SPSB1"
"SLC25A33",7.30981501452329,0.509501589321809,0.528006737159084,0.964952818714319,0.334568444125703,0.935260459283881,"SLC25A33"
"PIK3CD",10.1817832058314,0.171495650586273,0.566815692963735,0.302559813913349,0.762225343618548,0.993048047179643,"PIK3CD"
"PIK3CD-AS2",3.38381668356861,-0.11326903654299,0.713309544512607,-0.158793664565901,0.873831440422388,0.993048047179643,"PIK3CD-AS2"
"CLSTN1",10.670663281567,-0.111603820541355,0.453415890676316,-0.246140073244646,0.80557380314425,0.993048047179643,"CLSTN1"
"CTNNBIP1",5.57492880758033,-0.364645851754419,0.581271397903527,-0.627324607867492,0.530446476117849,0.977934576238395,"CTNNBIP1"
"LZIC",5.7161044677373,-0.357013524041131,0.567372075789356,-0.629240562367184,0.52919157725356,0.977934576238395,"LZIC"
"UBE4B",2.28604478335536,1.07359238140192,0.83723788504184,1.28230267715163,0.199736489203072,0.87160541379878,"UBE4B"
"PGD",8.84279578185038,0.342284746913558,0.442255896129496,0.773951800098406,0.438959295309645,0.961263839542193,"PGD"
"APITD1",6.70613201497177,-0.201793390668836,0.550181947210076,-0.366775739720491,0.713786305293752,0.993048047179643,"APITD1"
"DFFA",5.84905513835673,0.145921828160314,0.557704270846171,0.261647320611183,0.793593357925271,0.993048047179643,"DFFA"
"TARDBP",14.668581103046,0.0186717347174902,0.370249792598299,0.0504301017603757,0.959779649161427,0.998113742831082,"TARDBP"
"SRM",14.9850043566698,0.570327159576022,0.418667318251576,1.36224428015495,0.173120805719018,0.853966430649027,"SRM"
"EXOSC10",4.60720682734734,-0.0955992487198948,0.631968629863049,-0.151272142638807,0.879761043330807,0.993048047179643,"EXOSC10"
"MTOR",2.27377442299732,0.280728179457434,0.835111201971977,0.336156644521761,0.736752745017953,0.993048047179643,"MTOR"
"UBIAD1",4.52378743575386,-0.454732248591187,0.715373789152117,-0.635656848890353,0.52500010744244,0.977934576238395,"UBIAD1"
"MAD2L2",27.8503621636017,-0.025018299049407,0.32759284202687,-0.0763701028832458,0.939124654565112,0.996696048707221,"MAD2L2"
"KIAA2013",5.93141660602089,-0.579294316234384,0.611242054419826,-0.947733082247154,0.343265354799189,0.941909199766943,"KIAA2013"
"MIIP",4.07400234894439,-0.601993323829584,0.654869884907602,-0.919256386197268,0.357961484346138,0.942905726251095,"MIIP"
"PRDM2",17.6500558814519,0.646049062345127,0.350438641797212,1.84354401966601,0.065249620816814,0.696070536749007,"PRDM2"
"EFHD2",9.90406677341676,-0.228428497223493,0.464712973307277,-0.491547493494337,0.623039269654308,0.982963875049397,"EFHD2"
"DDI2",2.64267928150719,0.826217476160245,0.757713423803483,1.09040892005436,0.275533054296167,0.915176289009944,"DDI2"
"PLEKHM2",3.34385684829749,1.32716618169519,0.707693703541056,1.87533981870194,0.0607459886958634,0.681610035527212,"PLEKHM2"
"UQCRHL",15.5620919570416,1.77677850786502,0.485388019867398,3.66053226519768,0.000251691855678389,0.0666517321518697,"UQCRHL"
"SPEN",10.1982936040242,0.3966385081586,0.42158379453368,0.940829589043686,0.346792195048827,0.941918900099798,"SPEN"
"ZBTB17",2.96145947824801,-0.166780738797133,0.822393453374239,-0.202799205310839,0.839291979100666,0.993048047179643,"ZBTB17"
"SZRD1",17.952940294375,-0.102901522252435,0.360550217542441,-0.285401359493903,0.775336666106068,0.993048047179643,"SZRD1"
"NECAP2",11.5686337295516,0.0183423365008121,0.431604431399623,0.0424980263555934,0.966101685070733,0.998113742831082,"NECAP2"
"RP11-108M9.4",2.87471434962023,-1.23572969113683,0.821725605095158,-1.50382278886603,0.13262700177479,0.818131247370668,"RP11-108M9.4"
"ATP13A2",2.47959253486261,0.383675156978514,0.848665816206654,0.452092154121932,0.65120259564121,0.988029841756627,"ATP13A2"
"SDHB",16.1558661595022,-0.472719907158441,0.399540372682247,-1.18315929873348,0.236746020250448,0.895363350089497,"SDHB"
"RCC2",15.2762429418343,-0.0147988331304574,0.371145908744115,-0.039873356493498,0.968194092643174,0.998113742831082,"RCC2"
"UBR4",5.02750618808319,0.530172654423938,0.558142650940845,0.949887369349469,0.342169485352321,0.941909199766943,"UBR4"
"MRTO4",4.53903248891787,-0.123395310353095,0.612771269780351,-0.201372545415398,0.840407281067177,0.993048047179643,"MRTO4"
"AKR7A2",16.2106724805311,0.0350688731982601,0.402305402139142,0.0871697795053003,0.930536560356204,0.994365536464277,"AKR7A2"
"CAPZB",65.1805472102403,-0.366999409686375,0.251565263662051,-1.45886361393438,0.144602649574512,0.833624225558441,"CAPZB"
"MINOS1",51.6287811684774,-0.149790538554082,0.2560344647362,-0.58504052846329,0.558520465802134,0.981930164375174,"MINOS1"
"DDOST",9.26673831294495,-0.126769697070071,0.478031031451907,-0.265191355224447,0.790862054102482,0.993048047179643,"DDOST"
"HP1BP3",32.5584836004749,0.212936377817802,0.293276151874034,0.726061005837464,0.467801372521874,0.966810055708926,"HP1BP3"
"EIF4G3",6.01211595758657,0.829379653331001,0.586156941906977,1.41494469148951,0.157084713066475,0.846278944482015,"EIF4G3"
"USP48",13.048952446947,0.489735306022565,0.387817651986559,1.2627978729538,0.206661829341153,0.873821454635864,"USP48"
"LINC00339",3.19890986550324,-1.26752850751648,0.825329675867874,-1.53578448052726,0.124591247245847,0.812101260034433,"LINC00339"
"CDC42",86.837445226179,0.00454664996497676,0.217133623814255,0.0209394099592155,0.983293988906652,0.998113742831082,"CDC42"
"C1QA",3.21981402624868,-1.29052470084981,0.980660324003866,-1.31597523552378,0.188182354726591,0.870829811463097,"C1QA"
"C1QC",2.94113505960261,-0.92097240120642,1.04171561080905,-0.884091964880074,0.376646570363768,0.955855036607223,"C1QC"
"C1QB",3.61029225574883,-0.325653751386327,0.852365527524568,-0.382058800913838,0.702417749997113,0.993048047179643,"C1QB"
"KDM1A",7.89534017042546,0.399366123074866,0.473917944564771,0.842690443894521,0.399401593048775,0.959736461277724,"KDM1A"
"HNRNPR",49.9448997212168,-0.0945556248259394,0.274911795486299,-0.343948955186435,0.730884674416517,0.993048047179643,"HNRNPR"
"E2F2",9.09814072636618,0.598051044823093,0.443678502932114,1.34793784434176,0.177678374769546,0.858820606031755,"E2F2"
"ID3",38.2335431157105,0.423885133354067,0.317663973345209,1.33438214252086,0.182078649404585,0.861498864083751,"ID3"
"RPL11",1031.26616299978,-0.114891587494077,0.216510690903465,-0.530650874627264,0.595660734201458,0.981930164375174,"RPL11"
"TCEB3",2.72716094262931,0.341168097695649,0.77044520127521,0.442819420681654,0.657896354956072,0.990082003172813,"TCEB3"
"TCEB3-AS1",1.55842924184333,-0.721859591463189,1.00811231819586,-0.716050759854857,0.473960006625567,0.967581682369075,"TCEB3-AS1"
"PITHD1",10.1656187569111,0.342746839225833,0.455779809460191,0.752000927008525,0.452050501312225,0.962789298707737,"PITHD1"
"LYPLA2",7.74589093282579,-0.288919684025385,0.522343583533675,-0.553121916556975,0.580179930150986,0.981930164375174,"LYPLA2"
"GALE",2.28540293167477,0.565033695782295,0.985884507926103,0.573123617664806,0.566560997057827,0.981930164375174,"GALE"
"HMGCL",4.61949134304097,-0.143661055579334,0.703932022339292,-0.20408370555714,0.838288087449908,0.993048047179643,"HMGCL"
"FUCA1",3.12778649157632,0.145621404708295,0.798417280328174,0.182387591421418,0.85527856309652,0.993048047179643,"FUCA1"
"CNR2",4.46143528947915,0.748685890619106,0.651484758294015,1.14919939582259,0.250473769957801,0.903275720379739,"CNR2"
"PNRC2",53.683399060564,0.0803109005450073,0.237497401686679,0.338154859693827,0.735246490876956,0.993048047179643,"PNRC2"
