"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene"
"FO538757.2",2.92198301030677,0.962320172160123,0.74819417660587,1.28619040651402,0.198376618339631,NA,"FO538757.2"
"AP006222.2",2.69637665139961,-0.645130231322663,0.71391224114054,-0.903654810977899,0.366178467768329,NA,"AP006222.2"
"NOC2L",1.96422412497472,-0.882336478652668,0.715113703022094,-1.23384082129022,0.2172622248287,NA,"NOC2L"
"HES4",2.05909111846528,0.510793693024613,0.683082042007899,0.747777955812088,0.454594100777689,NA,"HES4"
"ISG15",13.0513948059636,0.165701675770754,0.799314675141304,0.207304683529626,0.835771916669857,0.988150221919057,"ISG15"
"TNFRSF18",0.796868268492441,1.09915706229327,1.39220519338878,0.789507945748861,0.429815187577406,NA,"TNFRSF18"
"TNFRSF4",2.45089727680762,0.673159227167815,0.905777885415055,0.743183553062076,0.457370559425993,NA,"TNFRSF4"
"SDF4",8.25427489316076,-0.126588039002423,0.436455341323777,-0.29003663609312,0.771788210072279,0.988150221919057,"SDF4"
"B3GALT6",1.28184856846052,0.449039074014274,0.955097068003811,0.470150196307044,0.638247713503715,NA,"B3GALT6"
"UBE2J2",1.8653211377692,-0.129713424240382,0.672025588149572,-0.193018579244205,0.846944417559135,NA,"UBE2J2"
"CPSF3L",1.42995897572789,-0.280410404577217,0.764482466321166,-0.366797692465865,0.713769929002959,NA,"CPSF3L"
"AURKAIP1",9.30630114261137,0.230929089322359,0.357468543099981,0.646012338091998,0.518271365033202,0.988150221919057,"AURKAIP1"
"MRPL20",9.39975618480917,0.0343164756698491,0.370004653148889,0.0927460651583758,0.92610529999504,0.996143799690746,"MRPL20"
"SSU72",11.2658679672975,0.0949405774190614,0.397228192771282,0.239007651387238,0.811099649715849,0.988150221919057,"SSU72"
"CDK11B",1.24163697913158,-0.803172181065109,0.804580900454484,-0.998249126484884,0.318158569903829,NA,"CDK11B"
"CDK11A",1.91726210070708,-0.858742490429361,0.827096369027158,-1.03826170998602,0.299148229819625,NA,"CDK11A"
"NADK",4.83394430210507,-0.615537613934103,0.522009603484331,-1.17916913755128,0.23833083271433,0.976159079310623,"NADK"
"GNB1",7.43081152865573,0.163398493289734,0.421924026099669,0.387269942411706,0.698556375246364,0.988150221919057,"GNB1"
"FAAP20",6.57985808095897,0.262123579914934,0.405223444316625,0.646861832875892,0.517721369598311,0.988150221919057,"FAAP20"
"SKI",0.642731494373885,0.565501492615762,1.00052071375249,0.565207181463368,0.571932852592291,NA,"SKI"
"RER1",7.34223821398739,0.194203068565547,0.379898669551899,0.511197022075954,0.60921310369887,0.988150221919057,"RER1"
"RP3-395M20.12",1.25048882437074,0.180577688276676,0.819487368417363,0.220354449911067,0.825595117216676,NA,"RP3-395M20.12"
"TNFRSF14",11.9424266492866,0.433369472775454,0.418062307396228,1.03661455507568,0.299915527240884,0.976159079310623,"TNFRSF14"
"FAM213B",0.453708026363476,1.12248179860305,1.07095257895595,1.04811531402944,0.29458548147313,NA,"FAM213B"
"KCNAB2",3.60450612739318,-0.208415683167417,0.513768380285945,-0.405660782493895,0.684991861528693,NA,"KCNAB2"
"RPL22",112.715153866249,-0.0876270600919646,0.25529946584773,-0.343232445868996,0.731423597358027,0.988150221919057,"RPL22"
"ACOT7",2.48346477833966,0.495079174326441,0.817482896829704,0.605614106724945,0.544771032649828,NA,"ACOT7"
"CAMTA1",7.11170676858584,0.477572103930349,0.433499326711563,1.1016674640607,0.270606266766827,0.976159079310623,"CAMTA1"
"VAMP3",3.73803233398593,0.111010637497156,0.613898866168853,0.180828868751523,0.856501902651688,0.989571239020586,"VAMP3"
"TNFRSF9",1.33542250533678,0.761956331846583,0.999423403546465,0.76239592663407,0.445823736644564,NA,"TNFRSF9"
