"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene"
"FO538757.2",1.60512134754846,-0.583427684741229,0.904677208005878,-0.644901495890718,0.518991022276735,NA,"FO538757.2"
"NOC2L",2.3704464411732,0.404542670252567,0.674892374416959,0.599418048843791,0.548894144083328,NA,"NOC2L"
"HES4",3.21952681093123,-1.39076864341878,0.838307603019716,-1.65901947973394,0.0971118670659354,NA,"HES4"
"ISG15",10.6390309606272,-0.808925556583792,0.427877590084214,-1.89055368948998,0.0586839471774725,0.525997576634712,"ISG15"
"TNFRSF18",6.99599477431037,-0.000583571282386323,1.01924105903319,-0.000572554723158302,0.999543167451137,0.999852162982358,"TNFRSF18"
"SDF4",5.3061926160736,0.418378562484255,0.546268077988769,0.765885065121555,0.443744693124996,0.878371444198186,"SDF4"
"UBE2J2",2.55776977062698,-1.52815153132828,0.830296731479175,-1.84048843430454,0.065696560723662,NA,"UBE2J2"
"AURKAIP1",9.55440177978634,0.976478280349323,0.418995591066357,2.33052161208703,0.0197785991172109,0.385897667558625,"AURKAIP1"
"CCNL2",2.3779664931267,0.520062761060798,0.755099505560288,0.688734077073602,0.490990627412085,NA,"CCNL2"
"MRPL20",7.92357329908985,0.213703135212184,0.450848940738137,0.4740016353644,0.635498741042284,0.94099334413233,"MRPL20"
"SSU72",9.95621032522286,-0.386136960676013,0.435403209860681,-0.88684913645806,0.375160129033076,0.840714646210201,"SSU72"
"MIB2",3.83624377317364,0.715735547346192,0.606528304470644,1.18005300341401,0.23797913472114,NA,"MIB2"
"CDK11B",2.04899151792546,-0.240014401387798,0.810431553423847,-0.296156289046008,0.767110728494566,NA,"CDK11B"
"SLC35E2B",1.36019084730155,-1.29051370302583,0.949013879733417,-1.35984702709337,0.173878337141997,NA,"SLC35E2B"
"GNB1",4.15392511194893,0.335695126837947,0.541441515553818,0.620002562039556,0.535256100174648,0.91758612495422,"GNB1"
"FAAP20",7.13338141011824,0.340629064031301,0.446563736183683,0.762778157810807,0.445595709484125,0.880885791325996,"FAAP20"
"RER1",6.33584207353307,0.393313993054292,0.550076374914609,0.715017061249627,0.474598500936465,0.906294521279533,"RER1"
"RP3-395M20.12",0.834947594852816,-0.586117102055191,1.06710813717296,-0.549257457269481,0.582828778475946,NA,"RP3-395M20.12"
"TNFRSF14",5.681213846284,-0.0589668259387654,0.524886087816215,-0.112342139194614,0.910552131013277,0.999725444308366,"TNFRSF14"
"RPL22",128.282663793037,-0.0580166478363691,0.237268192998453,-0.244519280495163,0.806828671411065,0.983718659453307,"RPL22"
"CAMTA1",5.77510801088507,0.473010455356563,0.515644552056063,0.91731882644837,0.358975594851405,0.830634415263926,"CAMTA1"
