"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment","direction","ont","gene_ratio","gene_count","cluster"
"GO:0000118","histone deacetylase complex",75,0.496921528988334,1.45198635185388,0.000673177567682334,0.0118994034757965,0.00989967011297549,3354,"tags=51%, list=31%, signal=35%","8204/8932/7764/55806/79718/57634/23186/80312/9219/9759/54815/55818/221037/23309/79685/8473/10847/6907/55209/8295/23468/79595/53615/23314/25942/55809/1108/1107/1457/51780/473/81611/57459/57649/51317/55758/51742/8819","Up","CC",0.00625886672786447,75,4
"GO:0000165","MAPK cascade",452,0.423496323403703,1.32788782455992,3.3678005131781e-07,4.40561482921272e-05,3.36406887826045e-05,3376,"tags=44%, list=32%, signal=32%","768211/2247/83737/7474/9258/3717/29969/3082/3569/5291/5320/4216/10045/23607/9043/9693/10114/5781/650/9821/51701/10746/3479/9475/9770/10818/6091/8826/57551/28996/7423/3685/8491/142679/1956/10886/1824/3480/673/4671/5062/2074/1849/140885/7805/3690/1739/27347/5788/4214/23239/2048/2308/284/4763/8829/8324/5578/3156/5581/975/23390/9867/7057/4217/11213/331/2690/2146/2045/7098/7786/7043/5774/6416/161742/10048/55870/3553/4921/10645/10771/440193/51277/120892/148170/2335/10019/9459/3815/23162/57630/7422/11183/2261/3636/2081/4790/27040/55294/344558/56919/406937/1499/54361/25/3672/1540/152559/4294/5594/5911/5979/4089/81848/153090/23328/171392/1857/2218/5156/8844/2263/2149/4205/1880/27250/5048/9590/23008/8737/5610/8036/11211/3643/4215/5601/8837/23005/9261/3654/80149/8567/222166/6093/10178/5028/10392/5159/57161/5500/4208/7099/4771/11214/2260/5187/7984/4077/7534/9448/2633/3084/23043/2185/10979/1902/114897/5597/1906/1326/57007/1847/1386/25778/3356/3481/200734/64853/1464/5605/6789/6376/11329/2771/3551/3487/5058/5770/467/6259/3301/85363/8600/4086/51339/83931/1432/367/8831","Up","BP",0.0377201034799299,452,1
"GO:0001216","DNA-binding transcription activator activity",282,0.446753102262325,1.38698237359863,6.51343704192057e-07,1.70892019231442e-05,1.27381898936175e-05,4279,"tags=60%, list=40%, signal=37%","389692/3209/7022/3131/1960/7182/571/2113/3727/388558/51427/7544/5396/8013/6018/7768/7543/5966/158431/10725/9889/6096/7644/2005/4487/22887/6239/4773/5241/153222/83744/688/23036/7594/7799/2000/4094/23300/3662/2308/2551/2004/6938/9575/10308/7704/3091/84622/4781/51621/80034/6929/284370/55922/2120/4790/2969/55810/163131/54989/2034/4899/4089/5465/860/7728/2104/4205/23361/5451/23314/861/170960/7342/4929/26149/1050/22926/6667/353274/4775/7770/5990/4209/4087/169792/3213/7008/2115/25925/4208/6666/6777/7581/6722/3670/1997/81566/7716/79673/4211/7757/64764/7582/6925/1871/80095/6297/1386/7528/6926/199704/116039/10168/284443/11108/467/2119/4779/4791/3236/5090/4086/7593/672/2908/367/3233/6720/3607/10795/51193/4851/4303/8609/1316/7690/4774/84662/5326/1385/5087/1959/55893/10691/4853/9915/2309/7030/4520/6662/7391/4782/7702/9189/147912/4088/25888/5324/9935/7157/6659/2354/2313/7392/4772/7024/2295","Up","MF",0.0235333388967704,282,14
"GO:0001217","DNA-binding transcription repressor activity",186,0.477620870843911,1.46268713400298,1.13799605113378e-06,2.76727332434238e-05,2.06270914531566e-05,4307,"tags=64%, list=40%, signal=39%","79365/7022/5629/49854/3096/9603/571/7764/9975/4783/6498/9572/7291/93986/5396/10472/639/2117/122953/7227/55502/84614/30832/7644/4084/10009/4487/4773/7799/65986/2308/9839/51341/55509/2004/10773/7704/3091/4090/6935/83855/9745/8553/23119/9925/10664/51222/64412/200014/1602/403341/11278/6929/7707/2120/10732/4790/6721/22890/94234/11107/5465/7025/5814/7728/5813/463/57659/140685/4775/6497/116113/169792/100381270/64376/30818/155061/6670/4335/7528/57473/4799/6926/57684/138151/6304/467/4779/4776/7593/2908/6909/55553/3607/6615/4601/7690/7975/579/2077/5463/2063/146198/7541/221937/6299/2309/9580/23528/5467/60436/112939/80317/4088/7157/26137/165/2114/3090","Up","MF",0.0155219894851039,186,14
"GO:0001227","DNA-binding transcription repressor activity, RNA polymerase II-specific",178,0.478940708652992,1.4631815021894,8.30141664983733e-07,2.1221826666379e-05,1.58186238995551e-05,4307,"tags=65%, list=40%, signal=39%","79365/7022/5629/49854/3096/9603/571/7764/9975/4783/6498/9572/93986/5396/10472/639/2117/122953/7227/55502/84614/30832/7644/4084/10009/4487/4773/7799/65986/2308/9839/51341/55509/2004/10773/7704/4090/6935/83855/9745/8553/23119/9925/10664/51222/64412/200014/1602/403341/11278/6929/7707/2120/10732/4790/6721/22890/94234/11107/5465/7025/5814/7728/5813/463/57659/140685/4775/6497/116113/169792/100381270/64376/30818/155061/6670/4335/7528/57473/4799/6926/57684/138151/6304/467/4779/4776/7593/2908/6909/3607/6615/4601/7690/7975/579/2077/5463/2063/146198/7541/221937/6299/2309/9580/23528/5467/60436/112939/80317/7157/26137/165/2114/3090","Up","MF",0.0148543770341317,178,14
"GO:0001228","DNA-binding transcription activator activity, RNA polymerase II-specific",280,0.44676371871121,1.38683573092024,6.34315356337415e-07,1.70892019231442e-05,1.27381898936175e-05,4279,"tags=60%, list=40%, signal=37%","389692/3209/7022/3131/1960/7182/571/2113/3727/388558/51427/7544/5396/8013/6018/7768/7543/5966/158431/10725/9889/6096/7644/2005/4487/22887/6239/4773/5241/153222/83744/688/23036/7594/7799/2000/4094/23300/3662/2308/2551/2004/6938/9575/10308/7704/3091/84622/4781/51621/80034/6929/284370/55922/2120/4790/2969/55810/163131/54989/2034/4899/4089/5465/860/7728/2104/4205/23361/5451/23314/861/170960/7342/4929/26149/1050/22926/6667/353274/4775/7770/5990/4209/4087/169792/3213/7008/2115/25925/4208/6666/6777/7581/6722/3670/1997/81566/7716/79673/4211/7757/64764/7582/6925/1871/80095/6297/1386/7528/6926/199704/116039/10168/284443/11108/467/2119/4779/4791/3236/5090/4086/7593/2908/367/3233/6720/3607/10795/51193/4851/4303/8609/1316/7690/4774/84662/5326/1385/5087/1959/55893/10691/4853/9915/2309/7030/4520/6662/7391/4782/7702/9189/147912/4088/25888/5324/9935/7157/6659/2354/2313/7392/4772/7024/2295","Up","MF",0.0233664357840274,280,14
"GO:0001568","blood vessel development",471,0.435697858168297,1.36771072130572,2.09428897600681e-09,1.30133881246623e-06,9.93685006247442e-07,3827,"tags=52%, list=36%, signal=35%","3209/26585/221981/407021/8325/5629/441478/4824/1960/2247/6092/6505/2113/5054/7424/7474/718/57534/1948/3696/196/3569/25976/5291/9693/5286/196528/7291/29072/7128/3689/6654/64783/5396/4193/93/55636/639/2138/5743/9475/4162/6091/5290/6444/655/3949/659/30832/9451/28996/7423/3685/23411/9037/10000/3099/375056/688/1909/3690/2549/23414/2048/2308/91010/284/22905/4763/8829/23213/5578/2004/54567/65125/7057/7046/26259/3091/7098/161742/9444/3553/57178/7082/9353/7855/10203/84168/3037/6772/2335/2683/9510/7422/26057/27161/2697/204851/5140/5534/2969/5921/55294/26523/406937/55810/1499/54361/10413/4643/25/5594/6558/2034/5469/51752/493/10672/56913/153090/23328/22846/2737/5156/2263/6422/7837/11064/79659/3728/1954/7127/28982/5335/2316/5311/538/10365/861/4215/3953/7342/8837/80781/182/80149/6667/6093/4775/657/4015/5747/8879/7052/83700/8434/5159/8503/9394/3213/4208/56999/154810/2260/6722/57674/10427/3670/7048/7534/7716/7026/3716/4211/8828/207/1282/54583/5797/3339/4092/2185/22976/1906/25831/57007/2534/1386/5310/4638/6926/4627/2050/1464/57493/6789/6376/3688/163/7049/6095/7798/80155/64218/144165/84034/6608/4776/4035/4091/947/4086/889/1284/672/6909/1432/9525/7410/5316/90627/79602/219699/5170/4851/4303/6464/1605/3678/9820/6850/23576/5613/1289/1959/51421/4880/3570/23509/79625/7541/8322/4691/4853","Up","BP",0.0393056830509889,471,1
"GO:0001667","ameboidal-type cell migration",162,0.482480072065591,1.4629447188523,8.64198466274926e-07,9.33897951272317e-05,7.13112052491392e-05,3544,"tags=60%, list=33%, signal=41%","5629/223117/2247/7474/7291/5781/8826/394/655/1839/23499/659/9037/6239/673/1909/253943/3690/4254/9839/8829/2241/9219/64750/5581/7057/3673/3091/65979/23122/4921/3037/23473/3676/2335/80005/3815/7422/1793/8660/27161/2768/2697/5586/406937/5793/4163/10672/5979/4089/153090/23328/23332/5339/5048/1954/5728/9590/5335/7016/9922/6093/5747/8879/91/2475/26060/80031/154810/411/3670/7048/9530/8828/207/9448/51466/1906/7145/51057/10507/57669/3688/117584/64218/6608/6385/8874/199953/23380/10982/8394/11151/10509/6615/25959/55198","Up","BP",0.0135191521321873,162,1
"GO:0001726","ruffle",135,0.434705199889686,1.31319834316388,0.00234939375828211,0.0328368755518034,0.0273185320730477,4453,"tags=61%, list=42%, signal=36%","324/9847/54822/23607/4644/8826/23499/3685/1021/1956/23362/3690/9107/4651/7094/51474/6868/1729/4289/23122/5662/4534/5921/6792/25/221178/6249/2778/10787/81848/4650/1182/8844/23527/26258/5335/7456/57679/121512/10395/6093/3936/23150/83660/26084/26060/7099/55616/4771/57669/4627/1464/23396/3688/23191/5058/8874/57403/10458/23022/93663/84687/8394/55198/3678/4641/2059/11275/59338/2245/5756/152273/199/23550/9265/4646/56623/5141/6714/23189/66036/5341/5336","Up","CC",0.0112659601101561,135,8
"GO:0001932","regulation of protein phosphorylation",424,0.431674676035876,1.35088307395599,9.38562094622765e-08,1.9439967384874e-05,1.48441004965337e-05,3402,"tags=47%, list=32%, signal=33%","26585/5629/4824/2247/324/5144/9134/7474/55600/92597/65267/718/3717/1894/3569/4216/7037/84919/9693/10114/5781/3689/80243/650/27020/6546/5783/3479/9475/9770/6091/8826/7525/26146/51755/4040/1839/5912/9451/5167/7423/23394/5591/23411/142679/1956/10527/1489/673/5062/2074/54625/1849/9655/3690/2200/5788/4254/2048/79705/9113/104/284/8829/7405/23118/2241/57600/51719/904/85440/22863/7057/4217/11213/905/2690/151195/2146/26524/2045/7098/7786/25998/6868/1756/161742/3553/4921/96459/9966/10645/9353/117854/171024/80829/120892/2335/3815/7422/57580/55704/2261/10464/2081/27040/55294/2776/25/152559/4294/5594/219771/1654/5911/54431/153090/23328/5925/122809/171392/1857/8844/6422/27250/25937/5728/4683/8737/5611/1981/6773/3643/3953/7016/57679/54465/80149/3937/10178/5028/5747/894/51704/51191/5159/8503/57161/2475/7099/92/2260/7984/100506658/7026/7532/207/3084/23043/2185/64324/8812/1906/29110/84327/2534/6794/28232/55023/10507/3356/3093/200734/64061/64853/1464/57493/57521/5605/6789/11261/11329/1027/23654/3843/5058/5770/6608/203228/103/83666/3301/8600/22876/284654/56288/54206/10795","Up","BP",0.0353834599015272,424,1
