"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene"
"FO538757.2",5.96454221482057,-0.376059563269189,0.793727588896386,-0.473789204923655,0.63565023334377,0.999251041492082,"FO538757.2"
"AP006222.2",2.94581824640891,1.44614727820083,0.858311936531572,1.68487378148869,0.0920129260124341,0.999251041492082,"AP006222.2"
"NOC2L",3.46738878355529,0.582570742194099,0.812439502159149,0.71706353598742,0.473334893872258,0.999251041492082,"NOC2L"
"ISG15",9.50266295311528,0.403589561658251,0.569140371500943,0.709121302700598,0.47824920438927,0.999251041492082,"ISG15"
"SDF4",6.53983526680659,0.214817484802989,0.658944196250428,0.326002544715256,0.744422429814948,0.999251041492082,"SDF4"
"UBE2J2",2.7202114021052,-0.785969849839422,1.01698819583328,-0.772840681002622,0.439616674321713,0.999251041492082,"UBE2J2"
"CPSF3L",3.44777613491993,0.073787503776705,0.82096152265477,0.0898793691793203,0.928383075797121,0.999251041492082,"CPSF3L"
"AURKAIP1",17.0359982771803,0.299462098269484,0.469581453384889,0.637721307157401,0.523655112971385,0.999251041492082,"AURKAIP1"
"CCNL2",2.98307468223173,0.41918293841766,0.86726149579451,0.483340884439521,0.628853715018223,0.999251041492082,"CCNL2"
"MRPL20",16.4511221332869,0.519228329799481,0.494031277249647,1.0510029500361,0.293257234943719,0.999251041492082,"MRPL20"
"SSU72",21.8991537187135,-0.0185903508524291,0.427493186648421,-0.0434868939039213,0.965313411793166,0.999251041492082,"SSU72"
"MIB2",4.45755171262504,-0.29375240716423,0.893412037196581,-0.328798353877109,0.742308107384043,0.999251041492082,"MIB2"
"CDK11B",4.30968535616126,0.630065831195709,0.752254022663297,0.837570570862499,0.402271926854559,0.999251041492082,"CDK11B"
"SLC35E2B",4.2099565676689,-0.232513294202178,0.858508655317017,-0.270833954628353,0.7865187434912,0.999251041492082,"SLC35E2B"
"CDK11A",2.61227977170038,-0.41972343365522,1.05569711831005,-0.397579406418302,0.690940243109732,0.999251041492082,"CDK11A"
"NADK",4.91756086053165,0.145914417742918,0.737963952446892,0.197725671096948,0.843259703590956,0.999251041492082,"NADK"
"GNB1",9.71470055266895,-0.0746738529551793,0.649541132398549,-0.114964009560769,0.90847364905966,0.999251041492082,"GNB1"
"FAAP20",14.0719667267708,0.32641528769063,0.485058413042381,0.672940163316187,0.500985359270729,0.999251041492082,"FAAP20"
"RER1",8.66761940922637,0.0519915211337235,0.591683437641325,0.0878705027488709,0.929979601290674,0.999251041492082,"RER1"
"RP3-395M20.12",2.81609790668355,-0.308828530907729,1.02459957108696,-0.301413878770321,0.763098912402245,0.999251041492082,"RP3-395M20.12"
"TNFRSF14",17.5729545028029,0.579480689873361,0.44033464935936,1.31600066157965,0.188173820617421,0.999251041492082,"TNFRSF14"
"KCNAB2",3.1534941115088,-0.997693077913053,1.04756758441515,-0.952390177737369,0.340899138982095,0.999251041492082,"KCNAB2"
"RPL22",380.475318637724,0.136291870250495,0.414459473470611,0.328842453784953,0.742274772483549,0.999251041492082,"RPL22"
"CAMTA1",6.7389994078841,-0.438463944656815,0.69730845190867,-0.628794823089628,0.529483389678375,0.999251041492082,"CAMTA1"
