"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"SERPINH1",2.29171586374318,-0.91160631076475,2.06650154090821,-0.44113507428797,0.659115212767675,0.997746015806017
"FN1",16.0793173680542,-3.08180761441574,1.13008009456072,-2.72707008047396,0.00638994661466246,0.801994164768703
"TUBB",3.86900461406288,0.3290068570217,1.66818946763604,0.197223914552062,0.843652317033905,0.997746015806017
"FBLN1",28.0430943032813,-0.853487991662866,0.872940128471258,-0.97771652811693,0.328214544866214,0.997746015806017
"CD55",7.37915299199123,-0.64404121067254,1.35698708336895,-0.474611157737478,0.635064151931422,0.997746015806017
"PROCR",3.2671552792587,-0.68981497447301,1.73064691935493,-0.398587930766447,0.690196856081754,0.997746015806017
"HEG1",2.54135236586266,0.294558262238458,2.0629158052298,0.142787340855942,0.886458135165133,0.997746015806017
"NFKBIA",3.49943646966196,-0.258571435149802,1.64004827668715,-0.15766086817402,0.874724037429434,0.997746015806017
"ATP5O",2.50228472735587,-0.596627788112905,1.95977288407644,-0.304437209515771,0.760794823154026,0.997746015806017
"COL1A1",26.7303754107589,-1.00256122952678,1.0562834211894,-0.949140362723739,0.342549228238748,0.997746015806017
"FOXO3",2.08114700013049,-1.28130276336936,2.19002084075758,-0.58506418730067,0.558504558118573,0.997746015806017
"COL14A1",4.69450798031218,-1.13686755192028,1.49868700227134,-0.758575706733487,0.448106409448526,0.997746015806017
"COL1A2",18.3911288535627,-1.85470100015701,1.04898215806443,-1.76809584977049,0.0770448811593946,0.997746015806017
"CFD",41.9841540159905,0.0997531116502956,0.823830299529989,0.121084538535675,0.903624075524473,0.997746015806017
"TACC1",4.25001504119586,0.16035085345584,1.55304730076018,0.10324917559005,0.917765211951303,0.997746015806017
"S100A4",14.1469976477768,0.162906190768154,1.06857040435175,0.152452463688606,0.878830080579035,0.997746015806017
"SPARC",10.1289898835135,-2.94956038308474,1.4147226659613,-2.08490360270049,0.0370780515933306,0.997746015806017
"MMP2",7.36970858737685,-0.564819611392056,1.39382880705363,-0.405228826189933,0.685309317879487,0.997746015806017
"TGFBR2",3.89542315730111,-0.354482385187949,1.72318573005027,-0.205713394096878,0.837014795351312,0.997746015806017
"RTN4",4.03256875199187,-0.57764766025074,1.7038552301976,-0.339023908846849,0.734591718983751,0.997746015806017
"TIMP2",9.59054198114611,-1.15205112295134,1.2657422865403,-0.910178268674491,0.362728502773925,0.997746015806017
"C3",9.09879569741755,1.07414364910906,1.20928311222067,0.88824828384195,0.37440721158418,0.997746015806017
"GPNMB",3.23767340467319,-0.752305117487307,1.88242867204195,-0.399646015097746,0.689417259372496,0.997746015806017
"EMP3",3.47555872537174,-0.243244188214151,1.65328163941561,-0.147128101114176,0.883030909753955,0.997746015806017
"ZBTB16",6.47346990210453,0.841414268347306,1.4397407373798,0.584420685267685,0.558937313212002,0.997746015806017
"COL6A1",15.104117354969,0.117421517426254,1.01783603452514,0.11536388322215,0.908156704799113,0.997746015806017
"ERRFI1",2.52653785309446,-1.60099340756488,1.99300719602719,-0.803305382316858,0.421798247777231,0.997746015806017
"PMP22",9.91254788224592,0.178388345682921,1.29286962959814,0.137978603255124,0.890257327915467,0.997746015806017
"FBLN5",6.42413221953921,0.0786923498722326,1.30656758027473,0.0602283043451042,0.951973803020634,0.997746015806017
"SFPQ",2.42196364441157,0.425921392308018,2.08292151638525,0.204482688837539,0.837976318508537,0.997746015806017
"LGALS1",2.25571155658367,-0.39925727503488,2.09788735634649,-0.190313971733064,0.849063105873185,0.997746015806017
"CD81",11.4304917103022,-0.115073141469567,1.09305108476005,-0.105277002213331,0.916156011128149,0.997746015806017
"S100A11",3.46343216250245,0.127502510682786,1.64303790428503,0.0776016854816679,0.938144901606062,0.997746015806017
"CBLB",2.22224804837217,-1.10142186260549,2.06861483425545,-0.532444147826061,0.59441841528691,0.997746015806017
"TMEM59",2.79482335065723,-1.51484812793756,1.95967975790366,-0.773007998795708,0.439517646822044,0.997746015806017
"RBMS1",3.46597296145046,-0.839002417807572,1.68718864218413,-0.49727836996428,0.618992762732556,0.997746015806017
"MFAP5",24.4477315836808,-2.40456872330403,1.10324712389567,-2.17953772207742,0.0292917455532874,0.997746015806017
"TPP1",1.68351163574697,-0.88983398955548,2.33418486765733,-0.381218301037375,0.703041270367914,0.997746015806017
"RP4-614C10.2",2.5153092040728,0.546805794278327,2.0480833229988,0.266984154471653,0.789481361305656,0.997746015806017
"PLAC9",2.27000353695261,-1.13507533877349,2.05925022214017,-0.551208069116444,0.581491049233925,0.997746015806017
"C1R",19.555866258753,-0.157098551497885,0.930792305972952,-0.168779383423965,0.865970175308961,0.997746015806017
"GLUL",5.10891543289716,0.42620790922728,1.59166203604321,0.267775381692719,0.788872221481637,0.997746015806017
"ANXA5",1.65963389145675,-0.887696275036676,2.54471320588196,-0.348839418518683,0.727209868372888,0.997746015806017
"DDX5",1.97567487759996,-0.899037123770175,2.2175317328107,-0.405422439042464,0.685167019691466,0.997746015806017
"IGFBP7",4.64152374288482,-1.75591800601627,1.76270197834466,-0.996151378728943,0.319176599251486,0.997746015806017
"SERPING1",15.1029163340765,0.086119597970239,1.07194883048341,0.0803392806832043,0.935967417697627,0.997746015806017
"LAPTM4A",4.18833716205085,-1.53394092025431,1.64323660432208,-0.933487555121215,0.350568292986054,0.997746015806017
"KLF4",6.55946159810363,-0.387595830554949,1.37103680885119,-0.282702716697825,0.777404733544824,0.997746015806017
"ITM2B",4.57130516461707,-0.6936163341493,1.59317709819504,-0.43536674920517,0.663296241625619,0.997746015806017
"C1QTNF3",1.90620706222895,-1.11269574507571,2.19815212309729,-0.506195969507278,0.612719084170567,0.997746015806017
"ISLR",4.38856949884552,-0.873257390760412,4.16795120253435,-0.20951718202205,0.834044523713411,0.997746015806017
"FBN1",30.4085543292784,-1.55732570927425,0.905929963354488,-1.71903543570605,0.0856079197482744,0.997746015806017
"FGFR1",11.183903942743,1.4982891177064,1.14393553731399,1.30976708812146,0.19027464019103,0.997746015806017
"TSC22D3",5.87162056730035,0.500617040253212,1.38025895798263,0.362697910676781,0.716830560636739,0.997746015806017
"TIMP1",6.75177723615246,-1.20189417704683,1.31970477166992,-0.910729583500694,0.362437872626479,0.997746015806017
