"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment","ont","direction","cluster"
"GO:0008284","positive regulation of cell population proliferation",455,0.380717097104265,1.74255209030718,3.30553004762598e-08,3.47152514349589e-06,2.94396406072318e-06,1401,"tags=23%, list=14%, signal=21%","3488/5968/3485/4313/7474/7076/94/10673/5967/54962/100133941/81606/3371/115650/2335/6363/3627/4673/3115/51237/23308/3113/130120/2316/1880/4217/2869/958/5880/80381/1499/9760/1604/3133/120425/2254/5788/7057/54567/3400/374/6772/3575/1839/3059/994/538/6690/116844/3673/29126/301/4921/4192/56034/648/2013/6387/3918/65108/252983/4209/6386/1871/3549/684/975/4680/199/60/2683/282679/5371/2081/972/51316/7564/4831/26035/3600/6777/10312/6774/11151/11235/6776/10294/51135/4282/467/10016/1739/55122/6667/2261/65980/57472/283131/6662/55810/378938/7046/3105/112939/2048/11143","BP","Up",1
"GO:0016301","kinase activity",472,0.296695011001249,1.36052702256418,0.00153924336120214,0.0392601419454532,0.0353698673381137,2460,"tags=32%, list=24%, signal=26%","93/203/94/139728/6347/1326/4833/5891/3932/4217/2869/11040/6348/29922/57118/84446/27010/22928/57787/27347/2868/4354/10783/22848/5585/3099/896/4750/1119/55300/23043/9149/4921/4261/558/55728/83732/5209/150094/55561/9252/23729/5599/9448/1024/23678/146057/2081/23097/51232/7786/23031/7465/4215/253430/7204/4831/55312/340371/51727/51135/4294/64122/9263/30811/10201/415116/55500/5165/5597/8780/1633/166929/1739/5129/2261/114783/7046/22853/1263/149420/5581/2048/79834/55361/51231/817/7150/55277/440275/5286/4214/5606/6197/8997/5062/54861/5289/5058/5315/8396/55681/9807/9641/1456/23683/200576/8573/9261/1459/2987/5295/80201/54981/5214/83931/90956/1969/26750/54101/80025/8737/259230/5607/4067/79837/659/9578/3482/23049/10461/23396/11284/7525/9262/10020/3717/728642/6733/5592/375449/91754/6788/8525/8408/255967/3480/5753/90/7048/8526/1152","MF","Up",3
"GO:0030055","cell-substrate junction",325,0.318592076876107,1.41229623871995,0.00233738561854541,0.0388471837686676,0.0330713037627998,2351,"tags=33%, list=23%, signal=26%","10673/3371/960/1265/7431/2316/5880/30011/5329/1499/3603/5788/3689/7052/11135/51056/3673/301/4921/1266/308/7171/23022/567/2274/23332/8470/1601/5216/4739/6386/10095/975/79853/667/60/824/9448/10518/7414/57175/7106/2195/2017/3655/6645/6237/214/5034/51466/6251/3694/7534/2261/85440/9404/3691/79834/8462/10487/10096/10094/7791/23032/1072/2037/5058/1756/391/3688/8650/10015/3845/10982/8573/998/2665/126353/3909/10092/4026/23385/51164/89870/5898/3936/9815/3685/1969/11078/4008/6385/22919/3987/71/22800/5756/3482/23396/7525/83481/3717/23011/10672/1495/811","CC","Up",2
