"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene"
1.48037050353035,-0.0558360871477342,0.794589090406346,-0.0702703923598801,0.943978447709649,NA,"AP006222.2"
5.85087165362123,0.640373480853894,0.467039769509632,1.37113265863045,0.170333605873967,0.424307193993875,"NOC2L"
2.60742924065836,1.4156931989113,1.10237870992771,1.28421674526364,0.19906612767535,NA,"RP11-54O7.17"
44.6636007548308,-0.120286030803309,0.357405465716811,-0.336553417173024,0.736453577182661,0.878286796987569,"HES4"
24.8971154855867,-0.122859894864813,0.645303090727798,-0.190390990884991,0.849002756791509,0.931306050098409,"ISG15"
4.07277933967392,1.95914665275741,0.528037264465328,3.71024316766957,0.000207060265405843,0.00619288984491172,"AGRN"
2.49982052301639,0.803307988026471,0.680381807535432,1.18067235062665,0.237732909495238,NA,"RP11-465B22.8"
22.7709076963568,-0.191169507927763,0.30852342564848,-0.61962720505241,0.535503251533462,0.760624352664833,"SDF4"
4.25675316903308,-0.670825558847003,0.757806568547198,-0.885220037262348,0.376037967395659,0.639298209565225,"FAM132A"
7.95862016874263,0.297545231500496,0.410928346650369,0.724080570069936,0.469016272378879,0.715719225278739,"UBE2J2"
2.17575130351846,0.469426034583861,0.67981157723977,0.69052374260801,0.489864884357226,NA,"ACAP3"
1.95304146079997,-0.149668441066587,0.696329942635148,-0.214938970598034,0.829814900745961,NA,"PUSL1"
6.6719158442259,-0.319340836061839,0.433435499532993,-0.736766684791426,0.461264246229488,0.709784120399601,"CPSF3L"
3.80619182879569,-0.333785540548497,0.544871005052214,-0.612595527112901,0.540143816512521,0.764141873025039,"GLTPD1"
2.86503580500869,0.888649871391358,0.5674919206097,1.56592515085785,0.117366141024433,NA,"DVL1"
70.4298550356143,-0.193980967969704,0.210885545079437,-0.919840038806993,0.357656356716447,0.626944081296492,"AURKAIP1"
4.4578758020914,0.248982900169085,0.507714926107733,0.490399015994761,0.623851572853109,0.814969596547618,"CCNL2"
1.6527366193894,-0.36569628248838,0.840556320160149,-0.435064580108927,0.663515552247338,NA,"RP4-758J18.2"
32.9720848357538,0.435689359183576,0.218489446367963,1.9940979595409,0.0461413501964022,0.209420851515817,"MRPL20"
2.92708463124201,2.2050287742573,0.671659189967336,3.28295779644515,0.00102724043219614,0.0181182314000663,"VWA1"
1.76464128138988,0.181883139194953,0.813336360358409,0.223625978205135,0.82304834785299,NA,"ATAD3B"
2.23637874873806,1.4022429125747,0.619591211455354,2.26317431017296,0.0236249461919982,NA,"ATAD3A"
30.4714388156417,0.169101394188087,0.202856287071141,0.833601938739929,0.404505332769689,0.663984710308997,"SSU72"
5.53572100891817,-0.199367576159215,0.464164543218148,-0.429519184677397,0.667545435480477,0.836605144939548,"MIB2"
4.0797104228985,0.275890405103432,0.501765727234782,0.54983907853543,0.582429752515618,0.790589063636282,"CDK11B"
3.63792538673732,-0.0730465707675874,0.549290416815282,-0.132983515698494,0.894206417268827,0.951848178079916,"SLC35E2B"
5.02414411601321,0.531043893990736,0.521931825370086,1.01745835026287,0.308935436029122,0.579520967750382,"CDK11A"
9.0478441107544,0.0831655700558808,0.477068223349265,0.174326366723853,0.861608978840951,0.935526756876946,"NADK"
15.6499599799363,0.41343717325812,0.320351967224789,1.29057166977849,0.196852244963385,0.461955098163335,"GNB1"
5.0662796236583,-1.05333135547293,0.576640457325209,-1.82666918717234,0.0677495238038327,0.254765040996987,"PRKCZ"
10.9283373229087,0.0204175355097423,0.340416149490902,0.0599781636102665,0.952173026288365,0.977331837748773,"C1orf86"
30.7762478810861,-0.135815006316002,0.309047958315233,-0.43946255803272,0.660326406297516,0.831906133718919,"RER1"
2.57644128462293,0.806879502165305,0.628639107549801,1.28353373577126,0.199305148241938,NA,"PEX10"
0.880457003854387,-1.2554278998808,1.05225927778397,-1.19307848016764,0.232838638626514,NA,"PANK4"
3.31729020978424,0.262096290940321,0.594276879511306,0.441033969142214,0.659188405189731,0.831156252817366,"RP3-395M20.12"
14.3047592783667,-0.475392755118664,0.349710436418091,-1.35938967103148,0.174023142407548,0.429181749911603,"TNFRSF14"
7.7553554718822,-0.0829537685506808,0.415728940796535,-0.199538113444163,0.84184183252062,0.928647355169708,"FAM213B"
6.04907728342719,-2.43532516906897,0.696389936584474,-3.49707116822122,0.000470396322805737,0.0101126334000916,"MMEL1"
8.29056749154071,-0.960576342783657,0.513854014087711,-1.86935650291465,0.0615732319069132,0.242977095781945,"ARHGEF16"
4.59507176925183,-0.517202229131777,0.545780371109058,-0.947638017982932,0.34331376486797,0.614590882318815,"TPRG1L"
2.83093381170562,-0.289253475692009,0.642890919480073,-0.449926211317369,0.652763647078371,NA,"WRAP73"
2.91096999175948,0.245902642174974,0.5623601446855,0.437268971670272,0.661916295017461,0.832988100886785,"LRRC47"
3.29173561120456,1.72864028280827,0.6261890904516,2.76057234015622,0.00577001778470882,0.0554527241740045,"CEP104"
227.477935085936,0.54049103349872,0.266055774244418,2.03149521950305,0.0422047839920608,0.198906093485029,"RPL22"
5.08088665208546,0.403567613541562,0.515682112603039,0.782589901178556,0.433867973729771,0.68599857844867,"ICMT"
7.49767548484116,-0.254798929046275,0.450256354039034,-0.565897464323592,0.571463485406235,0.782655908170017,"ACOT7"
5.75279318158956,0.250881391580865,0.492254701346383,0.509657685126562,0.610291302965723,0.806787611599137,"HES2"
10.2010428307917,-1.79317319428902,0.617332892319338,-2.90471027317533,0.00367593195450223,0.0416337660930402,"ESPN"
2.05745728952175,0.840240112172542,0.862000236749811,0.974756242922489,0.329681186967759,NA,"TNFRSF25"
