"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"LRRC49",1.02697811277588,0.279804907704609,0.583138187107931,0.479826075346392,0.631351069937995,NA
"FER1L5",1.09916459976536,0.0773972079896556,0.574578984708447,0.134702469198257,0.892847120847781,NA
"AREL1",6.07672257510521,0.184435299918752,0.261952917693551,0.704078051669256,0.481384167743718,0.790845418436109
"GAK",24.9211294155133,-0.10745204925616,0.144064212242638,-0.745862192861507,0.455750665793577,0.775930497368173
"ZNF714",1.8411887974825,0.146772532494956,0.445779577784125,0.329249117298129,0.741967400351121,NA
"ZNF707",1.64926033456054,0.10155610495453,0.438138441759371,0.231789989818573,0.816701132315523,NA
"FO538757.1",9.7727510394299,0.349777171246337,0.274096266496657,1.27611067351259,0.201916399066416,0.563172960522684
"ZMAT3",3.53535162905723,0.388633997160566,0.43384647585664,0.895786917234258,0.370366578508402,0.716845089473164
"PCBP3",1.97821202234718,0.440079098478123,0.41404187472655,1.06288548415247,0.28783388661223,NA
"EMC3",9.08347744844352,-0.0930328865257029,0.226740129177372,-0.410306225295154,0.681581326003661,0.89447988788157
"WWC3",4.90184630289141,0.867922974896014,0.383156839078717,2.26518982926912,0.023501033009337,0.214772081150142
"SLC25A12",9.32760570747396,0.0366784761346514,0.273289133374022,0.134211249755231,0.893235530377795,0.969024312628249
"SOX4",15.1557676076589,0.683103295861398,0.251985500161337,2.71088334616092,0.00671042299232907,0.107613885891325
"PRR5L",11.1088706520031,-0.624865370482368,0.236995069753685,-2.63661759348752,0.0083737170875226,0.122746217496907
"ADAP1",5.2231290180102,0.132617874807138,0.268858841650495,0.493262092453464,0.62182740946615,0.868137230064155
"CREB3",8.68088705650432,0.560401101257112,0.274239614741655,2.0434724639802,0.0410056905134424,0.280703452286856
"PRDX2",4.39237832784561,0.492173278677799,0.371547468526685,1.32465787111789,0.185284652161918,0.546092188611824
"CD2AP",15.8842914493357,-0.241252383383678,0.20206734419176,-1.1939206918795,0.232508992593724,0.598990269940756
"OLFM4",13.9115826767621,1.07645076835711,0.458383978158911,2.34836036957629,0.018856267679993,0.19395337728733
"RMDN3",6.81073581470701,0.557249795273516,0.27870506988353,1.99942468038486,0.0455624237720189,0.295151042700855
"RP11-288L9.4",0.654272577007307,0.579257818919516,0.623874745163973,0.928484160337777,0.353156480459278,NA
"RP11-519G16.5",0.961524719805867,0.296817337280623,0.671269745254547,0.442172970521812,0.658364043838985,NA
"YTHDF2",9.46422171646521,0.32985081720635,0.208473322760946,1.5822207505398,0.113599184893035,0.449164857367765
"CYFIP2",3.6585658857688,0.182569010827669,0.376030744925979,0.485516179969824,0.627310238230119,0.87034242164595
"TSTA3",19.5128115158867,1.22472935735891,0.283174034270133,4.32500585908446,1.52527808289612e-05,0.00153794829641167
"CLTCL1",2.22618133357514,0.256076322225408,0.416451137180073,0.614901243779485,0.538619941386889,NA
"MAPK10",2.63202652037304,-0.077883907792485,0.59481908231597,-0.130937137203532,0.895825036331224,0.969024312628249
"PNPLA8",2.53653799337677,0.466332617005458,0.424188025731557,1.09935356190505,0.271613877929686,0.635671777470529
"CDH17",38.2007319450854,-0.289886591453113,0.225388220213157,-1.28616567085431,0.198385249056677,0.558687396742593
"LINC00483",1.79146077967503,-0.197540847978111,0.471356886324966,-0.419089767666874,0.675150528514226,NA
"STAB2",0.591710967353768,-0.136405506766815,0.712758468626263,-0.191376900831099,0.848230316057715,NA
"ZNF511",11.4036813895629,0.240917118243376,0.229951525888014,1.04768653877384,0.29478305155657,0.657592961164657
"METTL3",2.32526000293843,0.352219589716899,0.443242221912656,0.794643588322925,0.426820855484878,NA
"BCAR3",10.1735366176857,0.000957050176580383,0.214990552581248,0.00445159177968389,0.996448155378952,0.998991515768314
"RASA1",9.83473230807033,0.343027667511576,0.273015115918509,1.25644203383217,0.208955749831757,0.570154902989221
"HAX1",11.6118415514918,0.313575709453262,0.223888998395912,1.40058561027976,0.161338026458267,0.519175755206182
"CREB3L1",103.009366658465,0.614283431051942,0.145475766752527,4.2225825287927,2.41518919637968e-05,0.00209421055218082
"UBE3A",5.7505501060928,-0.500144127212451,0.30240891165243,-1.6538670255435,0.0981545337958415,0.42139942548454
"KLF15",1.67428908223177,-0.153661492678558,0.501045461818916,-0.306681737263379,0.759085631908495,NA
"CCPG1",4.42581294738597,0.487536378861797,0.306834257867096,1.58892420374055,0.112077506032659,0.4469745718395
"METAP1",3.47525906953755,0.0247904989630073,0.339709623278726,0.0729755569587356,0.941825568358934,0.98481694178316
"MAPKAPK5-AS1",10.2044942834088,-0.0279890078424257,0.285831036034953,-0.0979215141598655,0.921994616255401,0.977429377114658
"TNFSF13",8.4129367370206,0.345444718397957,0.320753786486692,1.07697783456187,0.281490168222903,0.645373148773344
"SPRED1",5.88066716008882,0.220925878609209,0.305770387170238,0.722522153481815,0.469973510083974,0.78398235974185
"LPAR5",4.85863029797945,-0.0276160895477491,0.32626553719909,-0.0846429867672404,0.932545223174248,0.982984847085284
"CLEC19A",0.762176538186668,0.158275995011415,0.639168252671398,0.247628060921208,0.804422197312332,NA
"DRG1",8.82774598659037,0.393930106625514,0.218402813648701,1.80368604252117,0.0712805388325544,0.361129214535605
"TNRC6B",37.1944024451392,0.296510500464571,0.188694968142653,1.57137470799121,0.11609563724355,0.453958083144545
"CCDC125",19.5937755198433,0.621479343984775,0.224700607833054,2.76581069351853,0.00567814865708797,0.0985047073654488
"C9orf152",9.26356606984752,-0.438583731205846,0.256494475948849,-1.70991491954513,0.0872816071228266,0.399587547709625
