"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment","direction","cell_type","cell_group","tissue","comparison","dataset"
"hsa04820","Cytoskeleton in muscle cells",48,0.612544672544092,1.64670431633941,0.000184916686024385,0.035619598306564,0.0335259377069081,658,"tags=29%, list=12%, signal=26%","1634/1281/1277/1278/161176/1293/1292/288/3688/23224/4636/23002/91010/7168","Up","CD4_T_cell","IMM","Ileum","ActiveCD_vs_Control","dataset_01"
"hsa04974","Protein digestion and absorption",12,0.814348950549003,1.79872629055477,0.000259997067931124,0.035619598306564,0.0335259377069081,881,"tags=67%, list=17%, signal=56%","1281/1277/1278/1293/1292/5547/80781/1803","Up","CD4_T_cell","IMM","Ileum","ActiveCD_vs_Control","dataset_01"
