"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"LRRC49",0.885698408129577,0.00449452760966727,0.546239693904748,0.00822812340410219,0.993434981449067,0.99978907182687
"FER1L5",0.863398329057768,-0.245627074945192,0.539302089782269,-0.455453593818557,0.648782946065492,0.99978907182687
"AREL1",3.7726236602397,0.000611181544386977,0.272481115954692,0.00224302349263941,0.998210327686391,0.99978907182687
"GAK",16.0425925876177,-0.264827116290528,0.13707153400848,-1.93203583957954,0.0533550824506073,0.99978907182687
"ZNF714",1.69642332937594,0.0932726422171863,0.452742832296822,0.206016828016917,0.836777766402134,0.99978907182687
"ZNF707",0.838241696849288,-0.176004025649259,0.445152154191347,-0.395379476415169,0.692562853244181,0.99978907182687
"FO538757.1",5.95936301767504,-0.0731495541679882,0.238673159804762,-0.306484207222235,0.75923600248633,0.99978907182687
"ZMAT3",2.02290881040324,-0.190231826571966,0.402454858132705,-0.472678668744605,0.636442447417067,0.99978907182687
"PCBP3",0.817877917851963,-0.236376587326944,0.417586460851946,-0.566054241425108,0.571356908230805,0.99978907182687
"EMC3",6.36527274694311,-0.125625419335538,0.20726554580893,-0.606108549519113,0.544442674108022,0.99978907182687
"WWC3",2.6560072820412,0.166941119686619,0.320798857401059,0.520391877449586,0.602790470213816,0.99978907182687
"SLC25A12",7.12233311653298,0.127386366688977,0.255688793151034,0.498208643089533,0.618336991139378,0.99978907182687
"SOX4",11.6400876442352,0.546466687501995,0.270061453417122,2.02349013747605,0.043022639389156,0.99978907182687
"PRR5L",8.52958021037625,-0.328209525517625,0.20380043379075,-1.61044566693421,0.10730059785651,0.99978907182687
"ADAP1",3.21834311156531,-0.0318397393601214,0.259946922029762,-0.12248554093853,0.902514496427734,0.99978907182687
"CREB3",4.74930981054469,0.0173165858946111,0.256995582180142,0.0673808699266782,0.946278498160404,0.99978907182687
"PRDX2",2.31683068928805,0.0668629919282576,0.364186251514381,0.18359559607268,0.854330718220698,0.99978907182687
"RP11-418I22.3",0.284182277783779,-0.875161510692049,0.755514958894666,-1.15836423936917,0.246715426180506,NA
"CD2AP",10.6930818199001,-0.0788289087849472,0.203399966506256,-0.387556154206755,0.698344521473014,0.99978907182687
"OLFM4",9.42487292476909,0.877771948990909,0.613055787605938,1.43179783428637,0.152201687266738,0.99978907182687
"RMDN3",3.12266970416087,0.0303382043721987,0.284955456197928,0.106466479978983,0.91521224931883,0.99978907182687
"RP11-519G16.5",0.704492293184926,0.604206001054034,0.539330754700549,1.12028842373268,0.262590873539595,0.99978907182687
"YTHDF2",6.89089320451762,0.282002682902354,0.21616682815479,1.30456039582734,0.192042581383463,0.99978907182687
"CYFIP2",2.28029136268018,0.00138672067230256,0.310841798331408,0.00446117825770682,0.996440506552096,0.99978907182687
"TSTA3",9.36084881166297,0.261002837006867,0.228433582246804,1.1425764742632,0.253214477832416,0.99978907182687
"CLTCL1",1.40799301834903,-0.294463781166578,0.437548159266796,-0.67298599006796,0.500956203961923,0.99978907182687
"MAPK10",1.33239020384561,-0.543162892504896,0.535829311240362,-1.01368641302499,0.310732409348656,0.99978907182687
"PNPLA8",1.9642169132742,0.37482316559184,0.342700524971465,1.09373385296987,0.2740717223999,0.99978907182687
"CDH17",28.4932286463195,0.0100305786744894,0.195249668467304,0.0513730894051128,0.959028227993056,0.99978907182687
"LINC00483",1.05136451081233,-0.332071854168421,0.441011713140719,-0.75297740235408,0.451463493480981,0.99978907182687
"ZNF511",7.12294412692092,0.0165000712258537,0.211939132606477,0.0778528770167736,0.93794508427274,0.99978907182687
"METTL3",1.13051208507341,0.17294507732689,0.410283599553283,0.421525689828188,0.673371256061678,0.99978907182687
"BCAR3",7.72439507662855,0.0539565675175376,0.201963574855197,0.267159895323814,0.789346053071483,0.99978907182687
"RASA1",5.93335986256777,0.0215928230660784,0.268414760397489,0.0804457364196444,0.935882752345883,0.99978907182687
"HAX1",7.08104178601199,0.000422494825166576,0.197294420712476,0.00214144334969458,0.99829137671934,0.99978907182687
"CREB3L1",62.4704797091199,0.227703234504009,0.152430191918308,1.49381977178145,0.135222732287589,0.99978907182687
"UBE3A",3.84290564761885,-0.285908595906749,0.333180420240147,-0.858119440814303,0.390826513460068,0.99978907182687
"KLF15",0.846952535633228,-0.737402406378562,0.483729885755451,-1.52440944438846,0.127406462323172,0.99978907182687
"CCPG1",2.74800765424696,-0.0831530751893585,0.328716178480995,-0.252963135473316,0.800296700502567,0.99978907182687
"METAP1",2.74815810040703,0.224934521978892,0.330672659948221,0.68023320105785,0.496356813013576,0.99978907182687
"MAPKAPK5-AS1",7.30626944155964,0.127430506309137,0.232210889546861,0.5487705876232,0.583162897357523,0.99978907182687
"TNFSF13",3.94043795094505,-0.295092626607136,0.289529389190133,-1.01921475893195,0.308101021382273,0.99978907182687
"SPRED1",4.4462655749289,0.250238834911383,0.29969145600648,0.834988218369403,0.403724341949201,0.99978907182687
"LPAR5",3.34543681967643,0.0374595201395023,0.2417752637762,0.154935288062292,0.876872333690471,0.99978907182687
"CLEC19A",0.304189147711811,-0.501900464912543,0.614332028387051,-0.816985671787777,0.41393661629908,NA
"DRG1",4.85963359128392,-0.0157667168711221,0.2142108383121,-0.0736037307699172,0.941325702468844,0.99978907182687
"TNRC6B",25.1552757347734,0.101894883919913,0.198664332622703,0.512899736831109,0.608021457538887,0.99978907182687
"CCDC125",10.9720250221521,-0.0296460509193215,0.206561287243556,-0.143521815316564,0.885878083467959,0.99978907182687
"C9orf152",6.84556184207783,-0.0543812467910591,0.225521943172062,-0.241135057751648,0.809450442148277,0.99978907182687
