"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene"
"FO538757.2",36.4362076666612,0.0123076625886755,0.347808660371632,0.0353863028468722,0.971771706617295,0.99534684887194,"FO538757.2"
"AP006222.2",6.19541584541583,0.65821376774096,0.473638638426713,1.38969609812103,0.164621180179064,0.695930017350898,"AP006222.2"
"NOC2L",29.2747964512667,-0.0409622711977535,0.227034670395002,-0.180422977365025,0.856820516983934,0.976697218776537,"NOC2L"
"ISG15",28.7162308523355,-0.596660978746546,0.938543535302328,-0.635730742692023,0.524951935136225,0.903836607476282,"ISG15"
"AGRN",10.3475210591203,1.31952323695092,0.338768644069951,3.89505717264215,9.81755700287176e-05,0.0168421883066507,"AGRN"
"C1orf159",4.28765983116314,0.973498366938308,0.561532708963669,1.73364498879315,0.0829810928123216,0.5575029530605,"C1orf159"
"RP11-465B22.8",10.9048928696888,0.380005538790622,0.413250445858317,0.919552640775386,0.357806585009798,0.835858879264093,"RP11-465B22.8"
"SDF4",77.3535086496983,0.11878726843984,0.15761289814754,0.753664641891454,0.451050618325337,0.875995607013096,"SDF4"
"B3GALT6",5.72317350438899,-0.0504412641077874,0.447936209708079,-0.112608141549128,0.910341230087706,0.985003273079076,"B3GALT6"
"FAM132A",5.00716190858519,0.857734325854218,0.622335417488411,1.37825086239799,0.168125848535343,0.698873526565735,"FAM132A"
"UBE2J2",22.4538968948562,0.13743612140357,0.239695900973169,0.573377019988984,0.56638944631123,0.913326779244937,"UBE2J2"
"ACAP3",10.4874341896894,-0.254519525404908,0.352643791065637,-0.721746793374097,0.470450167064148,0.880980738922441,"ACAP3"
"PUSL1",6.24559447145619,0.688338117314589,0.424850497993727,1.62018903253057,0.105191676641273,0.601317179478889,"PUSL1"
"CPSF3L",29.4638825830586,-0.254978449986523,0.221792207124593,-1.1496276325132,0.250297272054901,0.767712039749157,"CPSF3L"
"CPTP",14.0052258994894,0.106364564718476,0.321081825760567,0.33126934066269,0.740441047704216,0.955526339129609,"CPTP"
"DVL1",11.1672544625994,0.0831588110663039,0.38559108274134,0.215665804497061,0.829248257990503,0.971340678239187,"DVL1"
"AURKAIP1",178.935412694221,0.319554133247744,0.157625159951003,2.02730410136984,0.0426313223390359,0.419981838884562,"AURKAIP1"
"CCNL2",25.0005579064915,-0.17335539258757,0.23197182723922,-0.747312269126536,0.454875088185194,0.877633555739182,"CCNL2"
"MRPL20",97.5722556585306,0.0204953173594131,0.197069974509919,0.104000203026268,0.91716918745345,0.985298360522763,"MRPL20"
"VWA1",4.67247863434341,1.1485935039481,0.495968396070305,2.31586027063162,0.0205658991648925,0.305879329564396,"VWA1"
"ATAD3B",10.9397650093655,0.283483421955758,0.350125153622711,0.809663113382694,0.418133823630733,0.861542244561537,"ATAD3B"
"ATAD3A",15.5863159354506,0.352221751097974,0.309711562233962,1.13725735183209,0.255430717794554,0.772198467959313,"ATAD3A"
"SSU72",90.6288399129769,0.0852191950545547,0.173776235032229,0.49039614098412,0.623853606885313,0.932054536037219,"SSU72"
"RP11-345P4.9",4.40160173884034,0.209219008036842,0.497576766099732,0.420475838686784,0.6741378762219,0.940114625181126,"RP11-345P4.9"
"MIB2",17.4468764828748,0.478936281733432,0.266273455775503,1.79866325893643,0.0720719641373717,0.528456922009468,"MIB2"
"CDK11B",28.4183565925308,0.171875066144598,0.226140009360056,0.760038290574855,0.44723169721578,0.875975469940357,"CDK11B"
"SLC35E2B",26.464030516808,-0.0446133351210528,0.284257411318768,-0.156946954923976,0.87528665370384,0.978589896424295,"SLC35E2B"
"CDK11A",17.370934166567,-0.125342469341461,0.314706666353355,-0.398283489809285,0.690421229184594,0.94323396756832,"CDK11A"
"NADK",17.6528105251416,0.0734342823397828,0.263636196041647,0.278544006636259,0.780594788655628,0.966395190633756,"NADK"
"GNB1",55.2991653544511,0.122626103247179,0.18055772480967,0.679151796891783,0.497041685934378,0.891948091992276,"GNB1"
"PRKCZ",20.7731652353372,-0.408042301043479,0.259717458212608,-1.57110077948418,0.116159241588024,0.615761563026553,"PRKCZ"
"FAAP20",52.4241885021772,0.140914005068512,0.205287071695149,0.686424156693944,0.492445675667651,0.89105759557473,"FAAP20"
"SKI",9.46662213302226,-0.471605217957049,0.338255660573567,-1.39422712736682,0.163249028599475,0.695287439761325,"SKI"
"RER1",79.4675237819073,0.233280290238094,0.201042600651405,1.16035252967398,0.245905305538527,0.762942871876627,"RER1"
"PEX10",11.4490634621502,-0.413283981389107,0.328174371879348,-1.25934264465066,0.207906596356666,0.727643874369469,"PEX10"
"RP3-395M20.8",13.215475041018,0.894579146028486,0.378334485418408,2.36451917683146,0.0180534926628695,0.289729438702503,"RP3-395M20.8"
"TNFRSF14",71.1703688283102,-0.164238503943883,0.206435030197548,-0.795594157574491,0.426267963509379,0.864878922699495,"TNFRSF14"
"FAM213B",23.2059712254016,0.19286409440489,0.255178969744236,0.755799330165007,0.449769518421793,0.875995607013096,"FAM213B"
"ARHGEF16",15.9221711927464,0.36006919710136,0.301332976674555,1.19492131619647,0.232117773674559,0.749798416499209,"ARHGEF16"
"TPRG1L",16.8383768677703,0.0499641143844732,0.273317219527475,0.182806317402372,0.854949991573934,0.97634006414043,"TPRG1L"
"WRAP73",10.7642498497485,-0.0301643245911066,0.339856000754796,-0.0887561923994685,0.929275673628,0.989306787271532,"WRAP73"
"LRRC47",19.750507024239,-0.317963585639767,0.270717192163124,-1.17452306260688,0.240185579878505,0.758443250220565,"LRRC47"
"CEP104",9.55014119580565,0.114605410504359,0.363756667957629,0.315060645205021,0.75271560849727,0.957315511379254,"CEP104"
"C1orf174",16.9595532635527,-0.0470074305850796,0.274207022635795,-0.171430440158768,0.863885321263038,0.977405618645092,"C1orf174"
"RPL22",1450.13392640982,-0.133075987898464,0.167413240523945,-0.794895239360889,0.426674443744282,0.865174386642675,"RPL22"
"RNF207",7.63843814746321,-0.514233021294182,0.46590202649276,-1.10373639102893,0.269707504736663,0.782037129427603,"RNF207"
"ICMT",17.1248809363539,0.15957383858897,0.309961901520326,0.514817588246424,0.606680493647989,0.927831813117034,"ICMT"
"ACOT7",32.6151527102234,-0.0614165310314008,0.247570094130394,-0.248077342488116,0.804074565834271,0.968044542511373,"ACOT7"
"HES2",3.52449860949201,1.65488974252558,0.58680283932256,2.82018018937346,0.00479966896518735,0.152344991847729,"HES2"
"ESPN",12.1284544988961,-0.162305868118058,0.319672021151951,-0.507726223687587,0.611645355155366,0.929216150162621,"ESPN"
"TNFRSF25",11.620951220908,0.209898117869939,0.314034886413778,0.668391083127538,0.503883985874866,0.894869263190291,"TNFRSF25"
"NOL9",9.97114890833897,0.116617565528344,0.340077748222009,0.342914425122028,0.731662839354034,0.951510608689753,"NOL9"
"ZBTB48",3.89487682397406,-0.0550070702463123,0.537409700527695,-0.102355931037902,0.918474161829199,0.985793099869966,"ZBTB48"
"KLHL21",4.20561735537659,0.124984067389334,0.542106692820992,0.230552525996215,0.817662452730103,0.97009825517714,"KLHL21"
"THAP3",7.60100234335729,-0.444574814622637,0.379156937902539,-1.17253509083068,0.240982292192519,0.758443250220565,"THAP3"
"DNAJC11",17.5019487466782,0.880062539590312,0.422395624927786,2.08350297127431,0.0372054011452041,0.39998481005124,"DNAJC11"
"CAMTA1",96.4130787071361,0.238095381659485,0.179084554099497,1.32951377552752,0.183678524067085,0.709197250472447,"CAMTA1"
"VAMP3",26.063466636201,0.255548846508213,0.244100034564349,1.04690213159657,0.295144718658892,0.795011110713047,"VAMP3"
"PER3",3.5661038381678,0.138796567557249,0.631846309125115,0.219668241394705,0.826129540223949,0.971340678239187,"PER3"
"PARK7",134.034945642067,-0.287626259736089,0.209931466808781,-1.37009598469617,0.170656941089601,0.700684565510325,"PARK7"
"ERRFI1",16.1607217246413,0.506985660120441,0.33447537281676,1.51576379406023,0.129579090131774,0.640811106764987,"ERRFI1"
"RERE",40.1407624508048,-0.159358954703556,0.228508760060382,-0.697386632623827,0.485560864799731,0.889007826957713,"RERE"
"ENO1",261.660094994449,0.27637534222464,0.206327506743276,1.33949828884678,0.180408511132098,0.705228868528977,"ENO1"
"SLC2A5",7.63872111709964,-0.0190396250211905,0.414701236086212,-0.0459116669168364,0.963380655129229,0.994262280605776,"SLC2A5"
"H6PD",17.4951209416621,0.156726373615186,0.29429338529634,0.532551465461479,0.594344106836248,0.922919829629377,"H6PD"
"SPSB1",5.64974382387603,-0.278095393583727,0.416536011709208,-0.667638297208913,0.504364505323734,0.894869263190291,"SPSB1"
"SLC25A33",13.0887319101822,0.522356447081764,0.310675119925757,1.68135912269574,0.0926931803968314,0.574314378247615,"SLC25A33"
"TMEM201",3.20891070264152,0.601641721285787,0.580589235990606,1.03626055047207,0.300080605088263,0.795365482319717,"TMEM201"
"CLSTN1",27.7567645383703,0.144438998745775,0.236161128395628,0.611612079121691,0.540794444378523,0.909644963307058,"CLSTN1"
"CTNNBIP1",18.970626836896,0.22959773735514,0.28890328193936,0.794721803829601,0.426775346204181,0.865202668038224,"CTNNBIP1"
"LZIC",14.0134559929443,0.118562725702002,0.304512771402229,0.389352227021682,0.697015606610968,0.94345872872552,"LZIC"
"NMNAT1",10.2595539818647,0.492580156491204,0.319012652670548,1.54407717802937,0.122569636877436,0.625098865674266,"NMNAT1"
"UBE4B",15.9491515901799,0.0795489578461115,0.327748344737039,0.242713530437311,0.808227325057841,0.969015771095978,"UBE4B"
"KIF1B",19.7289490065627,-0.127923383742617,0.256821918046758,-0.498101504402467,0.618412500266973,0.92973686528078,"KIF1B"
"PGD",31.4851401798552,0.194677337166891,0.245578890295022,0.792728303857954,0.427936136112889,0.867025973187385,"PGD"
"APITD1",13.3170262946681,-0.187021409012811,0.317937292709928,-0.588233633804768,0.556375484702856,0.912523909471673,"APITD1"
"DFFA",19.0229886542631,0.189420037444892,0.292564222140753,0.647447716124913,0.517342222396886,0.900394457381321,"DFFA"
"PEX14",6.71397591780213,-0.425735741580812,0.446134137457773,-0.954277437738348,0.339943225622813,0.827494281626314,"PEX14"
"CASZ1",19.4538788983082,0.129501111663105,0.288545120756722,0.448807144350535,0.653570784508969,0.938395504786254,"CASZ1"
"TARDBP",36.5233400545794,0.0926061909109578,0.215076615832119,0.430573033487019,0.666778852419732,0.939050735250187,"TARDBP"
"SRM",34.965490460902,0.281096209626277,0.315920685542548,0.889768294670336,0.373590314192215,0.847420563741449,"SRM"
"EXOSC10",12.4070740304965,-0.0785039760748973,0.314667316409792,-0.249482459667534,0.802987607200919,0.968044542511373,"EXOSC10"
"MTOR",6.12880657970336,0.656492441540151,0.423855612511453,1.54885867300486,0.121415697418677,0.623232966826459,"MTOR"
"UBIAD1",9.78092651653208,0.0490986276537879,0.383099564447465,0.128161533476556,0.898021140810077,0.981537322693193,"UBIAD1"
"FBXO6",4.97796621044308,1.38757718370263,0.503574766494995,2.75545415700734,0.0058610717285247,0.174603783529404,"FBXO6"
"MAD2L2",5.73025396436887,1.00882517397015,0.442758175572158,2.27850151533959,0.0226967143186258,0.319580466053735,"MAD2L2"
"AGTRAP",9.83518919401729,0.626551070828904,0.344173626594926,1.82045055871269,0.0686904189879904,0.522802507149766,"AGTRAP"
"MTHFR",9.79568784180371,1.20165715358753,0.426211557174624,2.81939129373537,0.0048114825137307,0.152344991847729,"MTHFR"
"KIAA2013",43.3593136097006,0.035769765510353,0.196076179586027,0.182427899125091,0.855246932814188,0.97634006414043,"KIAA2013"
"PLOD1",8.7255993922386,0.833884411548307,0.365430995369754,2.28192031358631,0.0224940453070079,0.317676364665625,"PLOD1"
"MFN2",13.6514146325088,0.623085477298052,0.298456017732025,2.08769614374974,0.0368252529269477,0.39998481005124,"MFN2"
"MIIP",9.53886530534575,0.188314658918554,0.394177917444124,0.47774025531313,0.632835088907255,0.933518565298313,"MIIP"
"TNFRSF1B",4.82271317545766,1.13466557139721,0.5483261189959,2.06932614020835,0.0385154922646405,0.403824181278369,"TNFRSF1B"
"VPS13D",10.1874064766601,0.379853754829299,0.374042188107968,1.01553719581935,0.3098498252719,0.802465416140604,"VPS13D"
"DHRS3",26.7462160866031,-0.429328169620326,0.26687305572631,-1.60873554076819,0.107674180898038,0.6049373818437,"DHRS3"
"PRDM2",14.0924903739088,0.463278440230958,0.279803712540655,1.65572656640017,0.0977772047660749,0.587946024607357,"PRDM2"
"TMEM51",15.1901905132586,-0.231052672117088,0.274986380370535,-0.840233148295388,0.400777675958738,0.859241085065599,"TMEM51"
"EFHD2",75.2544457898626,0.634722493401748,0.209316356693704,3.03235974210342,0.00242649833104533,0.113885181103307,"EFHD2"
"DNAJC16",9.8959243009066,0.27559889734377,0.343608767545526,0.802071784467068,0.422511435308914,0.862198270098691,"DNAJC16"
"AGMAT",16.6146309405953,0.13919447228843,0.325170046804461,0.428066710499118,0.668602552396352,0.939050735250187,"AGMAT"
"DDI2",15.6282641623164,0.052703773680344,0.294003819595052,0.179262207385386,0.857731820266407,0.976697218776537,"DDI2"
"PLEKHM2",8.02556225305025,-0.264305547511851,0.393032265038862,-0.672477989779585,0.501279447650183,0.893558641118686,"PLEKHM2"
"SLC25A34",3.98917872725604,-0.938243738222566,0.649537585048067,-1.44447951869195,0.148604136904396,0.674256647308878,"SLC25A34"
"TMEM82",8.66632444927849,-0.697337541624806,0.426764309975139,-1.63401091732678,0.102256558257019,0.596746483669993,"TMEM82"
"FBLIM1",36.4433286225185,-0.144372647538814,0.20956876328072,-0.68890346671286,0.49088401769999,0.890975922704565,"FBLIM1"
"UQCRHL",57.8708902481754,1.65482487626022,0.301924159206587,5.48092898762675,4.23098291255226e-08,0.000105245699949737,"UQCRHL"
"FLJ37453",5.36480746235107,-0.0418685372402117,0.488120629419487,-0.0857749800290252,0.931645296204611,0.989428263713645,"FLJ37453"
"SPEN",18.8361078487156,-0.144514649672399,0.314421326648669,-0.459621016210131,0.645788271412444,0.936057995567996,"SPEN"
"ZBTB17",5.28411850538028,0.577650119804818,0.459577897287405,1.25691449309098,0.208784599886983,0.727936977454975,"ZBTB17"
"EPHA2",14.511726558037,1.40437671457597,0.455952071470209,3.08009723488607,0.00206933025328586,0.101909208738241,"EPHA2"
"ARHGEF19",6.41219957647747,-0.496672778020327,0.458251085282476,-1.08384419365677,0.278433886693987,0.787954904536462,"ARHGEF19"
"FBXO42",7.90407284650858,0.0913553901128897,0.42066610235149,0.217168413623585,0.828077099537302,0.971340678239187,"FBXO42"
"SZRD1",28.7619607824194,0.359734354494632,0.24210905671998,1.48583600864918,0.137322503066599,0.65658765281723,"SZRD1"
"NECAP2",15.2732345646202,-0.545646956196593,0.291184282933458,-1.87388876452953,0.0609457583719756,0.49611317020924,"NECAP2"
"NBPF1",5.98823379539896,-0.18643533261111,0.447731833939917,-0.416399546510979,0.677117660236976,0.940823547803217,"NBPF1"
"RP11-108M9.4",27.2400577692213,-0.628222103315134,0.388687643810505,-1.61626466217539,0.106037103636548,0.601317179478889,"RP11-108M9.4"
"ATP13A2",11.9417943358286,0.270678482742893,0.365944014810747,0.739671839920317,0.459499139008087,0.878183835631952,"ATP13A2"
"SDHB",59.7097233172846,-0.0986382404237929,0.182356057763321,-0.540910138295571,0.588569522597044,0.920352964670644,"SDHB"
"PADI2",6.67581238332786,-0.580954784955522,1.26659680337441,-0.45867381269854,0.646468422128734,0.936057995567996,"PADI2"
"RCC2",27.875102706279,0.317584348745305,0.245223463192687,1.29508141109548,0.195292146746702,0.718677532327419,"RCC2"
"ARHGEF10L",26.0183328353913,-0.0274518168167335,0.23006959432398,-0.119319621079856,0.905022139173626,0.983531330342418,"ARHGEF10L"
"UBR4",20.244890479919,-0.118264282119298,0.275594448428872,-0.429124326681859,0.667832749640814,0.939050735250187,"UBR4"
"EMC1",11.1119503640381,-0.517993321164878,0.364197720704399,-1.42228600487401,0.154943240024188,0.68341349959944,"EMC1"
"MRTO4",20.3546588305448,-0.22728602610303,0.29670376365751,-0.766036882381412,0.443654356939984,0.872921496364821,"MRTO4"
"AKR7A3",55.9156610118546,0.264504712511783,0.538294352963573,0.491375603432499,0.623160816107037,0.931697989521415,"AKR7A3"
"AKR7A2",69.2595035262025,-0.0331658597898391,0.162326399660113,-0.204315871351076,0.838106668025245,0.972106580609082,"AKR7A2"
"CAPZB",86.2179952665419,-0.0447479192000474,0.174606801802068,-0.256278213323975,0.797736018877239,0.968044542511373,"CAPZB"
"MINOS1",246.058383169384,0.0226549209465429,0.134949115831489,0.167877505583899,0.866679646903846,0.978049505125697,"MINOS1"
"NBL1",103.205017981318,-0.0526233726651684,0.179988812638024,-0.292370241760522,0.770003558343179,0.963003783524817,"NBL1"
