"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment","ont","direction","cluster"
"GO:0001568","blood vessel development",409,0.420312348798884,1.69829547158421,5.97588958036587e-10,1.29676803893939e-07,9.35903622151579e-08,3423,"tags=45%, list=31%, signal=32%","6369/2335/2152/639/7128/5795/3373/10411/57534/7045/6092/25976/407021/375056/64218/8503/3949/9451/1959/1281/55294/7852/54361/9693/60681/196/3696/7082/6505/9475/6678/79924/4208/4193/6772/301/161742/10365/1960/5140/6093/6091/6926/1634/9021/538/5290/57493/3553/5154/57674/6356/2113/6789/659/7098/5578/8837/3685/6654/6469/80149/7046/5286/10481/51162/1948/23411/6558/6095/80310/154796/8061/634/25932/9990/3988/5291/652/65125/196528/3209/55636/27161/22905/841/1386/26057/79602/7422/28996/5921/6934/2549/10769/51752/1139/93/4643/26259/56913/7048/7026/1958/4086/1277/4638/5747/10267/3716/29072/25831/3248/6774/7534/2683/5629/3198/5316/657/1906/2263/1499/90/4763/958/79733/7057/5534/2004/11064/1432/116150/2308/5311/11005/5170/204851/1647/3099/3688/80155/1969/90993/57178/29775/1649/54453/3280/672/54583/9982/7494/3164/51421/55810/5371/4691/3516/7716/28984/9525/2627/6237/11235/998/6672/10427/7798/28982/10253/64783/6667/5469/10672/4092/6461/5663/889/26523/718/4780/6464/3091/5594/79893","BP","Up",2
"GO:0001816","cytokine production",450,0.417375083704691,1.6892333488461,1.57729330522982e-10,3.936135443201e-08,2.84078825815602e-08,3483,"tags=46%, list=32%, signal=33%","1670/3113/3115/684/2335/2152/8013/7128/11213/3635/161882/4939/1604/5795/7099/10384/3659/916/4050/2633/3572/10564/5142/83737/9451/384/3902/7110/1281/3717/80342/54739/23515/9475/3303/6398/2867/6772/301/10464/10365/23607/10475/3123/972/57493/5295/3553/144811/8780/26191/9655/5610/5966/26146/1540/22890/5452/7098/23405/5971/406934/8915/5144/331/64135/27342/24145/11119/3685/3133/4940/10009/338557/9683/1997/604/80149/23236/84614/3428/51465/5552/4067/8826/56829/23411/3320/84632/27020/6868/6095/4179/22925/163486/634/8087/7690/55198/7430/7133/841/10622/1386/5781/8737/2149/5734/56957/4976/23119/89870/29110/8452/1139/57678/3134/3574/3694/8140/10385/1958/91947/170506/84932/4155/29072/5450/6711/6774/403341/10892/113277/9252/50848/8651/4671/5187/657/9188/661/958/81844/55703/7057/54941/1432/602/153579/5422/4860/55366/4790/10773/57684/1969/3098/10644/57045/836/11118/1649/6653/23633/672/7072/10010/7494/79589/1654/5465/10146/5371/1147/3304/28984/148022/9235/23005/2627/3600/4060/4089/57506/7305/9516/57621/6675/79876/2000/5987/5885/64922/59272/26060/4092/54502/114609/5663/215/824/718/8767/3091/9308/7528/27250/9181/4157","BP","Up",1
"GO:0001817","regulation of cytokine production",446,0.414716847130388,1.67814051897807,5.02609451235614e-10,1.14023807778043e-07,8.22932795276685e-08,3483,"tags=46%, list=32%, signal=33%","1670/3113/3115/684/2335/2152/8013/7128/11213/3635/161882/4939/1604/5795/7099/10384/3659/916/4050/2633/3572/10564/5142/83737/9451/384/3902/7110/3717/80342/54739/23515/9475/3303/6398/2867/6772/301/10464/10365/23607/10475/3123/972/57493/5295/3553/144811/8780/26191/9655/5610/5966/26146/1540/22890/5452/7098/23405/5971/406934/8915/5144/331/64135/27342/24145/11119/3133/4940/10009/338557/9683/1997/604/80149/23236/84614/3428/51465/5552/4067/8826/56829/23411/3320/84632/27020/6868/6095/4179/22925/163486/634/8087/7690/55198/7430/7133/841/10622/1386/5781/8737/2149/5734/56957/4976/23119/89870/29110/8452/1139/57678/3134/3574/8140/10385/1958/91947/170506/84932/4155/29072/5450/6711/6774/403341/10892/113277/9252/50848/8651/4671/5187/657/9188/661/958/81844/55703/7057/54941/1432/602/153579/5422/4860/55366/4790/10773/57684/1969/3098/10644/57045/836/11118/1649/6653/23633/672/7072/10010/7494/79589/1654/5465/10146/5371/1147/3304/28984/148022/9235/23005/2627/3600/4060/4089/57506/7305/9516/57621/6675/79876/2000/5987/5885/64922/59272/26060/4092/54502/114609/5663/215/824/718/8767/3091/9308/7528/27250/9181/4157","BP","Up",1
"GO:0001944","vasculature development",432,0.406629683211494,1.64395165841049,5.10893533965915e-09,7.39174884202627e-07,5.33477407489564e-07,3423,"tags=44%, list=31%, signal=32%","6369/2335/2152/639/7128/5795/3373/10411/57534/7045/6092/25976/407021/375056/64218/8503/3949/9451/1959/1281/55294/7852/54361/9693/60681/196/3696/7082/6505/9475/6678/79924/4208/4193/6772/301/161742/10365/1960/5140/6093/6091/6926/1634/9021/538/5290/57493/3553/5154/57674/6356/2113/6789/659/7098/5578/8837/3685/54206/6654/6469/80149/7046/5286/10481/51162/1948/23411/6558/6095/80310/154796/8061/634/25932/9990/3988/5291/652/65125/196528/3209/55636/27161/22905/841/1386/26057/79602/7422/28996/5921/6934/2549/10769/51752/1139/93/4643/26259/56913/7048/7026/1958/4086/1277/4638/5747/10267/3716/29072/25831/5784/3248/6774/7534/2683/5629/3198/5316/657/1906/2263/1499/90/4763/958/79733/102/7057/5534/2004/11064/1432/116150/2308/5311/11005/5170/204851/1647/3099/3688/80155/1969/90993/57178/29775/1649/54453/3280/672/54583/9982/7494/3164/7763/51421/650/55810/5371/4691/3516/7716/28984/9525/2627/6237/11235/998/6672/10427/7798/28982/5532/10253/64783/6667/5469/10672/4092/6461/5663/889/26523/718/4780/6464/3091/5594/79893","BP","Up",2
"GO:0002250","adaptive immune response",233,0.480067722206087,1.8896300576995,2.94861034380493e-10,7.00786391710971e-08,5.05771658972454e-08,2074,"tags=35%, list=19%, signal=29%","3113/3115/717/639/3127/7128/3635/814/1604/10411/7099/3821/3122/608/10384/3118/57089/3659/916/64218/3981/214/3575/3572/100423062/384/3902/3717/3119/2033/196/3383/4208/6398/301/3109/55183/3123/972/9021/3553/9655/715/22890/5971/4791/8915/149041/11119/3133/3108/604/80149/4067/11221/23411/6868/6095/4179/163486/634/3956/7006/2956/7133/55824/54542/118460/56957/973/4976/165918/51752/3134/710/23376/3716/6890/6774/5585/10892/5873","BP","Up",1
"GO:0002521","leukocyte differentiation",392,0.408330179934911,1.64780803659394,2.19579800420124e-08,2.23657710999355e-06,1.61418276484998e-06,3176,"tags=43%, list=29%, signal=32%","639/8876/3635/814/161882/5795/7099/3821/3122/57089/3659/916/64218/3981/3575/3572/8503/9935/54997/4286/4982/4242/3902/54790/55294/7704/2033/54361/3696/301/1960/472/28962/3123/972/9021/538/5295/3553/26191/9655/1540/673/22890/3059/7098/5971/5530/5578/23230/8837/149041/6654/604/6469/80149/171392/3428/1943/4067/11221/6655/96459/23411/4920/4297/6868/5591/6095/4179/10875/56262/4189/10221/634/863/3956/51542/3988/57492/652/8744/9760/196528/55636/64919/841/1386/8737/54542/5734/7422/1316/973/4976/55193/29110/64410/4739/3574/7048/3694/3561/10385/1958/139818/64343/8546/3716/4783/5450/6774/10766/2309/10892/5316/8651/23228/1499/1385/4763/8324/256471/5925/1432/602/64332/11005/1021/4254/2355/4860/6729/116071/9644/3688/9855/1969/3140/57178/55619/57630/6595/596/79705/648/7494/64421/650/29117/3516/27102/6237/3600/10945/7922/22904/6670/3658/7305/998/6599/2874/57560/5532/51341/9452/133522","BP","Up",1
"GO:0002683","negative regulation of immune system process",308,0.441300000659985,1.76266601887132,1.87422113819362e-09,3.34079917883012e-07,2.41112208078893e-07,2606,"tags=38%, list=24%, signal=30%","684/2335/140775/7128/11213/3635/6370/161882/1604/5795/11074/7099/3821/375056/3659/3575/2633/2/9935/4982/83737/3949/384/3902/1281/55294/2241/54625/196/301/10464/472/3123/143684/972/5295/9958/8780/203228/26191/9655/7098/84166/7525/27342/149041/6397/3133/4940/84640/1997/604/6469/80149/23236/171392/3428/4067/11221/5591/4179/10875/10221/634/8654/3956/652/7430/1452/55824/5781/25939/54542/11274/5734/868/1739/5573/10769/57678/3134/710/10385/23376/5585/54726/10766/7534/8651/8945/253943/26058/23228/1499/5074/4763/56477/7057/8473/54941/1432/11005/5170/1021/6773/4254/2885/55366/8976/1265/9306/29979/5272/8887/9258/57045/836","BP","Up",1
"GO:0002694","regulation of leukocyte activation",327,0.433273507165245,1.73573941711528,5.18355458767621e-09,7.39174884202627e-07,5.33477407489564e-07,2791,"tags=39%, list=26%, signal=30%","3113/399687/3115/2335/639/8876/3127/8013/7128/3635/10808/814/1604/7099/3821/3122/3118/3659/916/3575/3572/83737/3949/384/952/3902/3717/2241/7704/3119/2033/11151/196/81704/4208/301/10464/3109/55183/1960/472/3123/143684/972/5618/5290/3553/26191/9655/1540/673/22890/406934/8915/5530/7525/27342/149041/3133/6654/3108/604/6469/80149/4067/11221/6655/1948/5591/6095/4179/10875/8654/3956/57492/652/8744/9760/196528/7133/55824/5781/54542/118460/868/1739/5573/9867/4976/55193/64410/57678/4739/3574/7048/3561/26258/10385/23376/8546/5585/2309/10892/8651/1499/5074/958/7057/64332/11005/8660/5170/4254/4860/9306/6352/9258/57045/836/57178/57630/3280/6595/596/7158/648/5320/7494","BP","Up",1
"GO:0004672","protein kinase activity",399,0.403445328337242,1.63610801830164,7.71547169429107e-08,1.00204688629605e-05,7.20787487229824e-06,3544,"tags=45%, list=32%, signal=32%","4261/11213/814/22848/5582/9451/55589/3717/2241/2869/54861/4217/9475/4921/57551/9748/5128/6093/472/9874/5586/5290/5583/10746/8814/23049/8780/4233/2081/51755/5610/5597/7272/6789/673/659/545/5592/5578/7525/55359/5163/8444/6198/1456/8445/200576/2932/7465/1859/6196/11183/7046/51232/4067/127933/9113/4920/6793/6197/8621/5591/26750/4214/79834/140609/9263/146057/53944/4058/26576/2043/817/9262/5291/7006/1956/65125/11040/10420/7150/1452/57396/8737/22853/28996/2011/8476/11011/3643/6416/10769/29110/9943/93/7048/4638/5747/701/6872/80216/51701/3716/6041/23683/5585/55681/93627/9252/27347/657/9031/140803/2263/8491/90/92/150094/5565/5289/1432/5157/5891/5567/84930/1195/6788/3480/5170/29904/1021/204851/4750/5062/6352/10114/149420/1969/340371/3482/728642/51265/79705/5563/8812/415116/8493/1147/8805/51347/1026/27102/54822/54986/3551/440275/255967/5255/5584/2868/5581/5562/1459/5166/6787/23012/1760/11113/8895/8767/283455/2444/5594/54101/5681/30849/51135/5979/4216/1457","MF","Up",5
"GO:0007159","leukocyte cell-cell adhesion",245,0.460547727580066,1.81908270133855,7.35081012569613e-10,1.52866222238956e-07,1.10326632676018e-07,2966,"tags=44%, list=27%, signal=33%","3113/3115/8876/3127/8013/6370/10808/1604/3122/375056/3118/3659/916/3575/3572/83737/384/3902/3717/7704/3119/2033/11151/3383/81704/10725/301/3109/1960/6093/3123/972/5290/3553/26191/9655/2113/1540/22890/8915/5530/7525/149041/3133/3108/604/6469/80149/2526/4067/11221/1948/6793/4179/10875/8654/3956/57492/652/8744/65125/196528/7430/55824/5781/54542/868/1739/5573/6484/4976/55193/64410/340481/57678/3574/7048/3561/10385/23376/8546/2309/10892/50848/8651/5074/56477/64332/5170/4254/4860/9306/3688/6352/57045/836/57178/3280/6595/648/4478/5320/7494/5465/29117/64116/64083/4907","BP","Up",1
