"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"LRRC49",0.19564328854532,-0.937877429148219,1.03063966847253,-0.909995469646743,0.36282489898848,NA
"FER1L5",0.141519819455453,-1.34332269407719,1.28098293284168,-1.04866556738364,0.294332067044424,NA
"AREL1",0.319081179960158,-0.817167048595723,0.803674851950975,-1.01678812844771,0.309254230795765,NA
"GAK",1.17445386003505,0.0824044082688138,0.617761018443314,0.133392049366377,0.893883332905129,0.97034544695136
"ZNF714",0.0261386378593596,-1.15898224009812,2.19125679601306,-0.528912102957018,0.596866425713313,NA
"ZNF707",0.00934384426098359,-1.36497770685327,3.11470335596752,-0.438236824138671,0.661214617106127,NA
"FO538757.1",0.808124634924005,-0.667814407919793,0.625437816386583,-1.06775508359574,0.285631003934095,NA
"ZMAT3",0.780488657758285,-1.58474274614503,0.693716492074867,-2.28442420534815,0.0223466123608853,NA
"PCBP3",0.154799183334289,-0.732163136369332,1.23301953337484,-0.593796867406768,0.552647984517767,NA
"EMC3",1.17139480796562,-1.25417041527101,0.563520645534521,-2.22559798866176,0.0260411210464644,0.313694928730788
"WWC3",1.38972643729001,-0.953949624659924,0.533271322089397,-1.78886353933731,0.0736367949758419,0.427289340247846
"SLC25A12",0.840541705831984,-0.0776960642956334,0.667391299261665,-0.116417556509335,0.907321621917716,NA
"SOX4",2.05720072631637,0.860889081848834,0.7680547536354,1.12086941428853,0.262343451733822,0.67456529278753
"PRR5L",0.460484152852975,-1.11868294783179,0.784702020675374,-1.42561497021375,0.153979512645633,NA
"CREB3",0.819448263887241,-0.492849214880978,0.694332684478153,-0.709817103383797,0.477817561497525,NA
"PRDX2",0.253419574313195,-1.07203378607504,0.777682386163561,-1.37849822131573,0.168049516641943,NA
"CD2AP",0.260014109154451,-0.510615853700152,0.865847654843971,-0.58972944125161,0.555372053710472,NA
"OLFM4",1.0680700027784,0.836687603584412,0.853262314078222,0.980574894472264,0.326802419772351,0.731215097311014
"RMDN3",0.960819489569219,-1.59494720706898,0.710997022978741,-2.24325440968361,0.0248804134646352,0.304261878677339
"YTHDF2",0.950779373439382,-0.617285378707252,0.601797342264078,-1.02573629917491,0.305015899373,0.710166021938739
"CYFIP2",0.144315804796832,-1.32326769790079,1.47184074954729,-0.899056299608367,0.368622673459285,NA
"TSTA3",0.192275697581346,-0.349965686616516,0.810431631458494,-0.431826292350781,0.665867668697231,NA
"CLTCL1",0.0332595218236998,-1.08568864652562,1.84961656313002,-0.586980387269216,0.557216878918844,NA
"MAPK10",0.0906003284631928,-0.739241372365582,1.22271859670851,-0.60458831194322,0.54545257464486,NA
"PNPLA8",0.346478710705456,-0.774086758617137,0.752659449378609,-1.02846879721794,0.303729361144936,NA
"CDH17",0.805441094729046,-0.0108189543096984,0.798352114231591,-0.0135516072630579,0.989187712730747,NA
"STAB2",0.504389461167309,-0.308989453411594,0.841417401779586,-0.367224938250725,0.713451238811517,NA
"ZNF511",0.191752154586633,-0.332696563488971,0.918238875499845,-0.362320276744836,0.717112707439614,NA
"METTL3",0.0621873425575075,-0.84707018317396,1.43033063934936,-0.592219840553289,0.553703385172407,NA
"BCAR3",0.844588895350237,-0.524218450513505,0.678168122995217,-0.772991877291764,0.439527187821309,NA
"RASA1",1.00886136298283,-0.46096700959159,0.583656465264488,-0.789791661748662,0.429649449453321,0.803800896477762
"HAX1",1.66025287118379,-0.849290334147343,0.546037013939391,-1.55537136213556,0.119857650484648,0.53642859178338
"CREB3L1",0.444864405645265,-0.988802796164155,1.17437116692851,-0.841984905632776,0.399796402507485,NA
"UBE3A",0.197280063904961,-1.12648691488735,1.00898550023219,-1.11645500815236,0.264227418610452,NA
"KLF15",0.0170447007440215,-1.26415986180552,2.40578172172298,-0.525467398139576,0.599258311268836,NA
"CCPG1",0.405583819183043,-0.920099173855567,0.711058023679136,-1.29398606473044,0.195670234299207,NA
"METAP1",0.163392156250598,-1.13021502769102,0.903107116206938,-1.25147394745148,0.210761612927307,NA
"MAPKAPK5-AS1",0.0502965336844227,-1.22832104086425,1.79617706463634,-0.683852981450324,0.494068006919892,NA
"TNFSF13",0.224393405741136,-0.95286921564709,0.898640226845413,-1.06034560570702,0.288987398521039,NA
"SPRED1",0.258111834092882,-1.33619134113446,0.826411107854721,-1.61686033553334,0.105908431965454,NA
"KCNE4",0.488035212163601,0.450293208130391,1.25190917991673,0.359685203490834,0.719082558406466,NA
"DRG1",0.707787557572808,-0.230406560636587,0.597702167426747,-0.385487242966748,0.699876456227271,NA
"TNRC6B",2.21617542046886,0.155408616313487,0.501312701293597,0.310003349032385,0.756558409576532,0.930810897077841
"CCDC125",0.265516685883381,-1.27637079319539,0.783928929758867,-1.62817156599642,0.103488512106085,NA
"C9orf152",0.00894927549847284,-1.37046652169125,3.11471411288343,-0.43999753172292,0.659938895020619,NA
"RP11-894J14.5",0.0312345452109413,-1.11989968255429,1.57463607470822,-0.711211752697718,0.476953026743358,NA
"KIAA1468",3.62630833600149,0.625496426232977,0.765504802108576,0.81710320367691,0.413869452289376,0.791737102807965
"RCN2",0.0519564742910154,-1.53121003203455,2.12312894115917,-0.721204446112703,0.470783736686583,NA
"ICAM2",0.0448387254920509,-0.990964410458577,1.51566850098614,-0.653813422799131,0.513232017602534,NA
"ACVR1",0.271848893109484,-0.804345155498949,0.783867465177285,-1.02612391919727,0.304833177004437,NA
"NFE2L1",2.95536948851859,0.193562455361332,0.534223899637637,0.362324589919368,0.717109484660527,0.920590328919966
