"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment","ont","direction","cluster"
"GO:0002250","adaptive immune response",276,0.514319175931484,2.26318878467681,1e-10,8.14833333333333e-08,7.44035087719298e-08,1241,"tags=36%, list=12%, signal=32%","3118/28299/3503/917/3115/10673/608/3426/10865/717/3902/10459/6967/3493/28639/3512/919/3514/28796/916/2207/7535/3560/715/958/3575/563/28452/925/915/384/28638/716/3662/3903/3956/28816/3113/10384/6095/712/3134/23308/84766/11118/11119/27040/3106/28526/3494/3538/713/28755/924/5788/3539/28912/710/3501/3500/6398/1520/3135/5987/11126/6890/939/3572/714/28797/7037/3717/10892/639/3105/3123/6776/3133/4292/733/100423062/84876/975/214/6494/3107/1880/3507/9655/3716/54795/81545/10068/28815/3140/2185/1235/56957","BP","Up",1
"GO:0002460","adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains",186,0.442866742684803,1.89042060898165,3.54609267547347e-06,0.000456232818168153,0.000416592217082632,1163,"tags=31%, list=11%, signal=28%","3503/10673/3426/10865/717/10459/3493/3514/2207/3560/715/958/3575/563/28452/925/716/3662/3956/10384/6095/712/3134/84766/11118/3106/3494/3538/713/924/5788/3539/710/3501/3500/6398/3135/939/3572/714/7037/3717/10892/3105/3123/6776/3133/4292/733/100423062/975/3107/9655/3716/54795/81545/10068/3140","BP","Up",1
"GO:0002694","regulation of leukocyte activation",328,0.461524775685502,2.06435713856793,1e-10,8.14833333333333e-08,7.44035087719298e-08,1665,"tags=32%, list=16%, signal=27%","3118/5320/7474/3115/10673/3902/10459/284194/3707/916/6366/7535/958/3575/26191/384/6666/81704/3662/914/6469/3932/57045/3956/374403/3113/6348/6095/10385/23308/7940/27040/51293/654346/5788/558/6347/861/6352/3135/857/11126/8530/939/3572/10875/683/7037/51237/7107/100133941/3717/1326/10892/639/3105/11148/7305/3123/4282/3603/836/6776/3485/1029/3133/4292/196528/2175/975/7057/4192/1880/9655/84524/30011/199/648/81545/6541/673/143684/1050/4773/11146/84861/972/5573/55626/64332/3149/9580/196/3601/567/3077/2335/10039/6461/5896/912/8546/80381/3824","BP","Up",1
"GO:0002696","positive regulation of leukocyte activation",218,0.464370297205366,2.00568387596675,4.41875882759717e-08,1.27078305341897e-05,1.16036880420059e-05,1334,"tags=29%, list=13%, signal=26%","3118/7474/3115/10673/10459/3707/916/6366/7535/958/3575/6666/81704/914/6469/3932/3956/3113/6348/10385/23308/51293/5788/558/6347/861/6352/3135/857/11126/939/3572/683/7037/100133941/3717/1326/10892/3105/11148/7305/3123/4282/3603/3485/3133/4292/196528/975/7057/4192/1880/9655/30011/199/648/81545/6541/1050/4773/84861/972/55626/64332","BP","Up",1
"GO:0006954","inflammatory response",446,0.352468985870847,1.62064926330117,7.637060191444e-06,0.000868315983162086,0.000792870802250036,1219,"tags=20%, list=12%, signal=18%","5320/5345/7474/26524/6863/4283/6366/2/958/7076/26191/5919/4843/7857/9839/3956/26471/6348/171389/6095/712/3689/63940/4853/27040/960/4818/10225/6356/5788/558/1291/6347/6351/3500/57787/81030/28964/2833/6352/240/4069/8530/56477/348/54899/3572/90/2633/683/7037/5547/3717/1326/22904/2635/54/7305/3123/6370/4282/222236/3603/836/9825/3818/5265/3133/2175/4035/975/241/65266/7057/4192/6357/25875/2687/84292/1536/9655/834/199/7852/23780/153090/143684/1050/1235","BP","Up",2
"GO:0007159","leukocyte cell-cell adhesion",244,0.475362214935609,2.06792829523842,1.7556597728924e-09,9.87373876354302e-07,9.0158413831665e-07,1660,"tags=33%, list=16%, signal=28%","3118/5320/3115/10673/3902/284194/3707/116844/916/6366/7535/3575/26191/384/6666/81704/6469/3932/57045/3956/3113/10385/23308/3689/4478/960/654346/5788/83706/6347/861/6352/240/3135/857/11126/939/6387/56477/3572/10875/7037/100133941/3717/1326/10892/3105/11148/3123/6370/836/6776/3485/1029/3133/196528/975/4192/9655/84524/199/648/81545/6541/11146/84861/972/5573/55626/64332/9580/567/375056/3077/10725/6461/5896/912/8546/80381","BP","Up",1
"GO:0022407","regulation of cell-cell adhesion",290,0.448123091310643,1.98578143199745,1.81762423546507e-09,9.87373876354302e-07,9.0158413831665e-07,2016,"tags=36%, list=19%, signal=30%","3118/5320/5345/7474/3115/10673/3902/10459/284194/3707/916/6366/7535/3575/26191/384/6666/81704/6469/3932/57045/3956/3113/10385/23308/3689/11117/960/654346/5788/83706/6347/861/53827/6352/240/3135/857/11126/9780/939/6387/56477/3572/10875/3169/7037/100133941/3717/1326/10892/3105/11148/3123/6370/836/6776/3485/1029/3133/196528/975/4192/9655/84524/199/3716/648/81545/6541/11146/84861/972/5573/55626/64332/9580/567/375056/3077/10725/6461/5896/912/5592/8546/80381/9223/5578/57178/3570/865/3566/634/7297/8651/1948/3574/288/55274/7422/3122/79414/3659","BP","Up",1
"GO:0022409","positive regulation of cell-cell adhesion",193,0.470195666271552,2.00392406740323,1.2399362465726e-07,3.03102415474673e-05,2.76766822195495e-05,1931,"tags=39%, list=19%, signal=32%","3118/5345/7474/3115/10673/3707/916/6366/7535/3575/6666/81704/6469/3932/3956/3113/10385/23308/3689/11117/960/5788/6347/861/6352/240/3135/857/11126/9780/939/3572/3169/7037/100133941/3717/1326/10892/3105/11148/3123/3485/3133/196528/975/4192/9655/199/3716/648/81545/6541/84861/972/55626/64332/9580/567/10725/6461/5896/912/8546/80381/9223/57178/3570/865/3566/7297/8651/1948/3574/288/55274","BP","Up",1
"GO:0030098","lymphocyte differentiation",266,0.391440391080912,1.71344996658069,8.95219042514528e-06,0.000972605755300784,0.000888099171767044,2016,"tags=32%, list=19%, signal=26%","917/10673/3902/3707/916/2207/7535/3575/925/26191/915/6666/54567/3662/914/6469/3932/3956/6095/10385/23308/84766/4853/5788/558/861/57546/3394/3135/2323/939/3572/10875/10320/4242/10892/639/3123/6776/1029/5296/79798/196528/2175/4192/3955/1880/3507/9655/84524/3716/51463/648/4783/3140/673/2185/1235/972/55626/64332/3149/9580/3601/567/6670/6461/5896/912/8546/23598/6868/57178/3570/3714/865/3566/538/8651/3574/55274/3122/677/3659","BP","Up",1
"GO:0030155","regulation of cell adhesion",469,0.388322730492468,1.79938058553195,2.37441201720026e-08,8.29178596578006e-06,7.57133937214009e-06,1931,"tags=30%, list=19%, signal=25%","3118/5320/5345/7474/4582/3115/10673/3902/10459/284194/3707/916/6366/7535/3575/26191/384/3910/6666/81704/94/7052/6469/3932/57045/3956/3113/2192/10385/23308/3689/11117/2316/7148/960/5371/654346/5788/83706/6347/861/2833/53827/1601/6352/240/9595/3135/857/11126/9780/939/6387/56477/1277/3572/10875/2633/3169/683/7037/100133941/3717/27299/1326/10892/3105/11148/3123/6370/255743/836/6776/3485/1029/3133/5296/6789/196528/3909/975/7057/4192/6494/9655/84524/7045/199/3716/6251/7852/648/81545/6541/673/2185/7402/11146/84861/3339/972/5573/55626/64332/9580/25865/567/375056/3077/2335/10725/342184/8502/6461/5896/912/2824/11124/5592/8546/80381/8751/9223/9404/5578/57178/3570/6237/81848/3714/865/54453/3566/634/7297/8651/1948/3574/288/55274","BP","Up",1
