"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene"
1.86252180640811,-1.2187721799962,0.461277335578801,-2.64216792370019,0.00823772020791286,0.0223999215744529,"AP006222.2"
8.93931045088543,-0.881225920079925,0.303450524358513,-2.90401844565211,0.00368406454339749,0.0113508549076094,"NOC2L"
7.85678126102626,1.46567680442205,0.415460804358729,3.5278341279013,0.000418974612141105,0.0018842394492666,"HES4"
45.1477455813418,-0.0688229069664381,0.21122118190717,-0.325833357928492,0.744550438836525,0.812922473488899,"ISG15"
8.9628655242534,0.049743599431028,0.30650718888277,0.162291787061652,0.871076081920126,0.909300313919538,"TNFRSF18"
20.021175911593,0.0619490891672372,0.263803640396799,0.234830304365992,0.814340445853649,0.865508883000321,"TNFRSF4"
10.0312610647723,0.107708462077452,0.190621520951763,0.565038310153383,0.572047706819304,0.669017017491449,"SDF4"
3.09965309567137,0.71719197358095,0.428601574137136,1.6733302368868,0.0942623031317739,0.165185139416688,"B3GALT6"
5.98601352626011,-0.904174274080714,0.277656545671981,-3.25644861673418,0.00112815347718805,0.00422655789886692,"UBE2J2"
1.15246927042883,-0.382718438138345,0.513372853051757,-0.74549800571508,0.455970716304194,0.564603506841091,"ACAP3"
2.00519990974759,-1.01169746208548,0.454678235961284,-2.22508442689486,0.0260755709863845,0.0578048948396613,"PUSL1"
5.01159905888397,-0.399939984246833,0.263130432179113,-1.51993055662446,0.128528429712145,0.211057548790548,"CPSF3L"
25.6835871575418,-0.303039334201302,0.149899723091883,-2.02161370248529,0.043216275356704,0.087808099650905,"AURKAIP1"
4.76880459100274,0.555331619949344,0.283721757005358,1.95731066172291,0.0503109547565703,0.0993675360542054,"CCNL2"
2.80518705636056,-0.183368881319485,0.34006188347461,-0.539222095243073,0.589733616197569,0.683380071642406,"RP4-758J18.2"
25.0427566935382,-0.227533635649775,0.158125038750222,-1.43894754080783,0.150165386444153,0.237454885971695,"MRPL20"
26.9032301821907,-0.177853331697023,0.152787987091674,-1.16405311099694,0.244402488952667,0.347147626887835,"SSU72"
6.67836357210071,-0.393914406870969,0.260943858133975,-1.50957531511902,0.131151824028229,0.214401601935754,"MIB2"
3.09042696540418,1.17398763475101,0.39115954416747,3.00130126506229,0.00268828453146297,0.00878939373166037,"CDK11B"
3.53094683865408,0.417656596921207,0.305551281484029,1.36689525533225,0.171658139405982,0.263457578570106,"SLC35E2B"
6.6217178910829,1.28617913251922,0.263356103017759,4.88380226537786,1.04059430962939e-06,1.24398319742059e-05,"CDK11A"
9.73111123239639,1.10434388471623,0.207651341938255,5.31826028383966,1.04764128811859e-07,1.81269512352098e-06,"GNB1"
15.2411485453352,-0.383821129185202,0.237588583353777,-1.61548641675968,0.106205399534468,0.181341046609584,"C1orf86"
3.88523705608049,1.27799675877139,0.388912877408885,3.2860746789512,0.00101594071457536,0.00388135397927541,"SKI"
15.6108466207176,-0.433670934699669,0.222830086281652,-1.94619560552303,0.051631247602713,0.101305715603652,"RER1"
3.59295401975657,0.476497708649554,0.303129704628618,1.57192680682132,0.115967526806074,0.19471054360315,"RP3-395M20.12"
18.104667928858,-0.034775124780138,0.193285346342744,-0.179915991761077,0.857218520454006,0.898183779018631,"TNFRSF14"
2.8221372243631,-0.402376582260037,0.342819345154566,-1.17372776054577,0.240504087183333,0.342795225066208,"WRAP73"
1.99962011255163,-0.85138593726679,0.383703928302642,-2.21886166512027,0.0264961372262946,0.0585980835058483,"LRRC47"
3.15995622502248,0.684053368170008,0.366712797102492,1.86536541286511,0.0621302019703559,0.117589544604229,"CEP104"
2.29571510821026,0.376032995903172,0.392146043016086,0.958910596192722,0.337603786237261,0.44519552637585,"C1orf174"
5.91585245111687,0.185615540609911,0.2619573771542,0.708571534141791,0.478590406296758,0.58576543585279,"KCNAB2"
474.570614072091,0.465401486720899,0.137116429756488,3.39420656990142,0.0006882775465669,0.00281782370403323,"RPL22"
11.101794159888,0.333070255249059,0.240290660208934,1.38611402939861,0.165712087111638,0.256426682221468,"TNFRSF25"
1.95143122750277,1.65915330530123,0.500912953152986,3.3122587364885,0.00092545911400419,0.00361121286325077,"NOL9"
8.56449159848139,-0.0196461651294283,0.213378807821046,-0.0920717728721441,0.926641015154244,0.947134693626156,"CAMTA1"
3.70952072501787,-0.239621547302171,0.330705470429264,-0.724576908241452,0.468711629539162,0.576680195400448,"VAMP3"
53.5679763204548,-0.536907198180802,0.125123225673629,-4.29102746744454,1.77848312429745e-05,0.000133640303340065,"PARK7"
5.36257237416209,1.58283938682128,0.347947952701053,4.54906940688686,5.38836701478017e-06,4.88209690355457e-05,"RERE"
64.9740359940463,-0.783270153625454,0.189792359321286,-4.12698465010128,3.67550917154283e-05,0.000246094427728046,"ENO1"
2.84758904372505,0.129514625438199,0.333827820562101,0.387968340146492,0.698039463016558,0.775104510958042,"SLC25A33"
4.18382010507773,0.843767807836615,0.336021345607888,2.51105419005502,0.0120371217462344,0.0305093057340643,"PIK3CD"
4.44187189037696,0.76336023363296,0.311278055787754,2.45234194778401,0.0141929715153883,0.0349377715139193,"CLSTN1"
2.99294665634575,-0.00996404910019734,0.414241997969619,-0.0240536911975017,0.980809781693979,0.986662226841786,"CTNNBIP1"
3.80721124831843,0.60413486184001,0.30207632119106,1.99994113890807,0.0455066202049729,0.0914393502440951,"LZIC"
2.68685592422648,0.0842579293690956,0.363000388599797,0.232115259419154,0.816448493209528,0.866669170625225,"UBE4B"
3.14661945608718,-0.0259992986581646,0.339512043843465,-0.0765784281577705,0.938958920387202,0.956562581584421,"DFFA"
