"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"LRRC49",2.01801963746062,-0.117443153047995,0.40245299697413,-0.291818309047267,0.770425545654428,0.921217856130814
"FER1L5",1.77581998034274,-0.0474983096021199,0.420616856256236,-0.112925359256607,0.910089731144956,0.972817360885523
"AREL1",12.5719044616373,0.500830467073431,0.161595847721105,3.09927807017544,0.00193992853627157,0.0297923493081025
"GAK",42.9592061705668,0.175407471981281,0.134035080410632,1.30866838326131,0.190646705912315,0.509077462213892
"ZNF714",10.1843327174378,0.122064868958087,0.237285215252653,0.514422564541647,0.606956586576419,0.845012924139438
"ZNF707",2.28010351372418,0.769678541493114,0.396814050871925,1.93964538252083,0.0524228014898599,0.256534088917836
"FO538757.1",21.5441677935747,-0.00274741309036557,0.160882058829143,-0.0170771875394964,0.986375037965558,0.995222234485783
"ZMAT3",6.81578998250341,0.512184966660603,0.240376090033113,2.13076502987484,0.0331085046575934,0.195242799524926
"PCBP3",3.46436350970799,0.582862586945986,0.352091086549035,1.65543124837048,0.0978370517320432,0.363545863269955
"EMC3",27.3461641161668,-0.0222887319642712,0.117210374383622,-0.1901600611847,0.849183706582288,0.952481472773216
"WWC3",6.99183565423428,0.232911554555665,0.253140630568228,0.920087597288688,0.357526985130161,0.681534340068534
"SLC25A12",9.66337078877814,0.171571307947939,0.228009704089441,0.75247370998138,0.451766234122813,0.754073419690198
"SOX4",43.8657870813345,-0.369266287249896,0.156941217031667,-2.35289552505119,0.0186278670359603,0.13540285947652
"PRR5L",16.233716392833,-0.455712009430349,0.178483815747091,-2.5532399535658,0.0106725941608387,0.0958079527619723
"ADAP1",9.22915442928634,0.36731023469242,0.232148241770902,1.5822227723564,0.113598723501275,0.393280183897425
"CREB3",9.75998328886054,0.441315031989964,0.205304341969194,2.14956502018931,0.0315896378141169,0.189907856732221
"PRDX2",21.4874208950927,0.741053821344416,0.238823391731463,3.10293650873894,0.00191610743119253,0.0295838790125084
"RP11-418I22.3",1.22881355756099,-0.645034202638554,0.449577094769399,-1.43475770928546,0.151356152943216,0.453408886467787
"CD2AP",19.6250987151769,-0.108762447281063,0.164402027909966,-0.661563903217945,0.50825074764873,0.790464650571096
"OLFM4",1126.03834028535,0.174899110673082,0.29624772383025,0.590381280948842,0.554935057449124,0.816508635234446
"RMDN3",20.1822775232137,0.437934994721884,0.128704046178515,3.40265133634152,0.000667353846498682,0.0140027908838008
"RP11-288L9.4",1.53827397001203,-0.665650640187763,0.43459713406829,-1.53164986146265,0.125608861203616,0.414290711169868
"RP11-519G16.5",3.32471198809138,0.404193178372561,0.348807191556083,1.15878682595216,0.24654308874773,0.577143441944468
"YTHDF2",27.8612465606757,0.121089353454466,0.145025362936282,0.834952942042746,0.403744204435032,0.716906683299399
"CYFIP2",5.34523890671017,-0.215712163345466,0.246530545227465,-0.874991628913311,0.381578460513653,0.70220938449257
"TSTA3",28.7982545362944,1.11501337650955,0.175060048219017,6.36931948696001,1.89868736122571e-10,5.71030223888632e-08
