"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"SOX4",1.69562491535398,0.61388671296956,1.66319508272083,0.369100846525652,0.71205255799517,0.999141249503057
"TNRC6B",0.931538001594976,1.52229578586199,1.66131688230985,0.916318736101346,0.359499743814054,0.999141249503057
"KIAA1468",2.11897517480485,-1.01649887959939,1.60339703905817,-0.633965795643779,0.526103144598885,0.999141249503057
"NFE2L1",0.516944762281857,0.707007841573879,1.5763592274928,0.448506805582872,0.653787475680427,0.999141249503057
"RCAN2",1.30462184545801,-2.32643064611969,1.80833231184555,-1.2865061531447,0.198266472776531,0.999141249503057
"ADAMTS14",1.19099313434846,1.74419657348634,1.89445923719266,0.920683084251007,0.3572159102821,0.999141249503057
"NDUFA4",2.38360979404599,2.48501336423329,1.4395772364143,1.72621051609775,0.0843095468354062,0.999141249503057
"MX1",0.234517847038731,0.0323034275896186,3.06294967378949,0.0105465094206568,0.991585258956862,0.999141249503057
"SERPINH1",4.30867333186326,0.872331611049348,0.93279552381637,0.935179885384051,0.349695602812995,0.999141249503057
"EIF4G2",1.36126260690796,0.396817458398826,1.46679261227523,0.270534126691093,0.786749366063148,0.999141249503057
"PTMS",1.44502550332668,1.11224745095091,1.38309336265326,0.804173804158257,0.421296605355605,0.999141249503057
"SLC5A1",0.582357274979733,-1.66936531978192,1.80571299763641,-0.924490947324981,0.355230762590096,0.999141249503057
"FN1",2.8579891330333,-1.20738045273409,1.20094885507073,-1.00535543011362,0.314725733093601,0.999141249503057
"KDSR",0.714486314433487,-0.0700648635396819,1.71856331289782,-0.0407694398069859,0.967479702595217,0.999141249503057
"DNAJC1",1.00283078280999,-0.911052033090645,1.49246267813486,-0.610435387388845,0.541573432481544,0.999141249503057
"GSTO1",1.17874933863729,-1.52126846991326,1.17986951477061,-1.28935314530017,0.197275342672745,0.999141249503057
"MUC2",1.97458324137347,2.09042568971936,1.45108328154823,1.44059663308159,0.149698672180089,0.999141249503057
"BDKRB2",2.24272597691223,0.699618121192679,1.5013411495228,0.465995434425448,0.641218768547188,0.999141249503057
"PSMD1",0.317785905771071,0.328022162272477,1.975619049927,0.166035128222011,0.868129305512122,0.999141249503057
"DAP3",0.478805432785275,0.781587578194894,1.5147408968159,0.515987638438923,0.605863042939941,0.999141249503057
"IL34",0.582823139832807,1.00292674632042,1.5508810670858,0.646681920106858,0.517837826799461,0.999141249503057
"PARVA",2.04390406922816,2.06780060959395,1.51390450805243,1.36587254915707,0.171978970150007,0.999141249503057
"TMED3",0.859304093617965,-0.901660145139981,1.54387193593351,-0.5840252187723,0.559203345180338,0.999141249503057
"TUBB",5.07550149642898,0.587370881259755,0.842746966622016,0.696971813039108,0.485820433886991,0.999141249503057
"FBLN1",3.76674026016109,3.38962580512339,1.79471777177125,1.88866787772324,0.0589363454342791,0.999141249503057
"PTCH1",1.36387340978508,0.523278568757891,1.64317920939107,0.318454959609553,0.750139854616009,0.999141249503057
"GABARAPL2",0.102960499828481,-0.562324905156416,3.74691163919765,-0.150076905810576,0.880703940104148,0.999141249503057
"MAP4K4",0.945402473921418,0.0791871856757632,1.49569453145075,0.0529434212739652,0.95777698771536,0.999141249503057
"OSMR",0.79233908976568,0.774054932123618,1.5003149340675,0.515928299150551,0.60590448821803,0.999141249503057
"ADD3",0.894374736908841,1.04206101235966,1.59559613222833,0.653085697133381,0.513701032539002,0.999141249503057
"NRBP1",0.585292237982089,-0.256843828195978,1.81548682521965,-0.1414738045069,0.88749565286206,0.999141249503057
"PSMB3",0.360562818355777,0.452489120980817,1.84569688210436,0.245158956147184,0.806333354992104,0.999141249503057
"BSG",0.594346459865589,-0.223160283882961,1.63596847697161,-0.136408669863896,0.891498220183852,0.999141249503057
"TSHZ2",1.31088451138899,-0.930590446413274,1.25718460063621,-0.740217821585102,0.459167835512737,0.999141249503057
"FBXO7",0.736479084439701,0.617752837659836,1.88992759309414,0.326865875664828,0.743769331891269,0.999141249503057
"LAMB1",3.38341880758561,0.1533243900608,1.19663147164646,0.128129999664675,0.898046095414265,0.999141249503057
"JUNB",1.48548212438867,2.0739090596932,1.45247791450121,1.42784206147836,0.153337323178826,0.999141249503057
"ATXN2",1.34973419542182,-1.68020376449766,1.02849846961012,-1.63364731610597,0.102332926549114,0.999141249503057
"PROCR",1.40412968278902,0.911894211776851,1.35667849804879,0.672152033874174,0.501486913556675,0.999141249503057
"PCED1A",0.22428039649128,0.0142881472511744,2.53411327599391,0.00563832224333794,0.995501293569376,0.999141249503057
"TRIP12",0.253235782381417,0.119378815054448,3.00872888941542,0.0396774915395062,0.968350246692409,0.999141249503057
"CHSY1",0.484511697393282,0.625049757227496,1.68256809631909,0.371485563404477,0.710275906656155,0.999141249503057
"OIP5-AS1",0.398147248480821,-1.08266018053909,1.90351867502035,-0.568767827049302,0.569513711040156,0.999141249503057
"ABR",0.911403724506161,-1.19378020835944,1.36630558933719,-0.873728555072778,0.382266096378427,0.999141249503057
"AURKAIP1",0.660016820954575,1.16719664370427,1.58473620805377,0.736524247866917,0.461411716551101,0.999141249503057
"MYLK",4.07852640965986,3.24980881083637,1.66554244907672,1.9512014314843,0.0510330887758294,0.999141249503057
"PDIA4",0.636168892567738,1.17595393234072,1.6281335938301,0.722271155633087,0.470127783205984,0.999141249503057
"TMEM248",1.01385661800719,-0.625117516365433,1.43862412389554,-0.434524561337623,0.663907563042765,0.999141249503057
"SOS1",1.43883957907923,-3.16149898762954,1.40053039991598,-2.25735834639448,0.0239856922578615,0.999141249503057
