"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene"
"FO538757.2",3.2310854850695,-0.0470089435747012,0.768225302516231,-0.0611916106130961,0.95120661097467,0.999946520860616,"FO538757.2"
"AP006222.2",1.60332503070648,-0.104665263495219,1.04933265202003,-0.099744597953501,0.920547093019067,0.999946520860616,"AP006222.2"
"NOC2L",2.22888182413848,-0.683693128670618,0.930314109014038,-0.734905686204423,0.462396935118219,0.999946520860616,"NOC2L"
"ISG15",7.6818128336974,0.0710086903011166,0.604302759474859,0.117505156459692,0.906459758089394,0.999946520860616,"ISG15"
"SDF4",5.97761484754343,-0.214018363927574,0.64725692899347,-0.330654419197006,0.740905535512953,0.999946520860616,"SDF4"
"UBE2J2",5.88976483269632,-0.0505630258457575,0.651393478124466,-0.0776228616708627,0.938128056263477,0.999946520860616,"UBE2J2"
"CPSF3L",3.81118660611012,-2.18710998866773,0.901657565725158,-2.42565478492797,0.0152807979771361,0.999946520860616,"CPSF3L"
"CPTP",3.3617254389184,-1.27372070715453,0.844769696211976,-1.50777272535462,0.131612705011239,0.999946520860616,"CPTP"
"AURKAIP1",23.3007218189868,0.0428376761762764,0.364383977375101,0.117561909513323,0.906414787394865,0.999946520860616,"AURKAIP1"
"CCNL2",2.55327433233769,-0.198054845411341,0.860520396605164,-0.230157060997841,0.81796972654625,0.999946520860616,"CCNL2"
"MRPL20",20.1118150629661,0.227652183914128,0.370884600847197,0.613808670929209,0.539341766740047,0.999946520860616,"MRPL20"
"SSU72",17.8142121087111,0.541073148015731,0.377027317180155,1.4351033024941,0.151257662624117,0.999946520860616,"SSU72"
"MIB2",2.10384350904357,-0.708191703967229,0.926881628506654,-0.764058410682098,0.44483243495136,0.999946520860616,"MIB2"
"SLC35E2B",1.81827990948798,-0.0279733656380284,0.96710555139717,-0.0289248320388767,0.976924540801976,0.999946520860616,"SLC35E2B"
"CDK11A",2.30423301400503,1.88167065861986,0.843070417991026,2.23192584921167,0.0256198641330893,0.999946520860616,"CDK11A"
"NADK",4.6889227170897,0.477936594193073,0.655583401654768,0.72902485478843,0.465986458923691,0.999946520860616,"NADK"
"GNB1",12.4657113472177,0.214689118526799,0.456977905396083,0.469801966335153,0.638496509429481,0.999946520860616,"GNB1"
"FAAP20",11.9307053735809,0.411560425918739,0.453116290896038,0.908288742178918,0.363725688844587,0.999946520860616,"FAAP20"
"RER1",7.04249437413644,-0.43678193639929,0.580762513558465,-0.752083556018496,0.452000812206425,0.999946520860616,"RER1"
"PEX10",1.3516685611483,-0.249868046969971,1.08628332691132,-0.230021064283876,0.818075401602809,0.999946520860616,"PEX10"
"TNFRSF14",6.01569897652751,0.480430310915622,0.61436654897003,0.781992951473435,0.434218715960245,0.999946520860616,"TNFRSF14"
"LRRC47",2.4267688178486,-0.29647902338412,0.883263683224619,-0.33566309700602,0.737124937094237,0.999946520860616,"LRRC47"
"CEP104",3.18758464378992,0.450031584720924,0.727358859767146,0.618720152614894,0.536100731567027,0.999946520860616,"CEP104"
"C1orf174",2.63674377148381,-0.978649721672859,0.955453669664372,-1.02427752673412,0.305704209589994,0.999946520860616,"C1orf174"
"KCNAB2",3.09543531960575,0.150204638196032,0.765089187274614,0.196323044024564,0.844357325817959,0.999946520860616,"KCNAB2"
"RPL22",265.734804700722,-0.45332678304555,0.293568942089573,-1.54419190197318,0.122541850061448,0.999946520860616,"RPL22"
"NOL9",2.93632109532209,-0.720852933112439,0.856755580291885,-0.841375241310777,0.400137751189819,0.999946520860616,"NOL9"
"THAP3",2.7325003715142,-0.23112485333683,1.02639475957626,-0.225181248423606,0.82183827645402,0.999946520860616,"THAP3"
"CAMTA1",13.8946216975801,0.252418383032079,0.438865870301769,0.575160658673488,0.56518264695948,0.999946520860616,"CAMTA1"
"PARK7",34.642918929335,-0.149184375968379,0.354287240504124,-0.421083118195566,0.673694388502667,0.999946520860616,"PARK7"
"RERE",5.13392282036548,0.542655537137255,0.625354470664323,0.867756708544491,0.385527534055548,0.999946520860616,"RERE"
"ENO1",32.9758430376562,-0.435763830719542,0.370407419293229,-1.17644466072256,0.239417233978563,0.999946520860616,"ENO1"
"SLC2A5",3.18071039332298,-1.25847714613389,0.847287886887812,-1.48530052843837,0.13746423196351,0.999946520860616,"SLC2A5"
"SLC25A33",3.10203198623428,1.04532954302476,0.73672885470381,1.41887960048072,0.155934120555895,0.999946520860616,"SLC25A33"
"PIK3CD",2.41886914663012,-0.445412726792812,0.927477617122945,-0.480240944438629,0.631056075770009,0.999946520860616,"PIK3CD"
"PIK3CD-AS2",2.65967956562188,-0.423800862934122,0.83909296106598,-0.505070215814619,0.613509519809537,0.999946520860616,"PIK3CD-AS2"
"CLSTN1",4.80894189182591,0.0579630033997254,0.697749905860546,0.0830713166893784,0.933794832961093,0.999946520860616,"CLSTN1"
"CTNNBIP1",2.19675104698624,0.493329702136205,0.877773792459517,0.562023731369216,0.574099850402021,0.999946520860616,"CTNNBIP1"
"LZIC",3.68349367729964,0.331325672477188,0.766100464727124,0.432483320050201,0.665390172630575,0.999946520860616,"LZIC"
"PGD",2.1333509527769,0.0719457433164631,0.899495134664341,0.0799845830664895,0.936249517612737,0.999946520860616,"PGD"
"DFFA",2.34108025119319,-0.338782090939009,0.896673246493898,-0.377821120752391,0.705563482608999,0.999946520860616,"DFFA"
