"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene"
"ISG15",6.64917164990483,1.40336776292261,0.736874226690343,1.90448751237481,0.0568467214906809,0.71417777688867,"ISG15"
"SDF4",7.38069085077409,0.182724450304802,0.730412829420446,0.250165992360494,0.802458983391345,0.976363228782164,"SDF4"
"UBE2J2",4.04406711430894,-1.03627476669764,1.2143375609158,-0.85336631267185,0.393456196751435,NA,"UBE2J2"
"AURKAIP1",15.4635163987112,0.246524986071676,0.538198325556154,0.458056025753939,0.646912190652398,0.954187222819437,"AURKAIP1"
"MRPL20",8.26222624627254,0.0211206039251789,0.697434486649843,0.0302832801208794,0.975841130988249,0.996817155299211,"MRPL20"
"SSU72",9.91897187925477,0.290229750804757,0.674364384199694,0.430375265368127,0.666922684984308,0.954187222819437,"SSU72"
"GNB1",3.79211596201624,-0.0420985371576385,0.947023114606749,-0.0444535476571973,0.96454287894442,NA,"GNB1"
"RER1",5.48689408960972,-0.323103469478097,0.882349554524784,-0.36618533756966,0.714226782438161,0.954187222819437,"RER1"
"TNFRSF14",9.872034003548,1.34079752244335,0.640305614713066,2.09399619749421,0.0362603189824681,0.623929518094469,"TNFRSF14"
"RPL22",88.7884279694996,0.0309202620249399,0.322497740137116,0.0958774533173273,0.923617901717023,0.988751568849334,"RPL22"
"CAMTA1",5.18498086179816,0.499753471029632,0.793050272184807,0.630166193188283,0.528585855379118,NA,"CAMTA1"
"PARK7",10.4781055622541,-0.172245526901354,0.704464061282657,-0.244505768807761,0.806839134675573,0.976363228782164,"PARK7"
"ENO1",5.07417344374907,0.271518599449279,0.987143091383413,0.275054955881588,0.783274017240787,NA,"ENO1"
"SRM",14.2087719748514,-0.0573287764762941,0.564316718712941,-0.101589718282751,0.919082340845952,0.988751568849334,"SRM"
"KIAA2013",3.46757941426126,-0.240703932855494,1.00664717304439,-0.239114497413762,0.811016800494798,NA,"KIAA2013"
"SDHB",3.87236142743868,-0.365531682562108,1.21101363327347,-0.301839444675818,0.762774459902851,NA,"SDHB"
"AKR7A2",2.40471881526875,-0.778411043561801,1.2982120981713,-0.599602364404319,0.548771271035108,NA,"AKR7A2"
"CAPZB",6.03779531454854,-0.0809696751274633,0.845057824291966,-0.095815543978075,0.923667071851498,0.988751568849334,"CAPZB"
"MINOS1",6.34007039602003,0.287945512734845,0.743437300785771,0.387316472324569,0.698521932238015,0.954187222819437,"MINOS1"
"DDOST",12.6096610495591,-0.418851183836614,0.685051869213152,-0.611415284973538,0.540924686136985,0.954187222819437,"DDOST"
"HP1BP3",4.02692662084661,0.871798797917739,0.838743627928021,1.03941033814036,0.298613938031587,NA,"HP1BP3"
"USP48",3.96567809161251,-2.20617634230243,1.41477355010439,-1.55938478079382,0.118905336243448,NA,"USP48"
"CDC42",12.913276686005,0.78458181943373,0.531667176925921,1.47570106541117,0.140024159830234,0.950876473916501,"CDC42"
"HNRNPR",2.88863341379521,-3.33962670252487,1.68938187036627,-1.97683351591835,0.0480604518569498,NA,"HNRNPR"
"RPL11",216.007273525686,0.325409170503685,0.359881436707517,0.904212157983996,0.36588291458149,0.954187222819437,"RPL11"
"SRSF10",3.87724188075955,-1.42715277821534,1.22596042067797,-1.16410999420855,0.244379438948189,NA,"SRSF10"
"SRRM1",5.35402940586006,-0.133526614178993,0.841241947540214,-0.158725577783447,0.873885085485393,0.987338319759597,"SRRM1"
"SYF2",4.68318207339515,-0.588496400890048,0.989272550145567,-0.594877923989151,0.551925074827378,NA,"SYF2"
"RSRP1",7.17023308227913,-1.90723672945308,1.12375686100558,-1.69719696104584,0.0896594294853898,0.909349301834052,"RSRP1"
"TMEM50A",4.85280302357692,-0.826543712627204,1.0626465104651,-0.777816239443013,0.436677352920065,NA,"TMEM50A"
"ZNF593",5.40486276293156,0.450869986237621,0.884068267278475,0.509994536536849,0.610055289413913,0.954187222819437,"ZNF593"
"SH3BGRL3",28.8905813005024,-0.20079351339618,0.493653273774462,-0.406750089715636,0.684191547349402,0.954187222819437,"SH3BGRL3"
"CD52",28.9583287843171,-0.708306763974804,0.54700248991451,-1.2948876413442,0.195358992434243,0.954187222819437,"CD52"
"HMGN2",14.3713370688069,-0.0546327624227899,0.579740521652547,-0.0942365771967423,0.924921229643931,0.988751568849334,"HMGN2"
"SYTL1",9.28515493994259,0.531374950409136,0.610029509952453,0.871064336626195,0.383719025417854,0.954187222819437,"SYTL1"
"WASF2",6.34267163315435,-0.378038787280409,0.854812774180085,-0.442247470673346,0.658310138212122,0.954187222819437,"WASF2"
"IFI6",3.49048291861099,0.930428518469085,0.999637847167899,0.930765597866374,0.351974828825735,NA,"IFI6"
"DNAJC8",4.16482871770207,0.432689639279266,0.879268695045093,0.492101722394513,0.622647434708782,NA,"DNAJC8"
"ATPIF1",17.7030443839206,-1.3650349484372,0.704807991614677,-1.93674726262678,0.0527762453329419,0.711224612414052,"ATPIF1"
"TAF12",3.16213267171004,-0.172935833032482,1.08858015452182,-0.158863665035716,0.873776288184204,NA,"TAF12"
"SRSF4",3.0973575462205,-0.110827710143504,1.07232175653052,-0.103353036967267,0.917682783539057,NA,"SRSF4"
"LAPTM5",26.1644965184762,-1.33576156789894,0.611915992926758,-2.18291658224207,0.0290419536479864,0.57714282431362,"LAPTM5"
"PTP4A2",14.0222041090017,0.401849530624779,0.590247398905352,0.680815419720666,0.495988291880931,0.954187222819437,"PTP4A2"
"KHDRBS1",6.20645384958874,-0.672936205492048,0.893333067521275,-0.753287021333755,0.451277456211896,0.954187222819437,"KHDRBS1"
"EIF3I",7.57339277862462,-0.21286960528309,0.79511366595603,-0.267722231924085,0.788913135701935,0.976363228782164,"EIF3I"
"MARCKSL1",8.53806992981981,-4.85230973615813,1.52998709038623,-3.17147103178055,0.00151668994126271,0.0975142415176552,"MARCKSL1"
"ZBTB8OS",5.80084164107959,-0.564284750148852,0.891834077576848,-0.632723916181851,0.526913949096594,0.954187222819437,"ZBTB8OS"
"RBBP4",4.96005910114376,-1.00971346126566,1.0200524421295,-0.989864265368298,0.322240467947796,NA,"RBBP4"
"AK2",4.7799532995989,-0.411473256279166,1.04092592305822,-0.395295426085907,0.692624874587583,NA,"AK2"
"SFPQ",6.33214324068556,-0.51941667961555,0.826198931385762,-0.628682342573775,0.529557040298186,0.954187222819437,"SFPQ"
"PSMB2",7.68624876685365,-0.0794180201907765,0.760248288783144,-0.104463267280605,0.916801717214129,0.988751568849334,"PSMB2"
"TRAPPC3",4.23602830186147,0.423754363260816,0.853881724231472,0.496268219866414,0.619705185117362,NA,"TRAPPC3"
"MAP7D1",2.81924938375305,0.00856733104158674,1.15793465093089,0.00739880358075413,0.994096662714924,NA,"MAP7D1"
"THRAP3",4.77621540785455,1.22682658431847,0.742080159266995,1.65322649985723,0.0982847751699483,NA,"THRAP3"
"LSM10",7.97288177690874,0.181189588432203,0.722670136884515,0.250722396269652,0.80202874391566,0.976363228782164,"LSM10"
