"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene"
"SEC16B",141.864738855908,-0.00235106299859505,0.240623619459357,-0.00977070748032764,0.992204227393002,0.999220134952063,"SEC16B"
"RASAL2",11.8185766321349,-0.0437827561900887,0.524310629812665,-0.0835053758222148,0.933449703035919,0.999220134952063,"RASAL2"
"RALGPS2",55.3436482897474,0.0762815894276492,0.293671041333776,0.259751826673813,0.795055212419923,0.999220134952063,"RALGPS2"
"FAM20B",16.2534314722346,-0.274863975956467,0.398092899760966,-0.690451842073817,0.489910084744099,0.999220134952063,"FAM20B"
"TOR3A",14.7432809417207,0.21706327046631,0.396024653758302,0.548105448502674,0.583619499637386,0.999220134952063,"TOR3A"
"ABL2",30.8880366369742,-0.0225399744468247,0.307449928039705,-0.0733126678237955,0.941557311362014,0.999220134952063,"ABL2"
"SOAT1",24.1511206489021,-0.0921137480379498,0.38295071720636,-0.240536820794913,0.809914122112823,0.999220134952063,"SOAT1"
"TOR1AIP2",653.787105160136,0.125561841079321,0.19042997840947,0.65935963511655,0.509664855991397,0.999220134952063,"TOR1AIP2"
"TOR1AIP1",28.1694769361886,-0.0937155699799426,0.363879701007086,-0.257545473739184,0.796757715881887,0.999220134952063,"TOR1AIP1"
"CEP350",177.001419657193,0.134605142856114,0.16698930622442,0.806070435882978,0.420202237038955,0.999220134952063,"CEP350"
"QSOX1",10.6293268902074,0.078242162773146,0.520520276713478,0.150315302349335,0.880515860626553,0.999220134952063,"QSOX1"
"ACBD6",17.3000393009732,-0.102157471785347,0.480752381457806,-0.212494988533536,0.831720887086915,0.999220134952063,"ACBD6"
"XPR1",54.4766298821188,0.00412817167094146,0.267097285899006,0.0154556855830515,0.987668638047573,0.999220134952063,"XPR1"
"STX6",24.7034949220713,0.082673772174494,0.329016361387524,0.251275565220657,0.801601065365108,0.999220134952063,"STX6"
"MR1",4.48831630685727,0.392976720555702,0.681560658182069,0.576583633221864,0.564220758075512,0.999220134952063,"MR1"
"IER5",47.361869296672,-0.481045963774518,0.417695962663482,-1.1516653421955,0.24945861926285,0.999220134952063,"IER5"
"GLUL",19.8074889271499,0.3047292896364,0.465260881888725,0.654964346882876,0.512490709257229,0.999220134952063,"GLUL"
"RNASEL",26.1014937374108,-0.335509076355772,0.435078482546973,-0.771146103093134,0.440620336399997,0.999220134952063,"RNASEL"
"DHX9",72.7171708448578,-0.167177518938388,0.232915313053258,-0.717760961041496,0.472904688145356,0.999220134952063,"DHX9"
"LAMC1",4.53358777743934,0.178979386791178,0.826463449740782,0.216560559147915,0.828550825508199,0.999220134952063,"LAMC1"
"LAMC2",30.2513754566416,-0.971135516474782,0.384401658711344,-2.52635620702154,0.0115252557980971,0.753549116352592,"LAMC2"
"SMG7",80.7452896471896,0.366256323338484,0.218247706469325,1.67816802872089,0.0933143012421426,0.999220134952063,"SMG7"
"ARPC5",343.814253104818,0.0330778823942608,0.162334271593327,0.203764011564521,0.838537917387919,0.999220134952063,"ARPC5"
"RGL1",8.48185537230198,0.219904364155224,0.552824396406677,0.397783393035092,0.690789859746924,0.999220134952063,"RGL1"
"TSEN15",8.13742080807898,-0.799409406116145,0.612344200021964,-1.3054902881214,0.191725952026872,0.999220134952063,"TSEN15"
