"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"LRRC49",3.87944543325775,-0.164954102161043,0.308571040811076,-0.534574150987931,0.592944361962119,NA
"FER1L5",3.68453031207722,-0.275966452251035,0.312123733221863,-0.884157219966587,0.376611348236621,NA
"AREL1",37.7173478050575,0.13457355271467,0.117723100167608,1.14313633027903,0.252981992320365,0.99604932425359
"GAK",74.3145994758529,0.0861598252427119,0.0833045339987202,1.0342753402118,0.301007461735399,0.99604932425359
"ZNF714",4.1129468610111,0.042560620049055,0.280643144671058,0.151653873815234,0.87945993962161,NA
"ZNF707",4.14664284028147,-0.167148893929009,0.269525575820943,-0.620159676572038,0.535152666209096,NA
"FO538757.1",43.8323841313479,-0.0566525136092528,0.153444584276083,-0.369205038265291,0.711974900773229,0.998693991066669
"ZMAT3",13.4221455935037,0.0740194445293214,0.169152875914311,0.437589039673306,0.661684217821137,0.998693991066669
"PCBP3",5.34433190763065,0.544189563418365,0.408455987649205,1.33230893871908,0.182758691051253,NA
"EMC3",35.2853678966473,-0.0474222321348914,0.0989513614611086,-0.479247899520109,0.631762281896467,0.998693991066669
"WWC3",36.9849793371558,0.0896567908760138,0.119099283965667,0.752790343406762,0.451575910504095,0.99604932425359
"SLC25A12",16.6852881998585,0.000291246839800317,0.164892436213125,0.00176628380591016,0.998590710154042,0.999644638269097
"SOX4",16.7138606015046,-0.061475519290514,0.257992393316561,-0.238284231950523,0.811660650257914,0.998693991066669
"PRR5L",51.6335102866427,-0.223287330482927,0.141240432091859,-1.58090234627509,0.11390036778186,0.992818278305369
"ADAP1",18.3439711024434,0.0794517351875298,0.149263585565034,0.532291482123836,0.594524130782259,0.998693991066669
"CREB3",25.9437537056655,0.0205674591099611,0.128527652546016,0.160023611281607,0.872862474778667,0.998693991066669
"PRDX2",16.9190146046227,-0.109445669600753,0.243166863458572,-0.45008463753697,0.652649413509858,0.998693991066669
"RP11-418I22.3",8.34845879452469,-0.344226111897165,0.240124542737435,-1.43353156646532,0.151705984542873,0.99604932425359
"CD2AP",136.647078389947,-0.0239754517976603,0.121425550263435,-0.197449809744697,0.843475554207707,0.998693991066669
"OLFM4",68.3704323018595,0.363190072213461,0.382963327009411,0.948367758995722,0.342942266823225,0.99604932425359
"AL591893.1",0.361843524580365,1.01712482549233,0.948405743916654,1.07245747088359,0.283514606388963,NA
"RMDN3",118.059287934114,0.0219609564478673,0.131231074327322,0.167345703450475,0.867098044974471,0.998693991066669
"RP11-288L9.4",2.0083076390372,0.23612085461278,0.374052227310043,0.631251032271129,0.52787639909122,NA
"RP11-519G16.5",1.30993100751082,0.241927800054155,0.45950473924962,0.526496854960033,0.598543036615102,NA
"YTHDF2",28.037281363105,0.0119291531963244,0.129074627774274,0.09242058956146,0.926363881332074,0.998693991066669
"CYFIP2",4.25503944376325,-0.0501644503757852,0.3211910447186,-0.156182593508281,0.875889096727195,NA
"TSTA3",12.4797997321281,0.193802166882222,0.1722399965164,1.12518677892431,0.260509894405083,0.99604932425359
"CLTCL1",2.55427908824341,0.0452729333678323,0.462753896816784,0.0978337161053816,0.922064334216436,NA
"MAPK10",9.25715550850886,-0.209112189530778,0.278388913422858,-0.751151283144483,0.452561615278652,0.99604932425359
"PNPLA8",10.1615654743777,-0.0586090320181052,0.19261580627696,-0.304279452195279,0.760914998219143,0.998693991066669
"CDH17",354.625855934303,-0.0342421939598118,0.113612610855188,-0.30139430563265,0.763113836012403,0.998693991066669
"RP11-268G12.1",1.63097781091335,0.405344955258696,0.537107491308941,0.754681254344195,0.450440256788287,NA
"LINC00483",36.827707848118,0.269053909230746,0.161115000357989,1.66994946859648,0.0949293617135024,0.984203277224039
"STAB2",4.42148555501167,0.73954337730704,0.490226328375453,1.50857539569079,0.131407325760717,NA
"ZNF511",9.72900498489313,-0.226899176736113,0.204065780529122,-1.11189233269677,0.266184445731874,0.99604932425359
"METTL3",4.64138223798242,0.246380023326506,0.236109006904961,1.04350116311183,0.296716242408128,NA
"BCAR3",46.5422226959252,-0.05792066751551,0.0991489644517897,-0.58417823963934,0.559100400111917,0.99604932425359
"RASA1",62.9937592890785,0.0297604213046822,0.119901716346636,0.248206799797968,0.803974405466808,0.998693991066669
"HAX1",47.7839142219615,-0.1141792057719,0.11057362535173,-1.03260796061177,0.301787401275612,0.99604932425359
"CREB3L1",6.24126147958309,0.577519359309757,0.387484077746647,1.49043378161041,0.13611021561418,NA
"UBE3A",14.1168539958036,0.0403892712360242,0.185869362698114,0.217299239905524,0.827975149411598,0.998693991066669
"KLF15",7.15705580728937,-0.154145214302149,0.346863799102355,-0.444396949756821,0.656755618349906,NA
"CCPG1",13.593098080075,-0.269946929359148,0.152805646680061,-1.76660310154868,0.0772947212071633,0.966896593498842
"METAP1",15.205716268026,-0.0540202084736683,0.201523742517782,-0.268058779569865,0.788654074143008,0.998693991066669
"MAPKAPK5-AS1",12.3819030386586,-0.0265742493670435,0.147794918679677,-0.179804891835552,0.857305743081241,0.998693991066669
"TNFSF13",15.1274466854312,0.357565775424678,0.159593403209955,2.24047967041769,0.0250597991383526,0.80887781175341
"SPRED1",21.8497628232774,-0.17988768680628,0.252749813764186,-0.711722331768419,0.476636736121534,0.99604932425359
