"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment","direction","cell_type","cell_group","tissue","comparison","dataset"
"hsa03010","Ribosome",125,-0.377688682105364,-1.8090630796177,9.93470676821951e-07,0.000295060791016119,0.000275034513688603,1921,"tags=58%, list=34%, signal=39%","6233/6222/6137/6141/6229/6136/6207/6224/6154/6176/51081/6205/124995/54460/3921/25873/9045/6161/6135/51023/6158/6188/6132/64928/11224/51121/6193/200916/6175/29093/6202/6191/4736/6138/6223/6181/6144/6189/6217/6166/6208/6230/65005/6194/6147/6122/6155/6124/63931/51187/6142/6139/64965/51264/6134/6209/64960/51318/6150/28998/6187/6203/6182/6157/79590/51069/6129/6160/23521/10573/55168/29074","Down","Mast_cells","IMM","Ileum","InactiveCD_vs_Control","dataset_02"
