"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"EMC3",0.657246318782359,-0.908598146361047,1.1599124362608,-0.783333394794942,0.433431357617544,0.997246117296212
"CDH17",0.6828305700341,-1.21987019589989,0.921840046634858,-1.3232991996312,0.1857358977703,0.997246117296212
"TNRC6B",1.84858115454898,-0.44522092540474,0.817315156267519,-0.544735922233422,0.585935154890972,0.997246117296212
"KIAA1468",2.28593797352005,-1.12794263410451,1.6273706824141,-0.693107382536399,0.488242165019267,0.997246117296212
"PRIM2",0.70746986778213,-0.683426097756666,0.912082827809853,-0.749302669580732,0.453674799147987,0.997246117296212
"ATP2B1",1.00841181920724,0.430212970158364,0.953063079656206,0.451400310579184,0.651701059525504,0.997246117296212
"NDUFA4",1.65547563198307,0.315633412243322,0.896512385059469,0.352068100233089,0.724787191042288,0.997246117296212
"CD79A",3.67193382682473,-1.58315806078558,0.734240058923546,-2.15618589798357,0.0310691522501578,0.997246117296212
"EIF4G2",1.34782782101708,0.246168949681681,0.793747158313085,0.310135220143468,0.75645812998696,0.997246117296212
"UPF2",0.626834341307728,0.825666481109799,1.07811921893043,0.76583968322995,0.443771698859199,0.997246117296212
"ATAD2",1.7418264796102,0.990732517235203,0.686740748999564,1.44265870152381,0.149116638375802,0.997246117296212
"SLC25A39",1.5546899255191,-0.984812557638016,0.868568788685453,-1.13383369338944,0.25686431479537,0.997246117296212
"DNAJC1",0.646717261442014,0.780793345906262,1.37502070037434,0.567841157368535,0.570142830271571,0.997246117296212
"GSTO1",1.03863042204741,-1.63650979293973,1.00494596333129,-1.62845551169225,0.10342833516921,0.997246117296212
"KIF22",1.1535909506563,0.563219048980287,0.885671769471303,0.635923000364455,0.524826610525456,0.997246117296212
"KAT2B",0.762026421482144,0.987030815265925,0.98810864188707,0.998909202312929,0.317838677982494,0.997246117296212
"B4GALT1",0.62063233809491,-1.39051768085434,1.12104320087952,-1.24037831884035,0.214835496453812,0.997246117296212
"DAP3",1.01247790913673,-0.556719783713048,0.971497531752673,-0.57305321477109,0.566608663510255,0.997246117296212
"SEC11A",0.898211819582539,0.118532663967382,0.954782456264393,0.1241462525727,0.90119947713766,0.997246117296212
"SNRPB",2.36870116977552,0.253658397824203,0.563299358919612,0.450308337489876,0.652488128045583,0.997246117296212
"TUBB",20.342190484295,-0.325591673603252,0.415109903861887,-0.784350531206747,0.432834456756395,0.997246117296212
"WDR76",1.71373086708069,-0.180526166139639,0.795810313660925,-0.226845723209057,0.820543708362543,0.997246117296212
"LCK",1.57168078974194,-0.194800505969976,0.911054287584788,-0.213818768677763,0.830688388125742,0.997246117296212
"ICA1L",0.737400792441822,-1.66787202852416,1.19477333022663,-1.39597360129204,0.162722444849212,0.997246117296212
"NPIPB4",4.01057078085365,-0.154297111784272,0.656392905699641,-0.235068219727038,0.814155784606179,0.997246117296212
"SNRPG",1.47092864523958,1.25023790459606,0.773180913170915,1.61700564938764,0.105877061451259,0.997246117296212
"MAP4K4",1.55912432842681,-0.43931672242074,0.795430997687572,-0.552300229306998,0.580742673528097,0.997246117296212
"NFAT5",2.71969652378167,-0.466717431800917,0.832967718352013,-0.560306746009671,0.575270226801185,0.997246117296212
"ARHGDIB",5.40556802434878,0.25939114456672,0.560297532750375,0.4629525018492,0.64339841355897,0.997246117296212
"TNFAIP8",1.11307609425755,-1.8028766410826,1.03507755292081,-1.74177928600151,0.0815470726174322,0.997246117296212
"SF3B2",2.05675963072476,0.533351091605249,0.621812599814623,0.857736063508931,0.39103822152375,0.997246117296212
"MLLT10",1.0487264892491,0.167820625390342,0.912222819873846,0.183968896342179,0.854037855551716,0.997246117296212
"SEL1L3",4.52404565067862,-0.392899675891839,0.649216263112363,-0.605190748007861,0.54505226253841,0.997246117296212
"SNRPD2",2.59170499401426,0.981773552803701,0.633757770419861,1.5491305963054,0.121350329179187,0.997246117296212
"NANS",0.812702579957184,-0.790154442287638,0.876222967052993,-0.901773260914594,0.367177326663473,0.997246117296212
"OIP5-AS1",0.523667813327525,-0.346850335676683,1.25528178024959,-0.276312730045135,0.782307879225742,0.997246117296212
"ABR",0.797576247925618,-0.25084460875034,0.883083742685391,-0.284055290144444,0.776368009502731,0.997246117296212
"ZNF318",0.772508735645602,-1.31240714723433,0.981029754270542,-1.33778526239521,0.180966447423269,0.997246117296212
"PPIH",0.478003971269297,-0.518128467885504,1.18525183970553,-0.437146309778545,0.662005244189767,0.997246117296212
"NSD1",0.81303067122696,0.0163894019181199,1.06526182203521,0.0153853274181999,0.987724769066872,0.99932870610072
"BIRC6",1.13817436765558,0.590733639239922,0.787228891064133,0.750396290005821,0.453016064716255,0.997246117296212
"PDIA4",1.02394976585519,0.64035884269533,0.823865210267987,0.777261662119504,0.437004408941839,0.997246117296212
"TMEM248",0.356363036418332,-0.99064079973954,1.24217953541262,-0.797502109395544,0.425159478253386,0.997246117296212
"SOS1",1.32727201715393,-0.296937489375175,0.739508567679943,-0.401533535043084,0.688027353248823,0.997246117296212
"PPIG",0.970712633726989,0.251268926148539,0.896291721704764,0.28034279472159,0.779214521090444,0.997246117296212
"SRSF1",1.63261759298217,-0.338384451003112,0.86092496397539,-0.393047553692246,0.694284359157067,0.997246117296212
"ID3",0.671194818702661,-0.625382975827569,1.09909742200542,-0.568996854424873,0.569358274642841,0.997246117296212
"SIAH2",0.572332209323205,0.429934967323985,1.1856720173442,0.362608681857061,0.716897223899557,0.997246117296212
"HNRNPA0",1.34758907081884,-0.239218601663831,0.79083545378704,-0.302488463963389,0.762279726251867,0.997246117296212
"TOP1",1.18541329613355,-0.401643599153826,0.819263632499485,-0.490249515810259,0.623957346069137,0.997246117296212
