"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"LRRC49",0.929591924220863,-0.684856377291635,0.504174444212616,-1.35837185948843,0.174345718892923,NA
"FER1L5",0.620970930850642,-0.295109247642377,0.675227779566739,-0.437051401871727,0.662074070628957,NA
"AREL1",6.77688797662145,0.186498713178179,0.224520686083002,0.830652695891161,0.406169856568411,0.69123556150426
"GAK",31.5515976419928,0.0418964648896912,0.134232597502522,0.312118409903406,0.754950535854921,0.902439160985086
"ZNF714",1.43891644596237,0.679350313508483,0.484171693978961,1.40311860845381,0.160581473022496,NA
"ZNF707",0.832970350195917,0.328915297907565,0.620897955120259,0.529741312876218,0.596291300035088,NA
"FO538757.1",9.79044435926809,-0.140884758554726,0.244781010374395,-0.575554281515717,0.564916490659147,0.801623689085342
"ZMAT3",2.84454247383536,-0.35210038897124,0.344881286561878,-1.02093213720388,0.307286591873382,0.608261643349182
"PCBP3",3.5439147685183,0.266094293608542,0.3842193009234,0.692558372182328,0.488586741904261,0.75382180881093
"EMC3",9.31886592812502,-0.0782836911853303,0.214685679453731,-0.364643284007223,0.715377700297365,0.881475354957133
"WWC3",9.38519455782638,-0.116626806700008,0.308933772343183,-0.377513943572515,0.705791704183679,0.876602519694502
"SLC25A12",8.880672699595,0.270131154330946,0.248210954016418,1.08831278378261,0.276457048877405,0.577268502194852
"SOX4",5.58723282692361,-0.387537073953816,0.418789303602671,-0.925374814065199,0.354770975042074,0.649347337120468
"PRR5L",44.8785313304829,0.0827616929422302,0.215174888855653,0.384625238485657,0.700515092408547,0.875008440083747
"ADAP1",8.99643948164532,0.0710651520711901,0.23295383033052,0.305061101465304,0.760319616483936,0.903543815385161
"CREB3",5.27935813807258,-0.320476284245116,0.279593906823528,-1.14622055926059,0.251703903183656,0.551299196768432
"PRDX2",4.2270848684717,-0.192203219896503,0.409194178506014,-0.469711520819396,0.638561135673446,0.843109400077095
"RP11-418I22.3",0.747422674779419,1.46169361005854,0.704757706164069,2.07403707298839,0.038075867936884,NA
"CD2AP",28.4065772658141,0.160000736594929,0.221616413392639,0.721971509896493,0.470311993855074,0.743002866589081
"OLFM4",17.919989295513,1.36107485587836,0.614500237703868,2.21492974675507,0.0267648869638553,0.163018749984466
"RMDN3",4.69496695408613,0.155722128320521,0.299362908396037,0.520178432107264,0.602939216357141,0.825290535331519
"RP11-519G16.5",0.696246513057611,1.00460766942549,0.607324349877159,1.65415345132908,0.0980963379960648,NA
"YTHDF2",8.07683091273784,0.0403890014521007,0.244362610858692,0.165283065646473,0.868721187155918,0.952573654604703
"CYFIP2",1.60619853910042,-0.607518602283039,0.406500942919901,-1.49450724005516,0.135043090991781,NA
"TSTA3",3.99775520215769,0.548842031679584,0.37535169008236,1.46220743420432,0.143684375049772,0.41928406991811
"CLTCL1",1.33778681239444,0.229882561009744,0.558537906359871,0.411579157640249,0.680647910825521,NA
"MAPK10",1.90523864173387,-0.131964432776691,0.467023615787844,-0.282564796116516,0.777510469579376,NA
"PNPLA8",3.99108195468942,0.116409887382363,0.419447957040921,0.277531182184317,0.781372265879816,0.91712208734604
"CDH17",91.8218781202153,-0.299024895714395,0.211191559188006,-1.41589416198305,0.156806494486895,0.437951965907314
"LINC00483",10.240806856395,-0.169927734545912,0.266916807029457,-0.636631827111431,0.524364688872001,0.779654503156538
"STAB2",1.27854326321383,-0.900361153199072,0.525700287583406,-1.71268910149916,0.086769751206732,NA
"ZNF511",2.11587662480124,-0.554447390360838,0.415720235752308,-1.3337031558194,0.182301160131058,NA
"METTL3",1.47000919060214,-0.410701213164832,0.650146369079288,-0.631705770727368,0.527579156506609,NA
"BCAR3",10.4585211856783,-0.273845566480948,0.230974172379257,-1.1856112034522,0.235775875803832,0.533609800989914
"RASA1",9.84850789615744,0.133029018090333,0.231238162906191,0.575290066390554,0.565095138579881,0.801623689085342
"HAX1",9.51749032561103,-0.267238175914094,0.247302704596394,-1.08061161866481,0.279869912056275,0.581172295741301
"CREB3L1",6.64120418108983,2.26295767311817,0.510131921174797,4.43602444619961,9.1635446270382e-06,0.000771882408052005
"UBE3A",2.987222441777,0.336599779620296,0.408874409567009,0.823235134663354,0.410374292451973,0.695195474461858
"KLF15",1.64753351812391,-0.880554147860425,0.459510842278013,-1.91628589979532,0.0553287146362409,NA
"CCPG1",4.60108907384694,0.13352350669012,0.338467232980369,0.394494632506611,0.693215889230039,0.872058604040401
"METAP1",4.38073677895507,-0.0625578711430918,0.310184572727373,-0.201679505183112,0.840167285857525,0.942802509098887
"MAPKAPK5-AS1",4.44704548079168,0.0425561883696662,0.274721072933866,0.1549068948923,0.876894717927298,0.956370850764235
"TNFSF13",13.1889909400581,1.10328220168139,0.305676171991092,3.60931699221077,0.000307004271119278,0.00910434389034623
"SPRED1",4.65574159464955,0.329069114779046,0.405786571208348,0.810941362103597,0.417399345662896,0.6996432344072
"LPAR5",5.20845670801297,-0.358992379283535,0.360674376278164,-0.995336522067395,0.319572620497797,0.620098163389371
"CLEC19A",0.644958761278576,0.362654823044559,0.66303597148945,0.546961007605496,0.584405520856627,NA
"DRG1",7.09162001156352,-0.0605488152621989,0.252682917380786,-0.239623698704387,0.810621991039876,0.928334527777515
"TNRC6B",24.1850541276388,0.0288014701130943,0.193839373826901,0.148584209412552,0.881881733749855,0.95737262986261
"CCDC125",7.47031712846143,0.597042425478981,0.308568369660188,1.93487889292242,0.0530051588836971,0.244150580594016
"C9orf152",2.01509244939932,0.310812571830583,0.48563284103925,0.640015554066415,0.522162487355965,NA
