"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"AREL1",0.50398348072962,-0.231920572816438,0.908412803511581,-0.255303064773989,0.798489033015222,0.999994808033998
"GAK",1.73990470115033,0.587590714261149,0.711760158978199,0.825545946691779,0.409061708489937,0.999994808033998
"FO538757.1",1.09393129523681,0.271066771993817,0.704211755274147,0.384922248121649,0.700295021939227,0.999994808033998
"EMC3",1.02578260107809,-0.241689433243793,0.668393950407818,-0.361597278216427,0.717652998900803,0.999994808033998
"WWC3",0.620624958280182,-0.0981275110378413,0.918603055436213,-0.106822539351607,0.914929765968944,0.999994808033998
"SOX4",1.4076023888314,-0.68212471357258,1.52826734943708,-0.446338602878504,0.655352675553232,0.999994808033998
"CREB3",0.640222520147247,-0.391714486840313,0.772513690308649,-0.507064783128709,0.61210936401998,0.999994808033998
"CD2AP",1.13753311008366,-0.40731346194476,0.601536383666628,-0.677121904849721,0.498328611859548,0.999994808033998
"OLFM4",10.0921374168239,0.32768773539058,0.664517396813957,0.493121379457763,0.621926825352865,0.999994808033998
"RMDN3",0.812444682777955,-0.411656149422175,0.726273490459248,-0.566805968867005,0.570846014853567,0.999994808033998
"YTHDF2",1.43653371750116,-0.601474913118131,0.557068105159601,-1.0797152225145,0.280269013086192,0.999994808033998
"TSTA3",3.21621338525788,0.93939916495371,0.508895091451765,1.84595839247302,0.064898247039326,0.999994808033998
"PNPLA8",0.834425482179272,-0.26041535614945,0.776922380328166,-0.335188382704915,0.737482984922961,0.999994808033998
"CDH17",4.99963587896442,-0.607735719228886,0.397356526343115,-1.52944692974316,0.126153685894699,0.999994808033998
"ZNF511",0.52845304000997,-0.102563497483717,0.837326341892549,-0.122489276106971,0.902511538467323,0.999994808033998
"BCAR3",0.459700245154119,0.249424656774095,0.906365568393029,0.275192113946165,0.78316864532113,0.999994808033998
"RASA1",1.36095896131497,-0.631405530620008,0.62962368974231,-1.0028300092686,0.315942887006123,0.999994808033998
"HAX1",1.35878329845372,0.323966734381038,0.66944048493466,0.483936573409746,0.628430883374355,0.999994808033998
"CREB3L1",3.51682133097224,0.826398775036835,0.50861423690754,1.62480464577924,0.104204190838581,0.999994808033998
"KLF15",0.919635384076738,-0.54568827663226,0.77042861292796,-0.708291809877633,0.478764062113555,0.999994808033998
"CCPG1",1.74885576090468,-0.973170380287128,0.638545982594357,-1.52404119172941,0.127498421662989,0.999994808033998
"DRG1",1.26780193967657,-0.468219197556193,0.625528060878562,-0.748518294924409,0.454147594183121,0.999994808033998
"TNRC6B",3.77979974950299,-0.106035862536173,0.451767802584852,-0.23471319100094,0.814431348776735,0.999994808033998
"CCDC125",1.08753708256379,0.156657517477014,0.634794926461219,0.246784451083014,0.805075044615968,0.999994808033998
"C9orf152",1.65315094513222,0.822797615539493,0.61735620544821,1.33277613196117,0.182605280630752,0.999994808033998
"KIAA1468",24.1576465966711,0.385879107007396,1.04959838643603,0.367644531464716,0.71313830546963,0.999994808033998
"NFE2L1",1.36923193483771,0.127545210422791,0.617801882485835,0.206450019073413,0.836439402687041,0.999994808033998
"ATP2B1",1.76435899555128,0.565811737407504,0.765229894033659,0.739400985009893,0.459663544335109,0.999994808033998
"SRP9",0.78364969902747,0.457209241557808,0.827372651143654,0.552603764368837,0.580534763761921,0.999994808033998
"SDHC",1.09370112555619,-0.546981345344742,0.588319982058863,-0.92973443368445,0.352508601375858,0.999994808033998
"ACAD10",0.732463615820425,-0.444106890386151,0.784650299823246,-0.56599339920751,0.57139826768696,0.999994808033998
"TTC38",1.02688705329285,-0.143780971850735,0.666876903237203,-0.215603466176116,0.829296853728881,0.999994808033998
"SRA1",1.22745426062355,-0.585743617626575,0.590999368068865,-0.991107011739347,0.321633329548246,0.999994808033998
"CHMP7",0.606586131559441,-0.0464507203723671,0.974199742006256,-0.0476808998909269,0.961970556466035,0.999994808033998
