"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment","direction","cell_type","cell_group","tissue","comparison","dataset"
"hsa03010","Ribosome",101,0.52248359013055,2.31664376003375,1.4267061515942e-09,3.16728765653912e-07,3.12373557401677e-07,834,"tags=80%, list=36%, signal=54%","64968/6183/51264/6210/6181/6202/3921/6206/6173/6139/6167/6132/65008/6161/6204/6152/6189/6158/6207/6218/6156/6137/51065/6159/6155/6146/6233/6168/6227/6188/6157/6191/6193/6205/11224/200916/23521/6164/6133/25873/2197/7311/6223/6228/6135/6169/6143/6130/6165/6134/6234/6141/6142/4736/9045/6222/6170/6217/6194/6232/6154/9349/6136/6176/6125/6147/6208/6235/6224/6171/54460/6166/6138/6128/6229/6122/9553/6203/6201/6209/6144","Up","CD8_T_cell","IMM","Ileum","InactiveCD_vs_Control","dataset_01"
"hsa05171","Coronavirus disease - COVID-19",104,0.481035804215525,2.15066433436803,2.54314757495279e-07,2.8228938081976e-05,2.78407734521148e-05,834,"tags=82%, list=36%, signal=55%","5336/3551/23118/3716/5579/6210/3661/6181/6202/3921/6206/6173/6139/103/6167/6132/6161/6204/6152/6189/6158/6207/6218/6156/6137/7132/51065/6159/6155/6146/6233/6168/6227/6188/6157/6191/6193/6205/11224/200916/23521/6164/6133/25873/2197/7311/6223/3455/6228/6135/6169/6143/6130/6165/6134/6234/6141/6142/4736/9045/6222/6170/6217/6194/6232/6154/9349/6136/6176/6125/6147/6208/6235/6224/6171/6166/6138/6128/6229/6122/6772/6203/6201/6209/6144","Up","CD8_T_cell","IMM","Ileum","InactiveCD_vs_Control","dataset_01"
